segm_idx,tablet_CDLI,view_desc,rec_idx,line_idx,pos_idx,train_label,mzl_label,status
175,P336735,Rev,51,7,5,0,0,0
175,P336735,Rev,52,7,6,0,0,0
175,P336735,Rev,53,7,7,0,0,0
175,P336735,Rev,54,7,8,0,0,0
178,P336735,Obv,0,0,0,0,0,2
178,P336735,Obv,1,0,1,0,0,2
178,P336735,Obv,2,0,2,0,0,0
178,P336735,Obv,3,0,3,0,0,0
178,P336735,Obv,4,0,4,0,0,0
178,P336735,Obv,5,0,5,0,0,0
178,P336735,Obv,6,1,0,2,1,1
178,P336735,Obv,7,1,1,0,0,0
178,P336735,Obv,8,1,2,0,0,0
178,P336735,Obv,9,1,3,0,0,0
178,P336735,Obv,10,1,4,0,0,0
178,P336735,Obv,11,1,5,0,0,0
178,P336735,Obv,12,2,0,26,10,1
178,P336735,Obv,13,2,1,17,112,2
178,P336735,Obv,14,2,2,70,362,0
178,P336735,Obv,15,2,3,0,0,0
178,P336735,Obv,16,2,4,0,0,0
178,P336735,Obv,17,2,5,0,0,0
1132,P334893,Rev,0,0,0,0,0,0
1132,P334893,Rev,1,0,1,0,0,0
1132,P334893,Rev,2,0,2,0,0,0
1132,P334893,Rev,3,0,3,0,0,0
1132,P334893,Rev,4,0,4,0,0,0
1132,P334893,Rev,5,0,5,0,0,0
1132,P334893,Rev,6,0,6,0,0,0
1132,P334893,Rev,7,0,7,0,0,0
1132,P334893,Rev,8,0,8,28,469,1
1132,P334893,Rev,9,1,0,0,0,0
1132,P334893,Rev,10,1,1,0,0,0
1132,P334893,Rev,11,1,2,0,0,0
1132,P334893,Rev,12,1,3,0,0,0
1132,P334893,Rev,13,1,4,0,0,0
1132,P334893,Rev,14,1,5,0,0,0
1132,P334893,Rev,15,1,6,0,0,0
1132,P334893,Rev,16,1,7,0,0,0
1132,P334893,Rev,17,1,8,46,313,2
1132,P334893,Rev,18,2,0,0,0,0
1132,P334893,Rev,19,2,1,0,0,0
1132,P334893,Rev,20,2,2,0,0,0
1132,P334893,Rev,21,2,3,0,0,0
1132,P334893,Rev,22,2,4,0,0,0
1132,P334893,Rev,23,2,5,0,0,2
1132,P334893,Rev,24,2,6,39,596,0
1132,P334893,Rev,25,2,7,148,566,1
1132,P334893,Rev,26,2,8,205,20,1
1132,P334893,Rev,27,2,9,116,223,1
1132,P334893,Rev,28,3,0,0,0,0
1132,P334893,Rev,29,3,1,0,0,0
1132,P334893,Rev,30,3,2,0,0,0
1132,P334893,Rev,31,3,3,0,0,0
1132,P334893,Rev,32,3,4,0,0,0
1132,P334893,Rev,33,3,5,0,0,0
1132,P334893,Rev,34,3,6,76,142,1
1132,P334893,Rev,35,4,0,0,0,0
1132,P334893,Rev,36,4,1,0,0,0
1132,P334893,Rev,37,4,2,0,0,0
1132,P334893,Rev,38,4,3,0,0,0
1132,P334893,Rev,39,4,4,0,0,0
1132,P334893,Rev,40,4,5,119,266,0
1132,P334893,Rev,41,4,6,78,164,1
1132,P334893,Rev,42,4,7,84,260,1
1132,P334893,Rev,43,4,8,0,0,0
1132,P334893,Rev,44,5,0,0,0,0
1132,P334893,Rev,45,5,1,0,0,0
1132,P334893,Rev,46,5,2,0,0,0
1132,P334893,Rev,47,5,3,0,0,0
1132,P334893,Rev,48,5,4,0,0,0
1132,P334893,Rev,49,5,5,0,0,0
1132,P334893,Rev,50,5,6,0,0,0
1132,P334893,Rev,51,5,7,0,0,2
1132,P334893,Rev,52,5,8,11,839,1
1132,P334893,Rev,53,5,9,0,0,0
1132,P334893,Rev,54,6,0,0,0,0
1132,P334893,Rev,55,6,1,0,0,0
1132,P334893,Rev,56,6,2,0,0,0
1132,P334893,Rev,57,6,3,0,0,0
1132,P334893,Rev,58,6,4,0,0,0
1132,P334893,Rev,59,6,5,0,0,0
1132,P334893,Rev,60,6,6,0,0,0
1132,P334893,Rev,61,6,7,0,0,0
1132,P334893,Rev,62,6,8,0,0,0
1132,P334893,Rev,63,6,9,0,0,0
1128,P334893,Obv,0,0,0,77,736,1
1128,P334893,Obv,1,0,1,41,98,1
1128,P334893,Obv,2,0,2,2,1,1
1128,P334893,Obv,3,0,3,3,495,2
1128,P334893,Obv,4,0,4,0,0,0
1128,P334893,Obv,5,0,5,0,0,0
1128,P334893,Obv,6,0,6,0,0,0
1128,P334893,Obv,7,1,0,82,812,1
1128,P334893,Obv,8,1,1,16,661,1
1128,P334893,Obv,9,1,2,77,736,1
1128,P334893,Obv,10,1,3,41,98,1
1128,P334893,Obv,11,1,4,2,1,1
1128,P334893,Obv,12,1,5,119,266,0
1128,P334893,Obv,13,1,6,78,164,0
1128,P334893,Obv,14,1,7,84,260,0
1128,P334893,Obv,15,2,0,210,18,1
1128,P334893,Obv,16,2,1,58,24,1
1128,P334893,Obv,17,2,2,14,748,1
1128,P334893,Obv,18,2,3,78,164,1
1128,P334893,Obv,19,2,4,0,0,0
1128,P334893,Obv,20,2,5,0,0,0
1128,P334893,Obv,21,2,6,0,0,0
1128,P334893,Obv,22,3,0,2,1,1
1128,P334893,Obv,23,3,1,194,151,1
1128,P334893,Obv,24,3,2,26,10,1
1128,P334893,Obv,25,3,3,95,747,1
1128,P334893,Obv,26,3,4,11,839,1
1128,P334893,Obv,27,3,5,4,110,0
1128,P334893,Obv,28,3,6,119,266,0
1128,P334893,Obv,29,3,7,78,164,0
1128,P334893,Obv,30,3,8,84,260,0
1128,P334893,Obv,31,4,0,88,828,1
1128,P334893,Obv,32,4,1,8,111,1
1128,P334893,Obv,33,4,2,87,580,1
1128,P334893,Obv,34,4,3,216,720,1
1128,P334893,Obv,35,4,4,82,812,0
1128,P334893,Obv,36,4,5,0,0,0
1128,P334893,Obv,37,4,6,0,0,0
1128,P334893,Obv,38,4,7,0,0,0
1128,P334893,Obv,39,5,0,148,566,1
1128,P334893,Obv,40,5,1,62,380,1
1128,P334893,Obv,41,5,2,87,580,1
1128,P334893,Obv,42,5,3,96,567,1
1128,P334893,Obv,43,5,4,16,661,0
1128,P334893,Obv,44,5,5,62,380,0
1128,P334893,Obv,45,6,0,11,839,0
1128,P334893,Obv,46,6,1,126,496,0
1128,P334893,Obv,47,6,2,173,708,1
1128,P334893,Obv,48,6,3,11,839,1
1128,P334893,Obv,49,6,4,126,496,1
1128,P334893,Obv,50,6,5,173,708,1
1128,P334893,Obv,51,6,6,0,0,0
1128,P334893,Obv,52,6,7,0,0,0
1128,P334893,Obv,53,6,8,0,0,0
1128,P334893,Obv,54,7,0,27,599,0
1128,P334893,Obv,55,7,1,1,859,0
1128,P334893,Obv,56,7,2,119,266,0
1128,P334893,Obv,57,7,3,78,164,1
1128,P334893,Obv,58,7,4,84,260,1
1128,P334893,Obv,59,7,5,82,812,0
1128,P334893,Obv,60,7,6,94,631,0
1128,P334893,Obv,61,7,7,102,491,0
1128,P334893,Obv,62,8,0,0,0,0
1128,P334893,Obv,63,8,1,0,0,0
1128,P334893,Obv,64,8,2,0,0,0
1128,P334893,Obv,65,8,3,11,839,1
1128,P334893,Obv,66,8,4,42,511,1
1128,P334893,Obv,67,8,5,0,0,0
1128,P334893,Obv,68,8,6,0,0,0
1128,P334893,Obv,69,8,7,0,0,0
1128,P334893,Obv,70,9,0,0,0,0
1128,P334893,Obv,71,9,1,0,0,0
1128,P334893,Obv,72,9,2,0,0,0
1128,P334893,Obv,73,9,3,11,839,1
1128,P334893,Obv,74,9,4,62,380,1
1128,P334893,Obv,75,9,5,17,112,1
1128,P334893,Obv,76,9,6,0,0,0
1128,P334893,Obv,77,9,7,0,0,0
1128,P334893,Obv,78,9,8,0,0,0
1128,P334893,Obv,79,10,0,0,0,0
1128,P334893,Obv,80,10,1,0,0,0
1128,P334893,Obv,81,10,2,0,0,0
1128,P334893,Obv,82,10,3,0,0,0
1128,P334893,Obv,83,10,4,0,0,0
1128,P334893,Obv,84,10,5,0,0,0
1128,P334893,Obv,85,10,6,0,0,0
1128,P334893,Obv,86,10,7,0,0,0
1128,P334893,Obv,87,10,8,0,0,0
1128,P334893,Obv,88,10,9,0,0,0
117,P334875,Rev,0,0,0,140,92,1
117,P334875,Rev,1,0,1,153,714,1
117,P334875,Rev,2,0,2,148,566,1
117,P334875,Rev,3,0,3,193,71,1
117,P334875,Rev,4,0,4,31,113,1
117,P334875,Rev,5,0,5,23,85,1
117,P334875,Rev,6,0,6,19,498,1
117,P334875,Rev,7,1,0,140,92,1
117,P334875,Rev,8,1,1,362,852,1
117,P334875,Rev,9,1,2,98,578,1
117,P334875,Rev,10,1,3,56,754,1
117,P334875,Rev,11,1,4,38,808,1
117,P334875,Rev,12,1,5,89,172,1
117,P334875,Rev,13,1,6,11,839,1
117,P334875,Rev,14,1,7,11,839,1
117,P334875,Rev,15,2,0,16,661,1
117,P334875,Rev,16,2,1,16,661,1
117,P334875,Rev,17,2,2,14,748,1
117,P334875,Rev,18,2,3,98,578,1
117,P334875,Rev,19,2,4,56,754,1
117,P334875,Rev,20,2,5,81,753,1
117,P334875,Rev,21,2,6,89,172,1
117,P334875,Rev,22,2,7,11,839,1
117,P334875,Rev,23,2,8,11,839,1
117,P334875,Rev,24,3,0,148,566,1
117,P334875,Rev,25,3,1,62,380,1
117,P334875,Rev,26,3,2,80,252,1
117,P334875,Rev,27,3,3,76,142,1
117,P334875,Rev,28,4,0,86,711,1
117,P334875,Rev,29,4,1,362,852,1
117,P334875,Rev,30,4,2,98,578,1
117,P334875,Rev,31,4,3,56,754,1
117,P334875,Rev,32,4,4,148,566,1
117,P334875,Rev,33,4,5,31,113,1
117,P334875,Rev,34,4,6,191,3,1
117,P334875,Rev,35,4,7,23,85,1
117,P334875,Rev,36,5,0,54,834,1
117,P334875,Rev,37,5,1,212,353,1
117,P334875,Rev,38,5,2,38,808,1
117,P334875,Rev,39,5,3,213,119,1
117,P334875,Rev,40,5,4,56,754,1
117,P334875,Rev,41,6,0,140,92,1
117,P334875,Rev,42,6,1,153,714,1
117,P334875,Rev,43,6,2,54,834,1
117,P334875,Rev,44,6,3,0,0,0
117,P334875,Rev,45,6,4,0,0,0
117,P334875,Rev,46,6,5,0,0,0
117,P334875,Rev,47,6,6,56,754,1
117,P334875,Rev,48,7,0,19,498,1
117,P334875,Rev,49,7,1,40,9,1
117,P334875,Rev,50,7,2,87,580,1
117,P334875,Rev,51,8,0,39,596,1
117,P334875,Rev,52,8,1,95,747,1
117,P334875,Rev,53,8,2,331,595,1
114,P334875,Obv,0,0,0,11,839,1
114,P334875,Obv,1,0,1,4,110,1
114,P334875,Obv,2,0,2,119,266,1
114,P334875,Obv,3,0,3,31,113,1
114,P334875,Obv,4,0,4,62,380,1
114,P334875,Obv,5,0,5,84,260,1
114,P334875,Obv,6,1,0,210,18,1
114,P334875,Obv,7,1,1,58,24,1
114,P334875,Obv,8,1,2,14,748,1
114,P334875,Obv,9,1,3,26,10,1
114,P334875,Obv,10,1,4,113,464,1
114,P334875,Obv,11,1,5,41,98,1
114,P334875,Obv,12,1,6,2,1,1
114,P334875,Obv,13,2,0,82,812,1
114,P334875,Obv,14,2,1,77,736,1
114,P334875,Obv,15,2,2,41,98,1
114,P334875,Obv,16,2,3,11,839,1
114,P334875,Obv,17,2,4,4,110,1
114,P334875,Obv,18,2,5,119,266,1
114,P334875,Obv,19,2,6,31,113,1
114,P334875,Obv,20,2,7,62,380,1
114,P334875,Obv,21,2,8,84,260,1
114,P334875,Obv,22,3,0,11,839,1
114,P334875,Obv,23,3,1,126,496,1
114,P334875,Obv,24,3,2,173,708,1
114,P334875,Obv,25,3,3,11,839,1
114,P334875,Obv,26,3,4,126,496,1
114,P334875,Obv,27,3,5,173,708,1
114,P334875,Obv,28,4,0,26,10,1
114,P334875,Obv,29,4,1,20,127,1
114,P334875,Obv,30,4,2,26,10,1
114,P334875,Obv,31,4,3,53,695,1
114,P334875,Obv,32,4,4,39,596,1
114,P334875,Obv,33,4,5,11,839,1
114,P334875,Obv,34,4,6,4,110,1
114,P334875,Obv,35,4,7,119,266,1
114,P334875,Obv,36,5,0,31,113,1
114,P334875,Obv,37,5,1,62,380,1
114,P334875,Obv,38,5,2,84,260,1
114,P334875,Obv,39,5,3,88,828,1
114,P334875,Obv,40,5,4,8,111,1
114,P334875,Obv,41,5,5,87,580,1
114,P334875,Obv,42,6,0,362,852,1
114,P334875,Obv,43,6,1,212,353,1
114,P334875,Obv,44,6,2,98,578,1
114,P334875,Obv,45,6,3,42,511,1
114,P334875,Obv,46,6,4,56,754,1
114,P334875,Obv,47,6,5,98,578,1
114,P334875,Obv,48,6,6,38,808,1
114,P334875,Obv,49,6,7,89,172,1
114,P334875,Obv,50,6,8,11,839,1
114,P334875,Obv,51,6,9,11,839,1
114,P334875,Obv,52,7,0,148,566,1
114,P334875,Obv,53,7,1,15,514,1
114,P334875,Obv,54,7,2,79,724,1
114,P334875,Obv,55,7,3,61,242,1
114,P334875,Obv,56,7,4,148,566,1
114,P334875,Obv,57,7,5,301,392,1
114,P334875,Obv,58,7,6,119,266,1
114,P334875,Obv,59,8,0,365,863,0
114,P334875,Obv,60,8,1,98,578,1
114,P334875,Obv,61,8,2,56,754,1
114,P334875,Obv,62,8,3,98,578,1
114,P334875,Obv,63,8,4,81,753,1
114,P334875,Obv,64,8,5,89,172,1
114,P334875,Obv,65,8,6,11,839,1
114,P334875,Obv,66,8,7,11,839,1
114,P334875,Obv,67,9,0,148,566,1
114,P334875,Obv,68,9,1,62,380,1
114,P334875,Obv,69,9,2,80,252,1
114,P334875,Obv,70,9,3,76,142,1
114,P334875,Obv,71,10,0,31,113,1
114,P334875,Obv,72,10,1,193,71,1
114,P334875,Obv,73,10,2,229,275,1
114,P334875,Obv,74,10,3,173,708,1
114,P334875,Obv,75,10,4,287,296,1
114,P334875,Obv,76,10,5,58,24,1
114,P334875,Obv,77,11,0,16,661,0
114,P334875,Obv,78,11,1,362,852,0
114,P334875,Obv,79,11,2,98,578,0
114,P334875,Obv,80,11,3,56,754,1
114,P334875,Obv,81,11,4,98,578,1
114,P334875,Obv,82,11,5,81,753,1
114,P334875,Obv,83,11,6,89,172,1
114,P334875,Obv,84,11,7,11,839,1
114,P334875,Obv,85,11,8,11,839,1
114,P334875,Obv,86,11,9,62,380,1
114,P334875,Obv,87,11,10,80,252,1
114,P334875,Obv,88,11,11,76,142,1
922,P334871,Obv,0,0,0,0,0,0
922,P334871,Obv,1,0,1,0,0,0
922,P334871,Obv,2,0,2,0,0,0
922,P334871,Obv,3,0,3,0,0,0
922,P334871,Obv,4,0,4,0,0,0
922,P334871,Obv,5,0,5,0,0,2
922,P334871,Obv,6,0,6,0,0,0
922,P334871,Obv,7,0,7,0,0,0
922,P334871,Obv,8,0,8,0,0,0
922,P334871,Obv,9,0,9,0,0,0
922,P334871,Obv,10,1,0,0,0,0
922,P334871,Obv,11,1,1,0,0,0
922,P334871,Obv,12,1,2,0,0,2
922,P334871,Obv,13,1,3,0,0,2
922,P334871,Obv,14,1,4,0,0,2
922,P334871,Obv,15,1,5,2,1,1
922,P334871,Obv,16,1,6,36,255,2
922,P334871,Obv,17,1,7,0,0,0
922,P334871,Obv,18,1,8,0,0,0
922,P334871,Obv,19,1,9,0,0,0
922,P334871,Obv,20,2,0,0,0,0
922,P334871,Obv,21,2,1,0,0,0
922,P334871,Obv,22,2,2,0,0,2
922,P334871,Obv,23,2,3,155,598,1
922,P334871,Obv,24,2,4,80,252,1
922,P334871,Obv,25,2,5,10,869,1
922,P334871,Obv,26,2,6,16,661,1
922,P334871,Obv,27,2,7,96,567,1
922,P334871,Obv,28,2,8,51,825,1
922,P334871,Obv,29,2,9,10,869,1
922,P334871,Obv,30,2,10,0,0,2
922,P334871,Obv,31,2,11,0,0,0
922,P334871,Obv,32,2,12,0,0,0
922,P334871,Obv,33,2,13,0,0,0
922,P334871,Obv,34,3,0,23,85,2
922,P334871,Obv,35,3,1,32,641,1
922,P334871,Obv,36,3,2,17,112,1
922,P334871,Obv,37,3,3,30,490,1
922,P334871,Obv,38,3,4,155,598,1
922,P334871,Obv,39,3,5,80,252,1
922,P334871,Obv,40,3,6,10,869,1
922,P334871,Obv,41,3,7,0,0,0
922,P334871,Obv,42,3,8,0,0,0
922,P334871,Obv,43,3,9,0,0,0
922,P334871,Obv,44,4,0,0,0,0
922,P334871,Obv,45,4,1,76,142,1
922,P334871,Obv,46,4,2,121,560,1
922,P334871,Obv,47,4,3,83,118,1
922,P334871,Obv,48,4,4,10,869,1
922,P334871,Obv,49,4,5,17,112,1
922,P334871,Obv,50,4,6,7,141,1
922,P334871,Obv,51,4,7,0,0,0
922,P334871,Obv,52,4,8,0,0,0
922,P334871,Obv,53,4,9,0,0,0
922,P334871,Obv,54,5,0,23,85,1
922,P334871,Obv,55,5,1,160,261,1
922,P334871,Obv,56,5,2,109,15,1
922,P334871,Obv,57,5,3,30,490,1
922,P334871,Obv,58,5,4,16,661,1
922,P334871,Obv,59,5,5,28,469,1
922,P334871,Obv,60,5,6,0,0,2
922,P334871,Obv,61,5,7,0,0,0
922,P334871,Obv,62,5,8,0,0,0
922,P334871,Obv,63,5,9,0,0,0
922,P334871,Obv,64,6,0,2,1,1
922,P334871,Obv,65,6,1,96,567,1
922,P334871,Obv,66,6,2,51,825,1
922,P334871,Obv,67,6,3,10,869,1
922,P334871,Obv,68,6,4,17,112,1
922,P334871,Obv,69,6,5,23,85,1
922,P334871,Obv,70,6,6,134,357,1
922,P334871,Obv,71,6,7,10,869,1
922,P334871,Obv,72,6,8,30,490,0
922,P334871,Obv,73,6,9,0,0,0
922,P334871,Obv,74,6,10,0,0,0
922,P334871,Obv,75,7,0,173,708,1
922,P334871,Obv,76,7,1,77,736,1
922,P334871,Obv,77,7,2,19,498,1
922,P334871,Obv,78,7,3,13,552,1
922,P334871,Obv,79,7,4,37,698,1
922,P334871,Obv,80,7,5,121,560,1
922,P334871,Obv,81,7,6,24,14,1
922,P334871,Obv,82,7,7,11,839,0
922,P334871,Obv,83,7,8,0,0,0
922,P334871,Obv,84,7,9,0,0,0
922,P334871,Obv,85,8,0,37,698,1
922,P334871,Obv,86,8,1,80,252,1
922,P334871,Obv,87,8,2,173,708,1
922,P334871,Obv,88,8,3,17,112,1
922,P334871,Obv,89,8,4,30,490,2
922,P334871,Obv,90,8,5,0,0,2
922,P334871,Obv,91,8,6,23,85,2
922,P334871,Obv,92,8,7,156,136,2
922,P334871,Obv,93,8,8,24,14,2
922,P334871,Obv,94,8,9,13,552,2
922,P334871,Obv,95,9,0,2,1,1
922,P334871,Obv,96,9,1,113,464,1
922,P334871,Obv,97,9,2,26,10,1
922,P334871,Obv,98,9,3,119,266,1
922,P334871,Obv,99,9,4,82,812,1
922,P334871,Obv,100,9,5,41,98,1
922,P334871,Obv,101,9,6,188,500,1
922,P334871,Obv,102,10,0,11,839,1
922,P334871,Obv,103,10,1,4,110,1
922,P334871,Obv,104,10,2,211,663,1
922,P334871,Obv,105,10,3,204,311,1
922,P334871,Obv,106,10,4,1,859,1
922,P334871,Obv,107,10,5,2,1,1
922,P334871,Obv,108,10,6,113,464,1
922,P334871,Obv,109,10,7,26,10,1
922,P334871,Obv,110,10,8,119,266,1
922,P334871,Obv,111,11,0,30,490,1
922,P334871,Obv,112,11,1,100,737,1
922,P334871,Obv,113,11,2,160,261,1
922,P334871,Obv,114,11,3,17,112,1
922,P334871,Obv,115,11,4,10,869,1
922,P334871,Obv,116,11,5,17,112,1
922,P334871,Obv,117,11,6,83,118,1
922,P334871,Obv,118,12,0,39,596,1
922,P334871,Obv,119,12,1,41,98,1
922,P334871,Obv,120,12,2,234,583,1
922,P334871,Obv,121,12,3,73,16,1
922,P334871,Obv,122,12,4,121,560,1
922,P334871,Obv,123,12,5,18,589,1
922,P334871,Obv,124,12,6,85,690,1
922,P334871,Obv,125,12,7,41,98,1
922,P334871,Obv,126,12,8,30,490,1
922,P334871,Obv,127,12,9,62,380,1
922,P334871,Obv,128,13,0,157,238,1
922,P334871,Obv,129,13,1,13,552,1
922,P334871,Obv,130,13,2,62,380,1
922,P334871,Obv,131,13,3,65,561,1
922,P334871,Obv,132,13,4,20,127,1
922,P334871,Obv,133,13,5,10,869,1
922,P334871,Obv,134,14,0,100,737,1
922,P334871,Obv,135,14,1,80,252,1
922,P334871,Obv,136,14,2,10,869,1
922,P334871,Obv,137,14,3,17,112,1
922,P334871,Obv,138,14,4,108,89,1
922,P334871,Obv,139,14,5,121,560,1
922,P334871,Obv,140,14,6,25,350,1
922,P334871,Obv,141,14,7,38,808,1
922,P334871,Obv,142,14,8,160,261,1
922,P334871,Obv,143,14,9,62,380,1
922,P334871,Obv,144,15,0,11,839,1
922,P334871,Obv,145,15,1,4,110,1
922,P334871,Obv,146,15,2,15,514,1
922,P334871,Obv,147,15,3,35,553,1
922,P334871,Obv,148,15,4,56,754,1
922,P334871,Obv,149,15,5,1,859,1
922,P334871,Obv,150,15,6,119,266,1
922,P334871,Obv,151,16,0,15,514,1
922,P334871,Obv,152,16,1,78,164,1
922,P334871,Obv,153,16,2,56,754,1
922,P334871,Obv,154,16,3,269,168,1
922,P334871,Obv,155,16,4,94,631,1
922,P334871,Obv,156,16,5,11,839,1
922,P334871,Obv,157,16,6,10,869,1
922,P334871,Obv,158,16,7,17,112,1
922,P334871,Obv,159,17,0,80,252,1
922,P334871,Obv,160,17,1,97,99,1
922,P334871,Obv,161,17,2,116,223,1
922,P334871,Obv,162,17,3,87,580,1
922,P334871,Obv,163,17,4,30,490,1
922,P334871,Obv,164,17,5,13,552,1
922,P334871,Obv,165,18,0,77,736,1
922,P334871,Obv,166,18,1,114,807,1
922,P334871,Obv,167,18,2,21,358,1
922,P334871,Obv,168,18,3,84,260,1
922,P334871,Obv,169,18,4,2,1,1
922,P334871,Obv,170,18,5,113,464,1
922,P334871,Obv,171,18,6,26,10,1
922,P334871,Obv,172,18,7,119,266,1
922,P334871,Obv,173,19,0,30,490,1
922,P334871,Obv,174,19,1,24,14,1
922,P334871,Obv,175,19,2,103,635,1
922,P334871,Obv,176,19,3,11,839,1
922,P334871,Obv,177,19,4,10,869,1
922,P334871,Obv,178,19,5,30,490,1
922,P334871,Obv,179,20,0,11,839,1
922,P334871,Obv,180,20,1,4,110,1
922,P334871,Obv,181,20,2,211,663,1
