segm_idx,tablet_CDLI,view_desc,rec_idx,line_idx,pos_idx,train_label,mzl_label,status
2,VAT11100Rs,Rev,149,17,6,42,511,1
2,VAT11100Rs,Rev,150,17,7,11,839,1
2,VAT11100Rs,Rev,151,17,8,79,724,1
2,VAT11100Rs,Rev,152,17,9,51,825,1
2,VAT11100Rs,Rev,153,17,10,11,839,1
2,VAT11100Rs,Rev,154,17,11,11,839,1
2,VAT11100Rs,Rev,155,18,0,0,0,0
2,VAT11100Rs,Rev,156,18,1,13,552,2
2,VAT11100Rs,Rev,157,18,2,83,118,2
2,VAT11100Rs,Rev,158,18,3,53,695,1
2,VAT11100Rs,Rev,159,18,4,8,111,1
2,VAT11100Rs,Rev,160,18,5,87,580,1
2,VAT11100Rs,Rev,161,18,6,30,490,1
2,VAT11100Rs,Rev,162,18,7,350,795,1
2,VAT11100Rs,Rev,163,18,8,58,24,2
2,VAT11100Rs,Rev,164,18,9,11,839,1
2,VAT11100Rs,Rev,165,18,10,11,839,2
2,VAT11100Rs,Rev,166,19,0,0,0,0
2,VAT11100Rs,Rev,167,19,1,19,498,1
2,VAT11100Rs,Rev,168,19,2,11,839,1
2,VAT11100Rs,Rev,169,19,3,77,736,1
2,VAT11100Rs,Rev,170,19,4,152,139,1
2,VAT11100Rs,Rev,171,19,5,27,599,2
2,VAT11100Rs,Rev,172,19,6,0,0,0
2,VAT11100Rs,Rev,173,20,0,0,0,0
2,VAT11100Rs,Rev,174,20,1,0,0,1
2,VAT11100Rs,Rev,175,20,2,155,598,2
2,VAT11100Rs,Rev,176,20,3,311,486,2
2,VAT11100Rs,Rev,177,20,4,0,0,0
3,VAT10657,,0,0,0,0,0,0
3,VAT10657,,1,0,1,37,698,1
3,VAT10657,,2,0,2,116,223,1
3,VAT10657,,3,0,3,184,5,1
3,VAT10657,,4,1,0,0,0,0
3,VAT10657,,5,1,1,30,490,2
3,VAT10657,,6,1,2,42,511,2
3,VAT10657,,7,1,3,13,552,1
3,VAT10657,,8,1,4,62,380,1
3,VAT10657,,9,1,5,37,698,1
3,VAT10657,,10,1,6,80,252,1
3,VAT10657,,11,1,7,10,869,1
3,VAT10657,,12,2,0,0,0,0
3,VAT10657,,13,2,1,24,14,2
3,VAT10657,,14,2,2,82,812,1
3,VAT10657,,15,2,3,4,110,1
3,VAT10657,,16,2,4,77,736,1
3,VAT10657,,17,2,5,13,552,2
3,VAT10657,,18,3,0,0,0,0
3,VAT10657,,19,3,1,42,511,2
3,VAT10657,,20,3,2,38,808,1
3,VAT10657,,21,3,3,107,181,1
3,VAT10657,,22,3,4,179,558,1
3,VAT10657,,23,3,5,137,466,1
3,VAT10657,,24,3,6,83,118,2
3,VAT10657,,25,3,7,0,0,0
3,VAT10657,,26,4,0,0,0,0
3,VAT10657,,27,4,1,2,1,1
3,VAT10657,,28,4,2,155,598,1
3,VAT10657,,29,4,3,94,631,1
3,VAT10657,,30,4,4,49,120,1
3,VAT10657,,31,4,5,192,339,1
3,VAT10657,,32,4,6,30,490,1
3,VAT10657,,33,4,7,0,0,0
3,VAT10657,,34,5,0,0,0,0
3,VAT10657,,35,5,1,258,109,2
3,VAT10657,,36,5,2,87,580,1
3,VAT10657,,37,5,3,87,580,1
3,VAT10657,,38,5,4,83,118,1
3,VAT10657,,39,5,5,58,24,1
3,VAT10657,,40,5,6,231,167,1
3,VAT10657,,41,5,7,8,111,1
3,VAT10657,,42,5,8,0,0,0
3,VAT10657,,43,6,0,57,548,2
3,VAT10657,,44,6,1,4,110,1
3,VAT10657,,45,6,2,26,10,1
3,VAT10657,,46,6,3,176,221,1
3,VAT10657,,47,6,4,13,552,1
3,VAT10657,,48,6,5,65,561,1
3,VAT10657,,49,6,6,183,258,1
3,VAT10657,,50,6,7,65,561,1
3,VAT10657,,51,6,8,104,184,1
3,VAT10657,,52,6,9,11,839,2
3,VAT10657,,53,6,10,0,0,0
3,VAT10657,,54,7,0,26,10,1
3,VAT10657,,55,7,1,70,362,1
3,VAT10657,,56,7,2,232,246,1
3,VAT10657,,57,7,3,98,578,1
3,VAT10657,,58,7,4,130,501,2
3,VAT10657,,59,7,5,56,754,1
3,VAT10657,,60,7,6,211,663,1
3,VAT10657,,61,7,7,84,260,1
3,VAT10657,,62,7,8,32,641,2
3,VAT10657,,63,7,9,0,0,0
3,VAT10657,,64,8,0,116,223,1
3,VAT10657,,65,8,1,87,580,1
3,VAT10657,,66,8,2,4,110,1
3,VAT10657,,67,8,3,13,552,1
3,VAT10657,,68,8,4,19,498,2
3,VAT10657,,69,8,5,18,589,1
3,VAT10657,,70,8,6,80,252,1
3,VAT10657,,71,8,7,18,589,1
3,VAT10657,,72,8,8,76,142,1
3,VAT10657,,73,8,9,156,136,1
3,VAT10657,,74,8,10,107,181,2
3,VAT10657,,75,8,11,0,0,0
3,VAT10657,,76,9,0,2,1,1
3,VAT10657,,77,9,1,108,89,1
3,VAT10657,,78,9,2,13,552,1
3,VAT10657,,79,9,3,58,24,1
3,VAT10657,,80,9,4,23,85,1
3,VAT10657,,81,9,5,19,498,1
3,VAT10657,,82,9,6,110,140,1
3,VAT10657,,83,9,7,41,98,1
3,VAT10657,,84,9,8,30,490,2
3,VAT10657,,85,9,9,0,0,0
3,VAT10657,,86,10,0,43,579,2
3,VAT10657,,87,10,1,80,252,1
3,VAT10657,,88,10,2,76,142,1
3,VAT10657,,89,10,3,134,357,1
3,VAT10657,,90,10,4,233,301,1
3,VAT10657,,91,10,5,111,856,1
3,VAT10657,,92,10,6,65,561,1
3,VAT10657,,93,10,7,22,681,1
3,VAT10657,,94,10,8,0,0,0
3,VAT10657,,95,11,0,19,498,2
3,VAT10657,,96,11,1,195,259,1
3,VAT10657,,97,11,2,78,164,1
3,VAT10657,,98,11,3,18,589,1
3,VAT10657,,99,11,4,234,583,1
3,VAT10657,,100,11,5,73,16,1
3,VAT10657,,101,11,6,0,0,0
3,VAT10657,,102,12,0,0,0,0
3,VAT10657,,103,12,1,11,839,2
3,VAT10657,,104,12,2,17,112,2
3,VAT10657,,105,12,3,0,0,0
3,VAT10657,,106,12,4,11,839,2
3,VAT10657,,107,12,5,17,112,1
3,VAT10657,,108,12,6,178,504,2
3,VAT10657,,109,12,7,0,0,0
12,P393668,Obv,0,0,0,11,839,1
12,P393668,Obv,1,0,1,4,110,1
12,P393668,Obv,2,0,2,119,266,1
12,P393668,Obv,3,0,3,78,164,1
12,P393668,Obv,4,0,4,84,260,1
12,P393668,Obv,5,1,0,210,18,1
12,P393668,Obv,6,1,1,58,24,1
12,P393668,Obv,7,1,2,14,748,1
12,P393668,Obv,8,1,3,26,10,1
12,P393668,Obv,9,1,4,113,464,1
12,P393668,Obv,10,1,5,134,357,1
12,P393668,Obv,11,1,6,13,552,1
12,P393668,Obv,12,1,7,62,380,1
12,P393668,Obv,13,2,0,82,812,1
12,P393668,Obv,14,2,1,16,661,1
12,P393668,Obv,15,2,2,77,736,1
12,P393668,Obv,16,2,3,41,98,1
12,P393668,Obv,17,3,0,11,839,1
12,P393668,Obv,18,3,1,4,110,1
12,P393668,Obv,19,3,2,119,266,1
12,P393668,Obv,20,3,3,78,164,1
12,P393668,Obv,21,3,4,23,85,1
12,P393668,Obv,22,3,5,84,260,1
12,P393668,Obv,23,3,6,13,552,1
12,P393668,Obv,24,4,0,2,1,1
12,P393668,Obv,25,4,1,16,661,1
12,P393668,Obv,26,4,2,58,24,1
12,P393668,Obv,27,4,3,11,839,1
12,P393668,Obv,28,4,4,68,851,1
12,P393668,Obv,29,4,5,155,598,1
12,P393668,Obv,30,5,0,148,566,1
12,P393668,Obv,31,5,1,98,578,1
12,P393668,Obv,32,5,2,73,16,1
12,P393668,Obv,33,5,3,111,856,1
12,P393668,Obv,34,5,4,11,839,1
12,P393668,Obv,35,5,5,11,839,1
12,P393668,Obv,36,6,0,148,566,1
12,P393668,Obv,37,6,1,119,266,1
12,P393668,Obv,38,6,2,31,113,1
12,P393668,Obv,39,6,3,23,85,1
12,P393668,Obv,40,7,0,134,357,1
12,P393668,Obv,41,7,1,190,559,1
12,P393668,Obv,42,7,2,11,839,1
12,P393668,Obv,43,7,3,62,380,1
12,P393668,Obv,44,8,0,11,839,1
12,P393668,Obv,45,8,1,5,248,1
12,P393668,Obv,46,8,2,72,541,1
12,P393668,Obv,47,9,0,364,862,1
12,P393668,Obv,48,9,1,28,469,1
12,P393668,Obv,49,9,2,235,760,1
12,P393668,Obv,50,9,3,81,753,1
12,P393668,Obv,51,9,4,86,711,1
11,P393668,Rev,0,0,0,148,566,1
11,P393668,Rev,1,0,1,212,353,1
11,P393668,Rev,2,0,2,98,578,1
11,P393668,Rev,3,0,3,42,511,1
11,P393668,Rev,4,0,4,81,753,1
11,P393668,Rev,5,0,5,86,711,1
11,P393668,Rev,6,1,0,54,834,1
11,P393668,Rev,7,1,1,30,490,1
11,P393668,Rev,8,1,2,152,139,1
11,P393668,Rev,9,2,0,148,566,1
11,P393668,Rev,10,2,1,38,808,1
11,P393668,Rev,11,2,2,213,119,1
11,P393668,Rev,12,3,0,14,748,1
11,P393668,Rev,13,3,1,81,753,1
11,P393668,Rev,14,3,2,16,661,1
11,P393668,Rev,15,3,3,16,661,1
11,P393668,Rev,16,3,4,212,353,1
11,P393668,Rev,17,3,5,81,753,1
11,P393668,Rev,18,3,6,86,711,1
11,P393668,Rev,19,4,0,14,748,1
11,P393668,Rev,20,4,1,212,353,1
11,P393668,Rev,21,4,2,116,223,1
11,P393668,Rev,22,4,3,24,14,1
11,P393668,Rev,23,4,4,81,753,1
11,P393668,Rev,24,4,5,86,711,1
11,P393668,Rev,25,5,0,374,925,1
11,P393668,Rev,26,5,1,105,612,1
11,P393668,Rev,27,5,2,81,753,1
11,P393668,Rev,28,5,3,86,711,1
11,P393668,Rev,29,5,4,108,89,1
11,P393668,Rev,30,5,5,200,309,1
11,P393668,Rev,31,5,6,17,112,1
11,P393668,Rev,32,6,0,2,1,1
11,P393668,Rev,33,6,1,87,580,1
11,P393668,Rev,34,6,2,48,86,1
11,P393668,Rev,35,6,3,16,661,1
11,P393668,Rev,36,6,4,11,839,1
11,P393668,Rev,37,7,0,374,925,1
11,P393668,Rev,38,7,1,105,612,1
11,P393668,Rev,39,7,2,81,753,1
11,P393668,Rev,40,7,3,86,711,1
11,P393668,Rev,41,8,0,362,852,1
11,P393668,Rev,42,8,1,81,753,1
11,P393668,Rev,43,8,2,80,252,1
11,P393668,Rev,44,8,3,24,14,1
11,P393668,Rev,45,8,4,79,724,1
11,P393668,Rev,46,9,0,19,498,1
11,P393668,Rev,47,9,1,18,589,1
11,P393668,Rev,48,9,2,201,643,1
16,P336716,Obv,0,0,0,14,748,1
16,P336716,Obv,1,0,1,26,10,1
16,P336716,Obv,2,0,2,49,120,1
16,P336716,Obv,3,0,3,80,252,1
16,P336716,Obv,4,1,0,1,859,1
16,P336716,Obv,5,1,1,96,567,1
16,P336716,Obv,6,1,2,51,825,1
16,P336716,Obv,7,1,3,14,748,1
16,P336716,Obv,8,1,4,132,292,1
16,P336716,Obv,9,1,5,11,839,1
16,P336716,Obv,10,1,6,11,839,1
16,P336716,Obv,11,2,0,100,737,1
16,P336716,Obv,12,2,1,80,252,1
16,P336716,Obv,13,2,2,15,514,1
16,P336716,Obv,14,2,3,79,724,1
16,P336716,Obv,15,2,4,61,242,1
16,P336716,Obv,16,3,0,96,567,1
16,P336716,Obv,17,3,1,48,86,1
16,P336716,Obv,18,3,2,16,661,1
16,P336716,Obv,19,3,3,62,380,1
16,P336716,Obv,20,4,0,0,0,2
16,P336716,Obv,21,4,1,51,825,1
16,P336716,Obv,22,4,2,176,221,1
16,P336716,Obv,23,4,3,81,753,1
16,P336716,Obv,24,4,4,86,711,1
16,P336716,Obv,25,4,5,0,0,1
24,P336670,Obv,0,0,0,14,748,0
24,P336670,Obv,1,0,1,26,10,0
24,P336670,Obv,2,0,2,22,681,1
24,P336670,Obv,3,0,3,201,643,1
24,P336670,Obv,4,0,4,174,636,1
24,P336670,Obv,5,0,5,119,266,1
24,P336670,Obv,6,0,6,0,0,1
24,P336670,Obv,7,0,7,0,0,0
24,P336670,Obv,8,0,8,0,0,0
24,P336670,Obv,9,1,0,98,578,1
24,P336670,Obv,10,1,1,73,16,1
24,P336670,Obv,11,1,2,201,643,1
24,P336670,Obv,12,1,3,174,636,1
24,P336670,Obv,13,1,4,100,737,1
24,P336670,Obv,14,1,5,51,825,1
24,P336670,Obv,15,1,6,0,0,1
24,P336670,Obv,16,1,7,0,0,0
24,P336670,Obv,17,1,8,0,0,0
24,P336670,Obv,18,2,0,181,483,1
24,P336670,Obv,19,2,1,48,86,1
24,P336670,Obv,20,2,2,100,737,1
24,P336670,Obv,21,2,3,0,0,0
24,P336670,Obv,22,2,4,0,0,0
24,P336670,Obv,23,3,0,26,10,1
24,P336670,Obv,24,3,1,22,681,1
24,P336670,Obv,25,3,2,0,0,0
24,P336670,Obv,26,3,3,0,0,0
24,P336670,Obv,27,3,4,0,0,0
24,P336670,Obv,28,4,0,14,748,1
24,P336670,Obv,29,4,1,206,247,1
24,P336670,Obv,30,4,2,194,151,1
24,P336670,Obv,31,4,3,13,552,1
24,P336670,Obv,32,4,4,100,737,1
24,P336670,Obv,33,4,5,13,552,0
24,P336670,Obv,34,4,6,77,736,0
24,P336670,Obv,35,4,7,113,464,0
24,P336670,Obv,36,4,8,76,142,0
24,P336670,Obv,37,5,0,209,302,1
24,P336670,Obv,38,5,1,26,10,1
24,P336670,Obv,39,5,2,39,596,1
24,P336670,Obv,40,5,3,39,596,1
24,P336670,Obv,41,5,4,25,350,1
24,P336670,Obv,42,5,5,0,0,0
24,P336670,Obv,43,5,6,0,0,0
24,P336670,Obv,44,5,7,0,0,0
24,P336670,Obv,45,6,0,0,0,1
24,P336670,Obv,46,6,1,76,142,1
24,P336670,Obv,47,6,2,0,0,1
24,P336670,Obv,48,6,3,0,0,1
24,P336670,Obv,49,6,4,0,0,0
24,P336670,Obv,50,6,5,0,0,0
24,P336670,Obv,51,6,6,0,0,0
24,P336670,Obv,52,6,7,0,0,0
34,P336660,Obv,0,0,0,13,552,2
34,P336660,Obv,1,0,1,347,767,2
34,P336660,Obv,2,0,2,39,596,1
34,P336660,Obv,3,0,3,62,380,1
34,P336660,Obv,4,0,4,5,248,1
34,P336660,Obv,5,0,5,347,767,2
34,P336660,Obv,6,1,0,26,10,1
34,P336660,Obv,7,1,1,86,711,1
34,P336660,Obv,8,1,2,62,380,1
34,P336660,Obv,9,1,3,5,248,1
34,P336660,Obv,10,1,4,181,483,1
34,P336660,Obv,11,2,0,26,10,1
34,P336660,Obv,12,2,1,20,127,1
34,P336660,Obv,13,2,2,161,731,1
34,P336660,Obv,14,2,3,26,10,1
34,P336660,Obv,15,2,4,53,695,1
34,P336660,Obv,16,2,5,39,596,1
34,P336660,Obv,17,3,0,11,839,1
34,P336660,Obv,18,3,1,4,110,1
34,P336660,Obv,19,3,2,119,266,1
34,P336660,Obv,20,3,3,31,113,1
34,P336660,Obv,21,3,4,62,380,1
34,P336660,Obv,22,3,5,84,260,2
38,P336655,Obv,0,0,0,11,839,1
38,P336655,Obv,1,0,1,26,10,1
38,P336655,Obv,2,0,2,58,24,1
38,P336655,Obv,3,0,3,26,10,1
38,P336655,Obv,4,0,4,32,641,1
38,P336655,Obv,5,0,5,26,10,1
38,P336655,Obv,6,0,6,62,380,1
38,P336655,Obv,7,0,7,16,661,2
38,P336655,Obv,8,1,0,148,566,1
38,P336655,Obv,9,1,1,11,839,1
38,P336655,Obv,10,1,2,126,496,1
38,P336655,Obv,11,1,3,62,380,1
38,P336655,Obv,12,1,4,148,566,1
38,P336655,Obv,13,1,5,5,248,1
38,P336655,Obv,14,1,6,181,483,1
38,P336655,Obv,15,1,7,83,118,1
38,P336655,Obv,16,2,0,148,566,1
38,P336655,Obv,17,2,1,26,10,1
38,P336655,Obv,18,2,2,2,1,1
38,P336655,Obv,19,2,3,31,113,1
38,P336655,Obv,20,2,4,96,567,1
38,P336655,Obv,21,2,5,16,661,1
38,P336655,Obv,22,3,0,14,748,1
38,P336655,Obv,23,3,1,2,1,1
38,P336655,Obv,24,3,2,205,20,1
38,P336655,Obv,25,3,3,46,313,1
38,P336655,Obv,26,3,4,26,10,1
38,P336655,Obv,27,3,5,32,641,1
38,P336655,Obv,28,3,6,58,24,1
38,P336655,Obv,29,3,7,10,869,1
38,P336655,Obv,30,3,8,8,111,1
38,P336655,Obv,31,3,9,13,552,1
38,P336655,Obv,32,4,0,39,596,1
38,P336655,Obv,33,4,1,10,869,1
38,P336655,Obv,34,4,2,26,10,1
38,P336655,Obv,35,4,3,194,151,1
38,P336655,Obv,36,4,4,64,143,1
38,P336655,Obv,37,5,0,26,10,1
38,P336655,Obv,38,5,1,60,587,1
38,P336655,Obv,39,5,2,26,10,1
38,P336655,Obv,40,5,3,4,110,1
38,P336655,Obv,41,5,4,255,105,1
38,P336655,Obv,42,6,0,85,690,1
38,P336655,Obv,43,6,1,196,6,1
38,P336655,Obv,44,6,2,114,807,1
38,P336655,Obv,45,6,3,76,142,1
38,P336655,Obv,46,6,4,156,136,1
39,P336655,Rev,0,0,0,14,748,1
39,P336655,Rev,1,0,1,2,1,1
39,P336655,Rev,2,0,2,39,596,1
39,P336655,Rev,3,0,3,81,753,1
39,P336655,Rev,4,0,4,108,89,1
39,P336655,Rev,5,0,5,165,437,1
39,P336655,Rev,6,0,6,21,358,1
39,P336655,Rev,7,0,7,11,839,1
39,P336655,Rev,8,0,8,26,10,1
39,P336655,Rev,9,0,9,194,151,1
39,P336655,Rev,10,0,10,64,143,1
39,P336655,Rev,11,1,0,98,578,1
39,P336655,Rev,12,1,1,2,1,1
39,P336655,Rev,13,1,2,73,16,1
39,P336655,Rev,14,1,3,208,65,1
39,P336655,Rev,15,1,4,36,255,1
39,P336655,Rev,16,2,0,14,748,1
39,P336655,Rev,17,2,1,2,1,1
39,P336655,Rev,18,2,2,39,596,1
39,P336655,Rev,19,2,3,81,753,1
39,P336655,Rev,20,2,4,108,89,1
39,P336655,Rev,21,2,5,165,437,1
39,P336655,Rev,22,2,6,21,358,1
39,P336655,Rev,23,2,7,26,10,1
39,P336655,Rev,24,2,8,32,641,1
39,P336655,Rev,25,2,9,28,469,1
39,P336655,Rev,26,2,10,107,181,1
39,P336655,Rev,27,3,0,65,561,1
39,P336655,Rev,28,3,1,157,238,1
39,P336655,Rev,29,3,2,13,552,1
39,P336655,Rev,30,3,3,39,596,1
39,P336655,Rev,31,3,4,16,661,1
39,P336655,Rev,32,3,5,73,16,1
39,P336655,Rev,33,3,6,208,65,1
39,P336655,Rev,34,3,7,2,1,1
39,P336655,Rev,35,3,8,98,578,1
39,P336655,Rev,36,3,9,156,136,1
39,P336655,Rev,37,4,0,14,748,1
39,P336655,Rev,38,4,1,81,753,1
39,P336655,Rev,39,4,2,94,631,1
39,P336655,Rev,40,4,3,19,498,1
39,P336655,Rev,41,4,4,32,641,1
39,P336655,Rev,42,4,5,181,483,1
39,P336655,Rev,43,4,6,48,86,1
39,P336655,Rev,44,4,7,100,737,2
39,P336655,Rev,45,4,8,25,350,2
39,P336655,Rev,46,5,0,8,111,1
39,P336655,Rev,47,5,1,231,167,1
39,P336655,Rev,48,5,2,98,578,1
39,P336655,Rev,49,5,3,85,690,1
39,P336655,Rev,50,5,4,13,552,1
39,P336655,Rev,51,5,5,100,737,2
43,P336651,Obv,0,0,0,51,825,1
43,P336651,Obv,1,0,1,28,469,1
43,P336651,Obv,2,0,2,94,631,1
43,P336651,Obv,3,0,3,225,540,1
43,P336651,Obv,4,0,4,148,566,1
43,P336651,Obv,5,0,5,0,0,0
