segm_idx,tablet_CDLI,view_desc,rec_idx,line_idx,pos_idx,train_label,mzl_label,status
863,P336802,Obv,52,5,6,97,99,1
863,P336802,Obv,53,5,7,21,358,1
863,P336802,Obv,54,6,0,13,552,1
863,P336802,Obv,55,6,1,11,839,1
863,P336802,Obv,56,6,2,11,839,1
863,P336802,Obv,57,6,3,100,737,1
863,P336802,Obv,58,6,4,19,498,1
863,P336802,Obv,59,6,5,176,221,1
863,P336802,Obv,60,6,6,218,628,1
863,P336802,Obv,61,7,0,362,852,1
863,P336802,Obv,62,7,1,15,514,1
863,P336802,Obv,63,7,2,91,889,1
863,P336802,Obv,64,7,3,139,543,1
863,P336802,Obv,65,7,4,56,754,1
863,P336802,Obv,66,7,5,49,120,1
863,P336802,Obv,67,7,6,13,552,1
863,P336802,Obv,68,7,7,4,110,1
863,P336802,Obv,69,7,8,11,839,1
863,P336802,Obv,70,7,9,11,839,1
863,P336802,Obv,71,8,0,362,852,1
863,P336802,Obv,72,8,1,170,883,1
863,P336802,Obv,73,8,2,81,753,1
863,P336802,Obv,74,8,3,10,869,1
863,P336802,Obv,75,8,4,17,112,1
863,P336802,Obv,76,8,5,49,120,1
863,P336802,Obv,77,8,6,13,552,1
863,P336802,Obv,78,8,7,4,110,1
863,P336802,Obv,79,8,8,11,839,1
863,P336802,Obv,80,8,9,11,839,2
863,P336802,Obv,81,9,0,14,748,1
863,P336802,Obv,82,9,1,170,883,1
863,P336802,Obv,83,9,2,41,98,1
863,P336802,Obv,84,9,3,105,612,1
863,P336802,Obv,85,9,4,155,598,1
863,P336802,Obv,86,9,5,39,596,1
863,P336802,Obv,87,9,6,49,120,1
863,P336802,Obv,88,9,7,13,552,1
863,P336802,Obv,89,9,8,4,110,1
863,P336802,Obv,90,9,9,0,0,0
863,P336802,Obv,91,10,0,76,142,1
863,P336802,Obv,92,10,1,174,636,2
863,P336802,Obv,93,10,2,39,596,2
863,P336802,Obv,94,10,3,11,839,0
863,P336802,Obv,95,10,4,89,172,1
863,P336802,Obv,96,10,5,69,207,0
863,P336802,Obv,97,11,0,2,1,1
863,P336802,Obv,98,11,1,0,0,0
863,P336802,Obv,99,11,2,0,0,0
863,P336802,Obv,100,11,3,0,0,0
863,P336802,Obv,101,11,4,0,0,0
863,P336802,Obv,102,11,5,0,0,0
863,P336802,Obv,103,11,6,0,0,0
863,P336802,Obv,104,11,7,0,0,0
863,P336802,Obv,105,12,0,0,0,2
863,P336802,Obv,106,12,1,0,0,0
863,P336802,Obv,107,12,2,0,0,0
863,P336802,Obv,108,12,3,0,0,0
863,P336802,Obv,109,12,4,0,0,0
863,P336802,Obv,110,12,5,0,0,0
863,P336802,Obv,111,12,6,0,0,0
863,P336802,Obv,112,12,7,0,0,0
863,P336802,Obv,113,12,8,0,0,0
254,P336787,Obv,0,0,0,11,839,1
254,P336787,Obv,1,0,1,4,110,1
254,P336787,Obv,2,0,2,119,266,2
254,P336787,Obv,3,0,3,31,113,0
254,P336787,Obv,4,0,4,62,380,0
254,P336787,Obv,5,0,5,84,260,0
254,P336787,Obv,6,1,0,126,496,1
254,P336787,Obv,7,1,1,173,708,1
254,P336787,Obv,8,1,2,126,496,0
254,P336787,Obv,9,1,3,173,708,0
254,P336787,Obv,10,1,4,82,812,0
254,P336787,Obv,11,1,5,16,661,0
254,P336787,Obv,12,1,6,214,744,0
254,P336787,Obv,13,1,7,41,98,0
254,P336787,Obv,14,2,0,26,10,2
254,P336787,Obv,15,2,1,113,464,2
254,P336787,Obv,16,2,2,0,0,0
254,P336787,Obv,17,2,3,0,0,0
254,P336787,Obv,18,2,4,0,0,0
254,P336787,Obv,19,2,5,0,0,0
254,P336787,Obv,20,2,6,0,0,0
254,P336787,Obv,21,2,7,0,0,0
254,P336787,Obv,22,2,8,0,0,0
254,P336787,Obv,23,2,9,0,0,0
254,P336787,Obv,24,2,10,0,0,0
1442,P336785,Obv,0,0,0,11,839,1
1442,P336785,Obv,1,0,1,4,110,1
1442,P336785,Obv,2,0,2,119,266,0
1442,P336785,Obv,3,0,3,78,164,0
1442,P336785,Obv,4,0,4,84,260,2
1442,P336785,Obv,5,1,0,210,18,1
1442,P336785,Obv,6,1,1,58,24,2
1442,P336785,Obv,7,1,2,14,748,0
1442,P336785,Obv,8,1,3,0,0,0
1442,P336785,Obv,9,1,4,0,0,0
1442,P336785,Obv,10,1,5,0,0,0
1442,P336785,Obv,11,1,6,0,0,0
1442,P336785,Obv,12,1,7,0,0,0
1442,P336785,Obv,13,2,0,82,812,1
1442,P336785,Obv,14,2,1,16,661,1
1442,P336785,Obv,15,2,2,77,736,0
1442,P336785,Obv,16,2,3,41,98,0
1442,P336785,Obv,17,2,4,11,839,0
1442,P336785,Obv,18,2,5,4,110,0
1442,P336785,Obv,19,2,6,119,266,2
1442,P336785,Obv,20,2,7,78,164,1
1442,P336785,Obv,21,2,8,84,260,1
1442,P336785,Obv,22,3,0,2,1,1
1442,P336785,Obv,23,3,1,194,151,1
1442,P336785,Obv,24,3,2,26,10,0
1442,P336785,Obv,25,3,3,0,0,0
1442,P336785,Obv,26,3,4,0,0,0
1442,P336785,Obv,27,3,5,0,0,2
1442,P336785,Obv,28,3,6,26,10,1
1442,P336785,Obv,29,3,7,311,486,1
1442,P336785,Obv,30,4,0,26,10,1
1442,P336785,Obv,31,4,1,95,747,2
1442,P336785,Obv,32,4,2,0,0,0
1442,P336785,Obv,33,4,3,0,0,0
1442,P336785,Obv,34,4,4,0,0,0
1442,P336785,Obv,35,4,5,0,0,0
1442,P336785,Obv,36,4,6,23,85,2
734,P336784,Obv,0,0,0,11,839,0
734,P336784,Obv,1,0,1,4,110,2
734,P336784,Obv,2,0,2,119,266,2
734,P336784,Obv,3,0,3,78,164,0
734,P336784,Obv,4,0,4,84,260,0
734,P336784,Obv,5,1,0,210,18,2
734,P336784,Obv,6,1,1,58,24,1
734,P336784,Obv,7,1,2,14,748,1
734,P336784,Obv,8,1,3,0,0,2
734,P336784,Obv,9,1,4,0,0,0
734,P336784,Obv,10,1,5,0,0,0
734,P336784,Obv,11,1,6,0,0,0
734,P336784,Obv,12,2,0,82,812,2
734,P336784,Obv,13,2,1,16,661,1
734,P336784,Obv,14,2,2,77,736,1
734,P336784,Obv,15,2,3,41,98,1
734,P336784,Obv,16,2,4,11,839,1
734,P336784,Obv,17,2,5,4,110,0
734,P336784,Obv,18,2,6,119,266,0
734,P336784,Obv,19,2,7,78,164,0
734,P336784,Obv,20,2,8,84,260,0
734,P336784,Obv,21,3,0,26,10,1
734,P336784,Obv,22,3,1,78,164,1
734,P336784,Obv,23,3,2,16,661,1
734,P336784,Obv,24,3,3,26,10,1
734,P336784,Obv,25,3,4,20,127,2
734,P336784,Obv,26,3,5,11,839,0
734,P336784,Obv,27,3,6,4,110,0
734,P336784,Obv,28,3,7,119,266,0
734,P336784,Obv,29,3,8,78,164,0
734,P336784,Obv,30,3,9,84,260,0
734,P336784,Obv,31,4,0,88,828,2
734,P336784,Obv,32,4,1,8,111,1
734,P336784,Obv,33,4,2,87,580,0
734,P336784,Obv,34,5,0,0,0,0
734,P336784,Obv,35,5,1,0,0,0
734,P336784,Obv,36,5,2,19,498,2
734,P336784,Obv,37,5,3,0,0,2
734,P336784,Obv,38,5,4,0,0,0
734,P336784,Obv,39,5,5,0,0,0
734,P336784,Obv,40,6,0,0,0,0
734,P336784,Obv,41,6,1,0,0,0
734,P336784,Obv,42,6,2,0,0,2
734,P336784,Obv,43,6,3,0,0,2
734,P336784,Obv,44,6,4,0,0,2
734,P336784,Obv,45,6,5,0,0,0
734,P336784,Obv,46,6,6,0,0,0
734,P336784,Obv,47,7,0,13,552,2
734,P336784,Obv,48,7,1,103,635,1
734,P336784,Obv,49,7,2,25,350,1
734,P336784,Obv,50,7,3,0,0,2
734,P336784,Obv,51,7,4,0,0,0
734,P336784,Obv,52,7,5,0,0,0
734,P336784,Obv,53,8,0,119,266,2
734,P336784,Obv,54,8,1,11,839,1
734,P336784,Obv,55,8,2,0,0,0
734,P336784,Obv,56,8,3,0,0,2
734,P336784,Obv,57,8,4,0,0,2
734,P336784,Obv,58,8,5,0,0,0
734,P336784,Obv,59,8,6,0,0,0
734,P336784,Obv,60,9,0,11,839,1
734,P336784,Obv,61,9,1,4,110,1
734,P336784,Obv,62,9,2,15,514,1
734,P336784,Obv,63,9,3,0,0,0
734,P336784,Obv,64,9,4,0,0,0
734,P336784,Obv,65,9,5,0,0,0
734,P336784,Obv,66,9,6,0,0,0
734,P336784,Obv,67,10,0,13,552,2
734,P336784,Obv,68,10,1,11,839,1
734,P336784,Obv,69,10,2,280,212,1
734,P336784,Obv,70,10,3,56,754,1
734,P336784,Obv,71,10,4,5,248,1
734,P336784,Obv,72,10,5,0,0,0
734,P336784,Obv,73,10,6,0,0,0
734,P336784,Obv,74,11,0,0,0,0
734,P336784,Obv,75,11,1,0,0,0
734,P336784,Obv,76,11,2,0,0,0
734,P336784,Obv,77,11,3,0,0,2
734,P336784,Obv,78,11,4,11,839,1
734,P336784,Obv,79,11,5,62,380,1
734,P336784,Obv,80,11,6,13,552,1
734,P336784,Obv,81,11,7,11,839,1
734,P336784,Obv,82,11,8,0,0,0
734,P336784,Obv,83,11,9,0,0,0
734,P336784,Obv,84,12,0,0,0,0
734,P336784,Obv,85,12,1,0,0,0
734,P336784,Obv,86,12,2,0,0,0
734,P336784,Obv,87,12,3,18,589,1
734,P336784,Obv,88,12,4,48,86,1
734,P336784,Obv,89,12,5,0,0,2
734,P336784,Obv,90,12,6,0,0,0
734,P336784,Obv,91,12,7,0,0,0
734,P336784,Obv,92,13,0,0,0,0
734,P336784,Obv,93,13,1,0,0,0
734,P336784,Obv,94,13,2,0,0,0
734,P336784,Obv,95,13,3,0,0,2
734,P336784,Obv,96,13,4,2,1,1
734,P336784,Obv,97,13,5,13,552,1
734,P336784,Obv,98,13,6,0,0,0
734,P336784,Obv,99,13,7,0,0,0
738,P336784,Rev,0,0,0,0,0,0
738,P336784,Rev,1,0,1,0,0,0
738,P336784,Rev,2,0,2,0,0,0
738,P336784,Rev,3,0,3,0,0,0
738,P336784,Rev,4,0,4,0,0,0
738,P336784,Rev,5,0,5,0,0,2
738,P336784,Rev,6,0,6,0,0,0
738,P336784,Rev,7,0,7,0,0,0
738,P336784,Rev,8,1,0,0,0,0
738,P336784,Rev,9,1,1,0,0,0
738,P336784,Rev,10,1,2,0,0,0
738,P336784,Rev,11,1,3,0,0,2
738,P336784,Rev,12,1,4,21,358,1
738,P336784,Rev,13,1,5,62,380,1
738,P336784,Rev,14,1,6,0,0,0
738,P336784,Rev,15,1,7,0,0,0
738,P336784,Rev,16,2,0,148,566,2
738,P336784,Rev,17,2,1,119,266,1
738,P336784,Rev,18,2,2,5,248,1
738,P336784,Rev,19,2,3,98,578,1
738,P336784,Rev,20,2,4,0,0,0
738,P336784,Rev,21,2,5,0,0,0
738,P336784,Rev,22,3,0,30,490,1
738,P336784,Rev,23,3,1,24,14,1
738,P336784,Rev,24,3,2,8,111,2
738,P336784,Rev,25,3,3,161,731,2
738,P336784,Rev,26,3,4,0,0,0
738,P336784,Rev,27,3,5,0,0,0
738,P336784,Rev,28,3,6,0,0,0
738,P336784,Rev,29,3,7,0,0,0
738,P336784,Rev,30,4,0,5,248,1
738,P336784,Rev,31,4,1,0,0,2
738,P336784,Rev,32,4,2,0,0,2
738,P336784,Rev,33,4,3,0,0,2
738,P336784,Rev,34,4,4,0,0,0
738,P336784,Rev,35,4,5,0,0,0
738,P336784,Rev,36,4,6,0,0,0
738,P336784,Rev,37,5,0,80,252,1
738,P336784,Rev,38,5,1,0,0,2
738,P336784,Rev,39,5,2,0,0,2
738,P336784,Rev,40,5,3,16,661,1
738,P336784,Rev,41,5,4,62,380,1
738,P336784,Rev,42,5,5,0,0,0
738,P336784,Rev,43,5,6,0,0,0
738,P336784,Rev,44,5,7,0,0,0
738,P336784,Rev,45,6,0,0,0,0
738,P336784,Rev,46,6,1,0,0,0
738,P336784,Rev,47,6,2,11,839,1
738,P336784,Rev,48,6,3,0,0,2
738,P336784,Rev,49,6,4,0,0,0
738,P336784,Rev,50,6,5,0,0,0
738,P336784,Rev,51,6,6,0,0,0
738,P336784,Rev,52,7,0,0,0,0
738,P336784,Rev,53,7,1,0,0,0
738,P336784,Rev,54,7,2,0,0,0
738,P336784,Rev,55,7,3,0,0,2
738,P336784,Rev,56,7,4,0,0,2
738,P336784,Rev,57,7,5,0,0,2
738,P336784,Rev,58,7,6,0,0,0
738,P336784,Rev,59,7,7,0,0,0
738,P336784,Rev,60,7,8,0,0,0
738,P336784,Rev,61,8,0,0,0,0
738,P336784,Rev,62,8,1,0,0,0
738,P336784,Rev,63,8,2,62,380,2
738,P336784,Rev,64,8,3,0,0,2
738,P336784,Rev,65,8,4,0,0,2
738,P336784,Rev,66,8,5,0,0,0
738,P336784,Rev,67,8,6,0,0,0
738,P336784,Rev,68,8,7,0,0,0
738,P336784,Rev,69,9,0,0,0,0
738,P336784,Rev,70,9,1,0,0,0
738,P336784,Rev,71,9,2,0,0,0
738,P336784,Rev,72,9,3,0,0,2
738,P336784,Rev,73,9,4,26,10,1
738,P336784,Rev,74,9,5,56,754,1
738,P336784,Rev,75,9,6,0,0,0
738,P336784,Rev,76,9,7,0,0,0
738,P336784,Rev,77,9,8,0,0,0
738,P336784,Rev,78,10,0,0,0,0
738,P336784,Rev,79,10,1,0,0,0
738,P336784,Rev,80,10,2,0,0,0
738,P336784,Rev,81,10,3,0,0,2
738,P336784,Rev,82,10,4,0,0,1
738,P336784,Rev,83,10,5,0,0,0
738,P336784,Rev,84,10,6,0,0,0
738,P336784,Rev,85,10,7,0,0,0
738,P336784,Rev,86,10,8,0,0,0
1514,P336783,Obv,0,0,0,11,839,2
1514,P336783,Obv,1,0,1,4,110,1
1514,P336783,Obv,2,0,2,119,266,2
1514,P336783,Obv,3,0,3,31,113,0
1514,P336783,Obv,4,0,4,62,380,0
1514,P336783,Obv,5,0,5,84,260,0
1514,P336783,Obv,6,1,0,210,18,1
1514,P336783,Obv,7,1,1,58,24,1
1514,P336783,Obv,8,1,2,14,748,0
1514,P336783,Obv,9,1,3,0,0,0
1514,P336783,Obv,10,1,4,0,0,0
1514,P336783,Obv,11,1,5,0,0,0
1514,P336783,Obv,12,1,6,0,0,0
1514,P336783,Obv,13,2,0,82,812,1
1514,P336783,Obv,14,2,1,77,736,1
1514,P336783,Obv,15,2,2,41,98,1
1514,P336783,Obv,16,2,3,11,839,2
1514,P336783,Obv,17,2,4,4,110,0
1514,P336783,Obv,18,2,5,119,266,0
1514,P336783,Obv,19,2,6,78,164,0
1514,P336783,Obv,20,2,7,84,260,0
1514,P336783,Obv,21,3,0,26,10,1
1514,P336783,Obv,22,3,1,113,464,1
1514,P336783,Obv,23,3,2,26,10,1
1514,P336783,Obv,24,3,3,53,695,1
1514,P336783,Obv,25,3,4,39,596,0
1514,P336783,Obv,26,3,5,11,839,0
1514,P336783,Obv,27,3,6,4,110,0
1514,P336783,Obv,28,3,7,119,266,0
1514,P336783,Obv,29,3,8,78,164,0
1514,P336783,Obv,30,3,9,84,260,0
1514,P336783,Obv,31,4,0,88,828,1
1514,P336783,Obv,32,4,1,8,111,0
1514,P336783,Obv,33,4,2,87,580,0
1514,P336783,Obv,34,5,0,0,0,2
1514,P336783,Obv,35,5,1,0,0,0
1514,P336783,Obv,36,5,2,0,0,0
1514,P336783,Obv,37,5,3,0,0,0
1514,P336783,Obv,38,5,4,0,0,0
1514,P336783,Obv,39,5,5,0,0,0
1514,P336783,Obv,40,5,6,0,0,0
1514,P336783,Obv,41,5,7,0,0,0
1517,P336783,Rev,0,0,0,17,112,2
1517,P336783,Rev,1,0,1,0,0,0
1517,P336783,Rev,2,0,2,0,0,0
1517,P336783,Rev,3,0,3,0,0,0
1517,P336783,Rev,4,0,4,0,0,0
1517,P336783,Rev,5,0,5,0,0,0
1517,P336783,Rev,6,0,6,0,0,0
1517,P336783,Rev,7,0,7,0,0,0
1517,P336783,Rev,8,0,8,0,0,0
1517,P336783,Rev,9,1,0,226,570,1
1517,P336783,Rev,10,1,1,87,580,2
1517,P336783,Rev,11,1,2,148,566,2
1517,P336783,Rev,12,1,3,119,266,0
1517,P336783,Rev,13,1,4,78,164,0
1517,P336783,Rev,14,1,5,84,260,0
1517,P336783,Rev,15,1,6,82,812,0
1517,P336783,Rev,16,1,7,0,0,0
1517,P336783,Rev,17,1,8,0,0,0
1517,P336783,Rev,18,2,0,81,753,1
1517,P336783,Rev,19,2,1,80,252,1
1517,P336783,Rev,20,2,2,17,112,1
1517,P336783,Rev,21,2,3,148,566,2
1517,P336783,Rev,22,2,4,0,0,0
1517,P336783,Rev,23,2,5,0,0,0
1517,P336783,Rev,24,2,6,0,0,0
1517,P336783,Rev,25,2,7,0,0,0
1517,P336783,Rev,26,2,8,0,0,0
1517,P336783,Rev,27,3,0,108,89,1
1517,P336783,Rev,28,3,1,113,464,1
1517,P336783,Rev,29,3,2,147,836,1
1517,P336783,Rev,30,3,3,8,111,1
1517,P336783,Rev,31,3,4,16,661,1
1517,P336783,Rev,32,3,5,62,380,2
1517,P336783,Rev,33,3,6,0,0,0
1517,P336783,Rev,34,3,7,0,0,0
1517,P336783,Rev,35,3,8,0,0,0
1517,P336783,Rev,36,3,9,0,0,0
1517,P336783,Rev,37,4,0,82,812,1
1517,P336783,Rev,38,4,1,43,579,1
1517,P336783,Rev,39,4,2,46,313,2
1517,P336783,Rev,40,4,3,16,661,0
1517,P336783,Rev,41,4,4,62,380,0
798,P336781,Obv,0,0,0,0,0,0
798,P336781,Obv,1,0,1,0,0,0
798,P336781,Obv,2,0,2,0,0,0
798,P336781,Obv,3,0,3,0,0,0
798,P336781,Obv,4,0,4,0,0,0
798,P336781,Obv,5,0,5,0,0,0
798,P336781,Obv,6,0,6,0,0,2
798,P336781,Obv,7,1,0,0,0,0
798,P336781,Obv,8,1,1,0,0,0
798,P336781,Obv,9,1,2,0,0,0
798,P336781,Obv,10,1,3,0,0,0
798,P336781,Obv,11,1,4,0,0,0
798,P336781,Obv,12,1,5,0,0,2
798,P336781,Obv,13,2,0,0,0,0
798,P336781,Obv,14,2,1,0,0,0
798,P336781,Obv,15,2,2,0,0,0
798,P336781,Obv,16,2,3,0,0,0
798,P336781,Obv,17,2,4,190,559,2
798,P336781,Obv,18,2,5,26,10,1
798,P336781,Obv,19,2,6,62,380,1
1884,P336780,Rev,0,0,0,0,0,0
1884,P336780,Rev,1,0,1,0,0,0
1884,P336780,Rev,2,0,2,16,661,1
1884,P336780,Rev,3,0,3,62,380,1
1884,P336780,Rev,4,0,4,134,357,1
1884,P336780,Rev,5,0,5,90,132,2
1884,P336780,Rev,6,0,6,0,0,0
1884,P336780,Rev,7,0,7,0,0,0
1884,P336780,Rev,8,1,0,0,0,0
1884,P336780,Rev,9,1,1,0,0,0
1884,P336780,Rev,10,1,2,56,754,2
1884,P336780,Rev,11,1,3,16,661,1
1884,P336780,Rev,12,1,4,95,747,1
1884,P336780,Rev,13,1,5,119,266,1
1884,P336780,Rev,14,1,6,0,0,0
1884,P336780,Rev,15,1,7,0,0,0
1884,P336780,Rev,16,1,8,0,0,0
1884,P336780,Rev,17,2,0,0,0,0
1884,P336780,Rev,18,2,1,0,0,0
1884,P336780,Rev,19,2,2,62,380,1
1884,P336780,Rev,20,2,3,80,252,1
1884,P336780,Rev,21,2,4,73,16,1
1884,P336780,Rev,22,2,5,88,828,1
1884,P336780,Rev,23,2,6,76,142,2
1884,P336780,Rev,24,2,7,0,0,0
1884,P336780,Rev,25,2,8,0,0,0
1884,P336780,Rev,26,2,9,0,0,0
1884,P336780,Rev,27,3,0,0,0,0
1884,P336780,Rev,28,3,1,0,0,0
1884,P336780,Rev,29,3,2,119,266,2
1884,P336780,Rev,30,3,3,78,164,1
1884,P336780,Rev,31,3,4,84,260,1
1884,P336780,Rev,32,3,5,0,0,2
1884,P336780,Rev,33,3,6,0,0,0
1884,P336780,Rev,34,3,7,0,0,0
1884,P336780,Rev,35,3,8,0,0,0
1884,P336780,Rev,36,4,0,0,0,0
1884,P336780,Rev,37,4,1,0,0,0
1884,P336780,Rev,38,4,2,181,483,0
1884,P336780,Rev,39,4,3,90,132,1
1884,P336780,Rev,40,4,4,203,884,1
1884,P336780,Rev,41,4,5,119,266,2
1884,P336780,Rev,42,4,6,0,0,0
1884,P336780,Rev,43,4,7,0,0,0
1884,P336780,Rev,44,4,8,0,0,0
1884,P336780,Rev,45,5,0,0,0,0
1884,P336780,Rev,46,5,1,0,0,0
1884,P336780,Rev,47,5,2,0,0,0
1884,P336780,Rev,48,5,3,0,0,2
1884,P336780,Rev,49,5,4,108,89,1
1884,P336780,Rev,50,5,5,19,498,1
1884,P336780,Rev,51,5,6,113,464,1
1884,P336780,Rev,52,5,7,57,548,2
1884,P336780,Rev,53,5,8,0,0,0
1884,P336780,Rev,54,5,9,0,0,0
1884,P336780,Rev,55,6,0,0,0,0
1884,P336780,Rev,56,6,1,0,0,0
1884,P336780,Rev,57,6,2,119,266,2
1884,P336780,Rev,58,6,3,31,113,1
1884,P336780,Rev,59,6,4,62,380,1
1884,P336780,Rev,60,6,5,0,0,0
1884,P336780,Rev,61,6,6,0,0,0
1884,P336780,Rev,62,6,7,0,0,0
1881,P336779,Rev,0,0,0,0,0,0
1881,P336779,Rev,1,0,1,0,0,0
1881,P336779,Rev,2,0,2,0,0,0
1881,P336779,Rev,3,0,3,0,0,2
1881,P336779,Rev,4,0,4,18,589,1
1881,P336779,Rev,5,0,5,2,1,1
1881,P336779,Rev,6,0,6,27,599,1
1881,P336779,Rev,7,0,7,21,358,1
1881,P336779,Rev,8,0,8,193,71,1
1881,P336779,Rev,9,1,0,30,490,0
1881,P336779,Rev,10,1,1,107,181,0
1881,P336779,Rev,11,1,2,23,85,1
1881,P336779,Rev,12,1,3,84,260,1
1881,P336779,Rev,13,1,4,11,839,1
1881,P336779,Rev,14,1,5,16,661,1
1881,P336779,Rev,15,1,6,15,514,1
1881,P336779,Rev,16,1,7,193,71,1
1881,P336779,Rev,17,1,8,56,754,1
1881,P336779,Rev,18,1,9,62,380,2
1881,P336779,Rev,19,2,0,174,636,0
1881,P336779,Rev,20,2,1,5,248,1
1881,P336779,Rev,21,2,2,89,172,1
1881,P336779,Rev,22,2,3,103,635,1
1881,P336779,Rev,23,2,4,96,567,1
1881,P336779,Rev,24,2,5,119,266,1
1881,P336779,Rev,25,2,6,165,437,1
1881,P336779,Rev,26,2,7,48,86,1
1881,P336779,Rev,27,2,8,103,635,1
1881,P336779,Rev,28,2,9,24,14,2
1881,P336779,Rev,29,3,0,14,748,0
1881,P336779,Rev,30,3,1,26,10,0
1881,P336779,Rev,31,3,2,49,120,2
1881,P336779,Rev,32,3,3,140,92,1
1881,P336779,Rev,33,3,4,140,92,1
1881,P336779,Rev,34,3,5,15,514,1
1881,P336779,Rev,35,3,6,35,553,1
1881,P336779,Rev,36,3,7,58,24,1
1881,P336779,Rev,37,3,8,71,271,1
1881,P336779,Rev,38,4,0,14,748,0
1881,P336779,Rev,39,4,1,0,0,0
1881,P336779,Rev,40,4,2,0,0,0
1881,P336779,Rev,41,4,3,0,0,0
1881,P336779,Rev,42,4,4,0,0,2
1881,P336779,Rev,43,4,5,36,255,1
1881,P336779,Rev,44,4,6,143,535,1
1881,P336779,Rev,45,4,7,10,869,1
1881,P336779,Rev,46,4,8,148,566,1
1881,P336779,Rev,47,4,9,14,748,1
1881,P336779,Rev,48,4,10,111,856,1
1881,P336779,Rev,49,4,11,26,10,1
1881,P336779,Rev,50,4,12,21,358,1
1881,P336779,Rev,51,4,13,80,252,1
1881,P336779,Rev,52,5,0,0,0,0
1881,P336779,Rev,53,5,1,0,0,0
1881,P336779,Rev,54,5,2,0,0,0
1881,P336779,Rev,55,5,3,0,0,2
1881,P336779,Rev,56,5,4,0,0,2
1881,P336779,Rev,57,5,5,0,0,0
1881,P336779,Rev,58,5,6,0,0,0
1881,P336779,Rev,59,5,7,0,0,0
1881,P336779,Rev,60,5,8,0,0,0
1881,P336779,Rev,61,5,9,0,0,2
1881,P336779,Rev,62,5,10,17,112,1
549,P336778,Rev,0,0,0,26,10,1
549,P336778,Rev,1,0,1,17,112,1
