segm_idx,tablet_CDLI,view_desc,rec_idx,line_idx,pos_idx,train_label,mzl_label,status
1196,P336198,Obv,43,4,2,0,0,0
1196,P336198,Obv,44,4,3,0,0,0
1196,P336198,Obv,45,4,4,0,0,0
1196,P336198,Obv,46,4,5,0,0,0
1196,P336198,Obv,47,4,6,0,0,0
1196,P336198,Obv,48,4,7,0,0,0
1196,P336198,Obv,49,4,8,0,0,2
1196,P336198,Obv,50,5,0,0,0,0
1196,P336198,Obv,51,5,1,0,0,0
1196,P336198,Obv,52,5,2,0,0,0
1196,P336198,Obv,53,5,3,0,0,0
1196,P336198,Obv,54,5,4,0,0,0
1196,P336198,Obv,55,5,5,0,0,0
1196,P336198,Obv,56,5,6,0,0,0
1196,P336198,Obv,57,5,7,0,0,0
1196,P336198,Obv,58,5,8,0,0,2
2315,P336188,Obv,0,0,0,14,748,1
2315,P336188,Obv,1,0,1,124,253,1
2315,P336188,Obv,2,0,2,62,380,1
2315,P336188,Obv,3,0,3,14,748,1
2315,P336188,Obv,4,0,4,209,302,1
2315,P336188,Obv,5,0,5,58,24,1
2315,P336188,Obv,6,0,6,11,839,1
2315,P336188,Obv,7,0,7,11,839,1
2315,P336188,Obv,8,0,8,14,748,1
2315,P336188,Obv,9,0,9,24,14,1
2315,P336188,Obv,10,0,10,21,358,1
2315,P336188,Obv,11,0,11,76,142,1
2315,P336188,Obv,12,0,12,0,0,0
2315,P336188,Obv,13,1,0,14,748,1
2315,P336188,Obv,14,1,1,5,248,1
2315,P336188,Obv,15,1,2,58,24,1
2315,P336188,Obv,16,1,3,23,85,1
2315,P336188,Obv,17,1,4,14,748,1
2315,P336188,Obv,18,1,5,4,110,1
2315,P336188,Obv,19,1,6,26,10,1
2315,P336188,Obv,20,1,7,4,110,1
2315,P336188,Obv,21,1,8,140,92,1
2315,P336188,Obv,22,1,9,220,861,1
2315,P336188,Obv,23,1,10,15,514,1
2315,P336188,Obv,24,1,11,105,612,1
2315,P336188,Obv,25,1,12,56,754,1
2315,P336188,Obv,26,2,0,89,172,1
2315,P336188,Obv,27,2,1,144,726,1
2315,P336188,Obv,28,2,2,39,596,1
2315,P336188,Obv,29,2,3,2,1,1
2315,P336188,Obv,30,2,4,3,495,1
2315,P336188,Obv,31,2,5,14,748,1
2315,P336188,Obv,32,2,6,5,248,1
2315,P336188,Obv,33,2,7,11,839,1
2315,P336188,Obv,34,2,8,19,498,1
2315,P336188,Obv,35,2,9,279,209,1
2315,P336188,Obv,36,2,10,10,869,1
2315,P336188,Obv,37,3,0,11,839,1
2315,P336188,Obv,38,3,1,17,112,1
2315,P336188,Obv,39,3,2,39,596,1
2315,P336188,Obv,40,3,3,148,566,1
2315,P336188,Obv,41,3,4,16,661,1
2315,P336188,Obv,42,3,5,362,852,1
2315,P336188,Obv,43,3,6,13,552,1
2315,P336188,Obv,44,3,7,4,110,1
2315,P336188,Obv,45,3,8,86,711,1
2315,P336188,Obv,46,3,9,217,556,1
2315,P336188,Obv,47,3,10,131,745,1
2315,P336188,Obv,48,3,11,39,596,1
2315,P336188,Obv,49,3,12,97,99,1
2315,P336188,Obv,50,3,13,195,259,1
2315,P336188,Obv,51,3,14,3,495,1
2315,P336188,Obv,52,3,15,18,589,1
2315,P336188,Obv,53,4,0,2,1,1
2315,P336188,Obv,54,4,1,96,567,1
2315,P336188,Obv,55,4,2,51,825,1
2315,P336188,Obv,56,4,3,10,869,1
2315,P336188,Obv,57,4,4,17,112,1
2315,P336188,Obv,58,4,5,80,252,1
2315,P336188,Obv,59,4,6,105,612,1
2315,P336188,Obv,60,4,7,48,86,1
2315,P336188,Obv,61,4,8,2,1,1
2315,P336188,Obv,62,4,9,79,724,1
2315,P336188,Obv,63,4,10,14,748,1
2315,P336188,Obv,64,4,11,26,10,1
2315,P336188,Obv,65,4,12,35,553,1
2315,P336188,Obv,66,4,13,224,117,1
2315,P336188,Obv,67,4,14,44,379,1
2315,P336188,Obv,68,4,15,101,180,1
2315,P336188,Obv,69,4,16,225,540,1
2315,P336188,Obv,70,5,0,2,1,1
2315,P336188,Obv,71,5,1,79,724,1
2315,P336188,Obv,72,5,2,14,748,1
2315,P336188,Obv,73,5,3,26,10,1
2315,P336188,Obv,74,5,4,95,747,1
2315,P336188,Obv,75,5,5,80,252,1
2315,P336188,Obv,76,5,6,15,514,1
2315,P336188,Obv,77,5,7,101,180,1
2315,P336188,Obv,78,5,8,225,540,1
2315,P336188,Obv,79,5,9,2,1,1
2315,P336188,Obv,80,5,10,79,724,1
2315,P336188,Obv,81,5,11,14,748,1
2315,P336188,Obv,82,5,12,196,6,1
2315,P336188,Obv,83,5,13,18,589,1
2315,P336188,Obv,84,5,14,51,825,1
2315,P336188,Obv,85,5,15,19,498,1
2315,P336188,Obv,86,6,0,11,839,1
2315,P336188,Obv,87,6,1,4,110,1
2315,P336188,Obv,88,6,2,77,736,1
2315,P336188,Obv,89,6,3,19,498,1
2315,P336188,Obv,90,6,4,62,380,1
2315,P336188,Obv,91,6,5,156,136,1
2315,P336188,Obv,92,6,6,40,9,1
2315,P336188,Obv,93,6,7,87,580,1
2315,P336188,Obv,94,6,8,156,136,1
2315,P336188,Obv,95,6,9,94,631,1
2315,P336188,Obv,96,6,10,87,580,1
2315,P336188,Obv,97,6,11,62,380,1
2315,P336188,Obv,98,6,12,10,869,1
2315,P336188,Obv,99,6,13,17,112,1
2315,P336188,Obv,100,7,0,13,552,2
2315,P336188,Obv,101,7,1,11,839,1
2315,P336188,Obv,102,7,2,2,1,1
2315,P336188,Obv,103,7,3,284,236,1
2315,P336188,Obv,104,7,4,100,737,1
2315,P336188,Obv,105,7,5,2,1,1
2315,P336188,Obv,106,7,6,79,724,1
2315,P336188,Obv,107,7,7,15,514,1
2315,P336188,Obv,108,7,8,177,494,1
2315,P336188,Obv,109,7,9,15,514,1
2315,P336188,Obv,110,7,10,72,541,1
2315,P336188,Obv,111,7,11,213,119,1
2315,P336188,Obv,112,7,12,62,380,1
2315,P336188,Obv,113,8,0,11,839,1
2315,P336188,Obv,114,8,1,4,110,1
2315,P336188,Obv,115,8,2,77,736,1
2315,P336188,Obv,116,8,3,19,498,1
2315,P336188,Obv,117,8,4,62,380,1
2315,P336188,Obv,118,8,5,23,85,1
2315,P336188,Obv,119,8,6,126,496,1
2315,P336188,Obv,120,8,7,58,24,1
2315,P336188,Obv,121,8,8,108,89,1
2315,P336188,Obv,122,8,9,80,252,1
2315,P336188,Obv,123,8,10,13,552,1
2315,P336188,Obv,124,8,11,219,576,1
1778,P336009,Rev,0,0,0,121,560,1
1778,P336009,Rev,1,0,1,5,248,1
1778,P336009,Rev,2,0,2,203,884,1
1778,P336009,Rev,3,0,3,132,292,1
1778,P336009,Rev,4,0,4,41,98,1
1778,P336009,Rev,5,0,5,11,839,1
1778,P336009,Rev,6,0,6,27,599,1
1778,P336009,Rev,7,0,7,102,491,1
1778,P336009,Rev,8,1,0,2,1,1
1778,P336009,Rev,9,1,1,27,599,1
1778,P336009,Rev,10,1,2,30,490,1
1778,P336009,Rev,11,1,3,170,883,1
1778,P336009,Rev,12,1,4,23,85,1
1778,P336009,Rev,13,1,5,3,495,1
1778,P336009,Rev,14,1,6,30,490,1
1778,P336009,Rev,15,1,7,126,496,1
1778,P336009,Rev,16,1,8,79,724,1
1778,P336009,Rev,17,1,9,96,567,1
1778,P336009,Rev,18,1,10,16,661,1
1778,P336009,Rev,19,1,11,62,380,1
1778,P336009,Rev,20,2,0,108,89,1
1778,P336009,Rev,21,2,1,96,567,1
1778,P336009,Rev,22,2,2,131,745,1
1778,P336009,Rev,23,2,3,39,596,1
1778,P336009,Rev,24,2,4,282,230,1
1778,P336009,Rev,25,2,5,56,754,1
1778,P336009,Rev,26,2,6,11,839,1
1778,P336009,Rev,27,2,7,4,110,1
1778,P336009,Rev,28,2,8,31,113,1
1778,P336009,Rev,29,2,9,187,644,1
1778,P336009,Rev,30,3,0,80,252,1
1778,P336009,Rev,31,3,1,237,262,1
1778,P336009,Rev,32,3,2,31,113,1
1778,P336009,Rev,33,3,3,16,661,1
1778,P336009,Rev,34,3,4,79,724,1
1778,P336009,Rev,35,3,5,14,748,1
1778,P336009,Rev,36,3,6,86,711,1
1778,P336009,Rev,37,3,7,80,252,1
1778,P336009,Rev,38,4,0,15,514,1
1778,P336009,Rev,39,4,1,68,851,1
1778,P336009,Rev,40,4,2,126,496,1
1778,P336009,Rev,41,4,3,52,298,1
1778,P336009,Rev,42,4,4,79,724,1
1778,P336009,Rev,43,4,5,19,498,1
1778,P336009,Rev,44,4,6,79,724,1
1778,P336009,Rev,45,4,7,14,748,1
1778,P336009,Rev,46,4,8,26,10,1
1778,P336009,Rev,47,4,9,113,464,1
1778,P336009,Rev,48,4,10,224,117,1
1778,P336009,Rev,49,4,11,28,469,1
1778,P336009,Rev,50,5,0,15,514,1
1778,P336009,Rev,51,5,1,11,839,1
1778,P336009,Rev,52,5,2,24,14,1
1778,P336009,Rev,53,5,3,79,724,1
1778,P336009,Rev,54,5,4,14,748,1
1778,P336009,Rev,55,5,5,62,380,1
1778,P336009,Rev,56,5,6,156,136,1
1778,P336009,Rev,57,5,7,26,10,1
1778,P336009,Rev,58,5,8,11,839,1
1778,P336009,Rev,59,5,9,11,839,1
1781,P336009,Obv,0,0,0,362,852,1
1781,P336009,Obv,1,0,1,39,596,1
1781,P336009,Obv,2,0,2,131,745,1
1781,P336009,Obv,3,0,3,39,596,1
1781,P336009,Obv,4,0,4,340,712,1
1781,P336009,Obv,5,0,5,365,863,1
1781,P336009,Obv,6,0,6,13,552,1
1781,P336009,Obv,7,0,7,4,110,1
1781,P336009,Obv,8,0,8,282,230,1
1781,P336009,Obv,9,0,9,56,754,1
1781,P336009,Obv,10,1,0,104,184,1
1781,P336009,Obv,11,1,1,25,350,1
1781,P336009,Obv,12,1,2,14,748,1
1781,P336009,Obv,13,1,3,120,351,1
1781,P336009,Obv,14,1,4,26,10,1
1781,P336009,Obv,15,1,5,32,641,1
1781,P336009,Obv,16,2,0,14,748,1
1781,P336009,Obv,17,2,1,24,14,1
1781,P336009,Obv,18,2,2,108,89,1
1781,P336009,Obv,19,2,3,107,181,1
1781,P336009,Obv,20,2,4,80,252,1
1781,P336009,Obv,21,2,5,14,748,1
1781,P336009,Obv,22,2,6,16,661,1
1781,P336009,Obv,23,2,7,41,98,1
1781,P336009,Obv,24,2,8,43,579,1
1781,P336009,Obv,25,2,9,195,259,1
1781,P336009,Obv,26,3,0,14,748,1
1781,P336009,Obv,27,3,1,28,469,1
1781,P336009,Obv,28,3,2,87,580,1
1781,P336009,Obv,29,3,3,14,748,1
1781,P336009,Obv,30,3,4,26,10,1
1781,P336009,Obv,31,3,5,156,136,1
1781,P336009,Obv,32,3,6,21,358,1
1781,P336009,Obv,33,4,0,14,748,1
1781,P336009,Obv,34,4,1,195,259,1
1781,P336009,Obv,35,4,2,42,511,1
1781,P336009,Obv,36,4,3,11,839,1
1781,P336009,Obv,37,4,4,17,112,1
465,P336003,Rev,0,0,0,148,566,2
465,P336003,Rev,1,0,1,77,736,1
465,P336003,Rev,2,0,2,19,498,1
465,P336003,Rev,3,0,3,17,112,1
465,P336003,Rev,4,0,4,58,24,2
465,P336003,Rev,5,0,5,58,24,0
465,P336003,Rev,6,1,0,5,248,1
465,P336003,Rev,7,1,1,14,748,1
465,P336003,Rev,8,1,2,173,708,1
465,P336003,Rev,9,1,3,17,112,1
465,P336003,Rev,10,1,4,100,737,1
465,P336003,Rev,11,1,5,281,215,2
465,P336003,Rev,12,1,6,26,10,0
465,P336003,Rev,13,2,0,178,504,1
465,P336003,Rev,14,2,1,5,248,1
465,P336003,Rev,15,2,2,16,661,1
465,P336003,Rev,16,2,3,62,380,0
465,P336003,Rev,17,3,0,16,661,1
465,P336003,Rev,18,3,1,13,552,1
465,P336003,Rev,19,3,2,4,110,1
465,P336003,Rev,20,3,3,131,745,1
465,P336003,Rev,21,3,4,39,596,2
465,P336003,Rev,22,3,5,177,494,0
465,P336003,Rev,23,3,6,16,661,0
465,P336003,Rev,24,4,0,2,1,1
465,P336003,Rev,25,4,1,190,559,1
465,P336003,Rev,26,4,2,100,737,1
465,P336003,Rev,27,4,3,26,10,2
465,P336003,Rev,28,4,4,0,0,0
465,P336003,Rev,29,4,5,0,0,0
465,P336003,Rev,30,4,6,1,859,0
465,P336003,Rev,31,5,0,2,1,1
465,P336003,Rev,32,5,1,77,736,1
465,P336003,Rev,33,5,2,62,380,1
465,P336003,Rev,34,5,3,10,869,1
465,P336003,Rev,35,5,4,58,24,2
465,P336003,Rev,36,5,5,58,24,0
465,P336003,Rev,37,5,6,13,552,0
465,P336003,Rev,38,5,7,17,112,0
465,P336003,Rev,39,5,8,83,118,0
465,P336003,Rev,40,6,0,79,724,1
465,P336003,Rev,41,6,1,14,748,1
465,P336003,Rev,42,6,2,107,181,1
465,P336003,Rev,43,6,3,0,0,2
465,P336003,Rev,44,6,4,0,0,0
465,P336003,Rev,45,6,5,0,0,0
465,P336003,Rev,46,6,6,0,0,0
465,P336003,Rev,47,6,7,0,0,0
465,P336003,Rev,48,7,0,79,724,0
465,P336003,Rev,49,7,1,14,748,2
465,P336003,Rev,50,7,2,0,0,0
465,P336003,Rev,51,7,3,0,0,0
465,P336003,Rev,52,7,4,0,0,0
465,P336003,Rev,53,7,5,0,0,0
465,P336003,Rev,54,7,6,0,0,0
465,P336003,Rev,55,7,7,0,0,0
462,P336003,Obv,0,0,0,0,0,0
462,P336003,Obv,1,0,1,0,0,0
462,P336003,Obv,2,0,2,0,0,0
462,P336003,Obv,3,0,3,0,0,2
462,P336003,Obv,4,0,4,0,0,0
462,P336003,Obv,5,0,5,0,0,0
462,P336003,Obv,6,0,6,0,0,0
462,P336003,Obv,7,0,7,0,0,0
462,P336003,Obv,8,1,0,5,248,0
462,P336003,Obv,9,1,1,79,724,0
462,P336003,Obv,10,1,2,14,748,0
462,P336003,Obv,11,1,3,0,0,2
462,P336003,Obv,12,1,4,0,0,2
462,P336003,Obv,13,1,5,82,812,2
462,P336003,Obv,14,1,6,296,348,0
462,P336003,Obv,15,1,7,164,815,0
462,P336003,Obv,16,2,0,209,302,0
462,P336003,Obv,17,2,1,87,580,1
462,P336003,Obv,18,2,2,102,491,1
462,P336003,Obv,19,2,3,187,644,1
462,P336003,Obv,20,2,4,5,248,2
462,P336003,Obv,21,2,5,213,119,0
462,P336003,Obv,22,3,0,11,839,0
462,P336003,Obv,23,3,1,27,599,1
462,P336003,Obv,24,3,2,96,567,1
462,P336003,Obv,25,3,3,11,839,1
462,P336003,Obv,26,3,4,18,589,1
462,P336003,Obv,27,3,5,68,851,1
462,P336003,Obv,28,3,6,126,496,2
462,P336003,Obv,29,4,0,108,89,0
462,P336003,Obv,30,4,1,164,815,2
462,P336003,Obv,31,4,2,48,86,1
462,P336003,Obv,32,4,3,11,839,1
462,P336003,Obv,33,4,4,8,111,1
462,P336003,Obv,34,4,5,77,736,2
462,P336003,Obv,35,4,6,17,112,0
462,P336003,Obv,36,5,0,58,24,2
462,P336003,Obv,37,5,1,58,24,1
462,P336003,Obv,38,5,2,108,89,1
462,P336003,Obv,39,5,3,57,548,1
462,P336003,Obv,40,5,4,10,869,0
2171,P335980,Obv,0,0,0,0,0,0
2171,P335980,Obv,1,0,1,311,486,0
2171,P335980,Obv,2,0,2,14,748,0
2171,P335980,Obv,3,0,3,0,0,0
2171,P335980,Obv,4,0,4,26,10,1
2171,P335980,Obv,5,0,5,53,695,1
2171,P335980,Obv,6,0,6,39,596,1
2171,P335980,Obv,7,1,0,78,164,0
2171,P335980,Obv,8,1,1,3,495,0
2171,P335980,Obv,9,1,2,28,469,0
2171,P335980,Obv,10,1,3,72,541,1
2171,P335980,Obv,11,1,4,188,500,1
2171,P335980,Obv,12,1,5,56,754,1
2171,P335980,Obv,13,1,6,132,292,1
2171,P335980,Obv,14,1,7,26,10,1
2169,P335980,Rev,0,0,0,79,724,0
2169,P335980,Rev,1,0,1,14,748,0
2169,P335980,Rev,2,0,2,0,0,0
2169,P335980,Rev,3,0,3,0,0,0
2169,P335980,Rev,4,0,4,0,0,0
2169,P335980,Rev,5,0,5,26,10,1
2169,P335980,Rev,6,0,6,81,753,1
2169,P335980,Rev,7,1,0,79,724,0
2169,P335980,Rev,8,1,1,14,748,0
2169,P335980,Rev,9,1,2,0,0,0
2169,P335980,Rev,10,1,3,0,0,0
2169,P335980,Rev,11,1,4,0,0,0
2169,P335980,Rev,12,1,5,0,0,2
2169,P335980,Rev,13,1,6,24,14,1
2169,P335980,Rev,14,1,7,76,142,1
1396,P335976,Obv,0,0,0,0,0,2
1396,P335976,Obv,1,0,1,311,486,2
1396,P335976,Obv,2,0,2,14,748,1
1396,P335976,Obv,3,0,3,98,578,2
1396,P335976,Obv,4,0,4,111,856,2
1396,P335976,Obv,5,0,5,89,172,2
1396,P335976,Obv,6,0,6,11,839,1
1396,P335976,Obv,7,0,7,11,839,2
1396,P335976,Obv,8,1,0,0,0,2
1396,P335976,Obv,9,1,1,311,486,2
1396,P335976,Obv,10,1,2,14,748,1
1396,P335976,Obv,11,1,3,140,92,1
1396,P335976,Obv,12,1,4,16,661,0
1396,P335976,Obv,13,1,5,11,839,2
1396,P335976,Obv,14,1,6,0,0,2
1396,P335976,Obv,15,1,7,0,0,2
1396,P335976,Obv,16,2,0,78,164,1
1396,P335976,Obv,17,2,1,279,209,1
1396,P335976,Obv,18,2,2,76,142,1
1396,P335976,Obv,19,2,3,16,661,0
1396,P335976,Obv,20,2,4,5,248,2
1396,P335976,Obv,21,2,5,65,561,2
1396,P335976,Obv,22,2,6,11,839,1
1396,P335976,Obv,23,2,7,62,380,0
1396,P335976,Obv,24,3,0,2,1,1
1396,P335976,Obv,25,3,1,193,71,1
1396,P335976,Obv,26,3,2,41,98,1
1396,P335976,Obv,27,3,3,82,812,1
1396,P335976,Obv,28,3,4,0,0,2
1396,P335976,Obv,29,3,5,0,0,0
1396,P335976,Obv,30,3,6,2,1,2
1396,P335976,Obv,31,3,7,0,0,0
1396,P335976,Obv,32,3,8,0,0,0
1396,P335976,Obv,33,3,9,0,0,0
1396,P335976,Obv,34,4,0,3,495,2
1396,P335976,Obv,35,4,1,16,661,2
1396,P335976,Obv,36,4,2,51,825,2
1396,P335976,Obv,37,4,3,212,353,1
1396,P335976,Obv,38,4,4,11,839,2
1396,P335976,Obv,39,4,5,27,599,0
1396,P335976,Obv,40,4,6,0,0,0
1396,P335976,Obv,41,5,0,3,495,0
1396,P335976,Obv,42,5,1,51,825,2
1396,P335976,Obv,43,5,2,212,353,1
1396,P335976,Obv,44,5,3,11,839,1
1396,P335976,Obv,45,5,4,27,599,1
1396,P335976,Obv,46,5,5,335,646,1
1396,P335976,Obv,47,5,6,4,110,2
1396,P335976,Obv,48,5,7,191,3,1
1396,P335976,Obv,49,5,8,23,85,2
1396,P335976,Obv,50,6,0,148,566,2
1396,P335976,Obv,51,6,1,14,748,2
1396,P335976,Obv,52,6,2,111,856,2
1396,P335976,Obv,53,6,3,89,172,2
1396,P335976,Obv,54,6,4,11,839,1
1396,P335976,Obv,55,6,5,11,839,1
1396,P335976,Obv,56,6,6,0,0,1
1396,P335976,Obv,57,6,7,335,646,2
1396,P335976,Obv,58,6,8,14,748,0
1396,P335976,Obv,59,6,9,94,631,2
1396,P335976,Obv,60,6,10,102,491,2
1396,P335976,Obv,61,6,11,32,641,1
1396,P335976,Obv,62,6,12,104,184,2
