segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
189,P335069,,saa06,"[279, 521, 741, 636]",,False
190,P335069,,saa06,"[278, 644, 752, 826]",,False
191,P335069,,saa06,"[286, 823, 746, 967]",,False
192,P335069,Rev,saa06,"[276, 956, 772, 1268]",3.9,True
193,P335069,,saa06,"[288, 1277, 756, 1411]",,False
194,P335069,,saa06,"[284, 1418, 764, 1596]",,False
195,P335069,,saa06,"[251, 1632, 823, 1850]",,False
196,P335176,,saa06,"[1150, 91, 1410, 934]",,False
197,P335176,,saa06,"[368, 88, 882, 946]",,False
198,P335176,,saa06,"[137, 103, 387, 931]",,False
199,P335176,,saa06,"[899, 103, 1161, 931]",,False
200,P335176,,saa06,"[390, 939, 890, 1245]",,False
201,P335176,,saa06,"[404, 1232, 885, 1483]",,False
202,P335176,,saa06,"[402, 1461, 902, 2313]",,False
203,P335176,,saa06,"[891, 1477, 1171, 2294]",,False
204,P335176,,saa06,"[425, 2301, 906, 2545]",,False
205,P335176,,saa06,"[378, 2718, 1044, 2804]",,False
206,P335135,,saa06,"[1218, 122, 1576, 1171]",,False
207,P335135,Obv,saa06,"[496, 118, 1246, 1196]",2.41,True
208,P335135,,saa06,"[533, 148, 1079, 309]",,False
209,P335135,,saa06,"[142, 152, 511, 1161]",,False
210,P335135,,saa06,"[525, 1186, 1230, 1532]",,False
211,P335135,Rev,saa06,"[528, 1491, 1244, 2552]",2.41,True
212,P335135,,saa06,"[1233, 1532, 1495, 2524]",,False
213,P335135,,saa06,"[542, 2540, 1230, 2890]",,False
214,P335135,,saa06,"[534, 2928, 1237, 3143]",,False
215,P334972,,saa06,"[363, 103, 1118, 313]",,False
216,P334972,,saa06,"[1473, 327, 1703, 794]",,False
217,P334972,,saa06,"[112, 334, 325, 784]",,False
218,P334972,,saa06,"[1153, 339, 1453, 791]",,False
219,P334972,Obv,saa06,"[332, 337, 1125, 799]",3.33,True
220,P334972,,saa06,"[341, 814, 1127, 1029]",,False
221,P334972,,saa06,"[335, 1041, 1124, 1500]",,False
222,P334972,,saa06,"[349, 1520, 1125, 1743]",,False
223,P334972,,saa06,"[476, 1916, 1083, 1989]",,False
224,P335361,Obv,saa06,"[599, 196, 1564, 1599]",2.32,True
225,P335361,,saa06,"[1574, 222, 1966, 1563]",,False
226,P335361,,saa06,"[1981, 226, 2386, 1564]",,False
227,P335361,,saa06,"[189, 235, 616, 1555]",,False
228,P335361,,saa06,"[610, 1605, 1548, 1992]",,False
229,P335361,,saa06,"[634, 2002, 1544, 2406]",,False
230,P335361,,saa06,"[635, 2416, 1553, 2808]",,False
231,P335361,,saa06,"[1610, 2819, 1992, 4171]",,False
232,P335361,Rev,saa06,"[630, 2798, 1594, 4192]",2.32,True
233,P335361,,saa06,"[664, 4170, 1570, 4591]",,False
234,P335361,,saa06,"[705, 4578, 1530, 4903]",,False
235,P335094,,saa06,"[778, 60, 1080, 605]",,False
236,P335094,,saa06,"[1090, 65, 1369, 604]",,False
237,P335094,,saa06,"[112, 74, 378, 597]",,False
238,P335094,Obv,saa06,"[407, 71, 799, 609]",1.01,True
239,P335094,,saa06,"[421, 620, 782, 879]",,False
240,P335094,,saa06,"[117, 888, 406, 1424]",,False
241,P335094,,saa06,"[786, 891, 1113, 1421]",,False
242,P335094,Rev,saa06,"[411, 893, 790, 1428]",1.01,True
243,P335094,,saa06,"[417, 1448, 774, 1744]",,False
244,P335094,,saa06,"[311, 1786, 964, 2046]",,False
245,P335545,,saa06,"[584, 66, 731, 772]",,False
246,P335545,,saa06,"[69, 69, 249, 762]",,False
247,P335545,Obv,saa06,"[243, 61, 607, 777]",3.96,True
248,P335545,,saa06,"[724, 77, 887, 773]",,False
249,P335545,,saa06,"[238, 882, 571, 1038]",,False
250,P335545,Rev,saa06,"[219, 1163, 583, 1881]",3.96,True
251,P335545,,saa06,"[554, 1172, 715, 1872]",,False
252,P335545,,saa06,"[222, 1890, 558, 2075]",,False
253,P335545,,saa06,"[241, 2128, 647, 2238]",,False
254,P335072,Obv,saa06,"[304, 119, 740, 402]",3.47,True
255,P335072,,saa06,"[306, 405, 741, 701]",,False
256,P335072,,saa06,"[307, 707, 746, 982]",,False
257,P335072,,saa06,"[316, 1007, 739, 1198]",,False
258,P335072,,saa06,"[125, 1216, 306, 1497]",,False
259,P335072,,saa06,"[781, 1219, 973, 1502]",,False
260,P335072,Rev,saa06,"[312, 1218, 764, 1498]",3.47,True
261,P335072,,saa06,"[308, 1504, 757, 1803]",,False
262,P335072,,saa06,"[319, 1807, 766, 2053]",,False
263,P335072,,saa06,"[330, 2068, 771, 2257]",,False
264,P335072,,saa06,"[290, 2281, 848, 2517]",,False
265,P335322,,saa06,"[69, 63, 426, 1060]",,False
266,P335322,,saa06,"[408, 53, 993, 1070]",,False
267,P335322,,saa06,"[1030, 69, 1402, 1057]",,False
268,P335322,,saa06,"[423, 1076, 982, 1414]",,False
269,P335322,,saa06,"[412, 1420, 999, 2440]",,False
270,P335322,,saa06,"[424, 2467, 984, 2793]",,False
271,P335322,,saa06,"[358, 2866, 1069, 3134]",,False
272,P335226,,saa06,"[538, 85, 1223, 1127]",,False
273,P335226,,saa06,"[99, 102, 493, 1106]",,False
274,P335226,,saa06,"[1281, 105, 1669, 1100]",,False
275,P335226,,saa06,"[545, 1155, 1209, 1533]",,False
276,P335226,,saa06,"[538, 1554, 1227, 2576]",,False
277,P335226,,saa06,"[545, 2646, 1200, 2965]",,False
278,P335226,,saa06,"[521, 2986, 1228, 3250]",,False
279,P335092,,saa06,"[58, 106, 344, 919]",,False
280,P335092,,saa06,"[908, 104, 1223, 928]",,False
281,P335092,,saa06,"[1214, 110, 1529, 911]",,False
282,P335092,Obv,saa06,"[322, 101, 954, 931]",0.94,True
283,P335092,,saa06,"[350, 945, 883, 1257]",,False
284,P335092,Rev,saa06,"[302, 1245, 928, 2066]",0.94,True
285,P335092,,saa06,"[852, 1257, 1208, 2057]",,False
286,P335092,,saa06,"[292, 2081, 910, 2383]",,False
287,P335092,,saa06,"[258, 2409, 1046, 2700]",,False
288,P335076,,saa06,"[280, 81, 717, 217]",,False
289,P335076,,saa06,"[131, 206, 285, 487]",,False
290,P335076,Obv,saa06,"[281, 204, 720, 502]",3.55,True
291,P335076,,saa06,"[860, 212, 1033, 496]",,False
292,P335076,,saa06,"[708, 215, 851, 491]",,False
293,P335076,,saa06,"[290, 516, 717, 624]",,False
294,P335076,,saa06,"[292, 628, 724, 787]",,False
295,P335076,,saa06,"[290, 786, 713, 932]",,False
296,P335076,Rev,saa06,"[281, 913, 720, 1211]",3.55,True
297,P335076,,saa06,"[732, 920, 877, 1198]",,False
298,P335076,,saa06,"[291, 1220, 714, 1341]",,False
299,P335076,,saa06,"[289, 1349, 724, 1509]",,False
300,P335076,,saa06,"[218, 1529, 765, 1737]",,False
301,P335115,,saa06,"[82, 82, 339, 506]",,False
302,P335115,,saa06,"[1125, 85, 1364, 507]",,False
303,P335115,Obv,saa06,"[390, 81, 1078, 529]",3.47,True
304,P335115,,saa06,"[394, 592, 1062, 827]",,False
305,P335115,Rev,saa06,"[387, 891, 1071, 1323]",3.47,True
306,P335115,,saa06,"[387, 1384, 1067, 1629]",,False
307,P335115,,saa06,"[369, 1650, 1067, 1906]",,False
308,P335027,,saa06,"[509, 91, 933, 297]",,False
309,P335027,,saa06,"[147, 305, 383, 1136]",,False
310,P335027,,saa06,"[951, 312, 1114, 1149]",,False
311,P335027,Obv,saa06,"[365, 296, 956, 1162]",2.68,True
312,P335027,,saa06,"[1121, 311, 1372, 1160]",,False
313,P335027,,saa06,"[389, 1151, 889, 1360]",,False
314,P335027,,saa06,"[405, 1360, 914, 1632]",,False
315,P335027,,saa06,"[932, 1628, 1159, 2465]",,False
316,P335027,Rev,saa06,"[362, 1618, 947, 2478]",2.68,True
317,P335027,,saa06,"[379, 2483, 914, 2755]",,False
318,P335027,,saa06,"[382, 2793, 933, 3005]",,False
319,P335218,Obv,saa06,"[498, 50, 1470, 1085]",2.03,True
320,P335218,,saa06,"[1426, 86, 1907, 1037]",,False
321,P335218,,saa06,"[86, 95, 501, 1044]",,False
322,P335218,,saa06,"[533, 1051, 1418, 1456]",,False
323,P335218,Rev,saa06,"[540, 1435, 1437, 2402]",2.03,True
324,P335218,,saa06,"[541, 2382, 1392, 2827]",,False
325,P335218,,saa06,"[598, 2858, 1306, 3119]",,False
326,P335087,Obv,saa06,"[344, 92, 708, 634]",2.51,True
327,P335087,,saa06,"[860, 100, 1049, 629]",,False
328,P335087,,saa06,"[688, 109, 851, 627]",,False
329,P335087,,saa06,"[160, 110, 351, 628]",,False
330,P335087,,saa06,"[413, 649, 647, 792]",,False
331,P335087,,saa06,"[316, 791, 692, 1335]",,False
332,P335087,,saa06,"[673, 803, 839, 1332]",,False
333,P335087,,saa06,"[323, 1345, 677, 1525]",,False
334,P335087,,saa06,"[259, 1574, 811, 1785]",,False
335,P335264,,saa06,"[61, 68, 329, 493]",,False
336,P335264,Obv,saa06,"[319, 61, 750, 505]",3.36,True
337,P335264,,saa06,"[756, 68, 1032, 498]",,False
338,P335264,,saa06,"[323, 503, 747, 781]",,False
339,P335264,Rev,saa06,"[319, 781, 750, 1242]",3.36,True
340,P335264,,saa06,"[315, 1267, 741, 1546]",,False
341,P335264,,saa06,"[248, 1581, 888, 1838]",,False
342,P335078,,saa06,"[348, 83, 1026, 305]",,False
343,P335078,Obv,saa06,"[323, 273, 1041, 741]",2.81,True
344,P335078,,saa06,"[105, 291, 345, 712]",,False
345,P335078,,saa06,"[1038, 294, 1274, 728]",,False
346,P335078,,saa06,"[343, 733, 1014, 967]",,False
347,P335078,,saa06,"[350, 971, 1012, 1161]",,False
348,P335078,Rev,saa06,"[321, 1160, 1031, 1619]",2.81,True
349,P335078,,saa06,"[323, 1620, 1008, 1875]",,False
350,P335078,,saa06,"[288, 1899, 1085, 2205]",,False
351,P335173,,saa06,"[425, 11, 1027, 453]",,False
352,P335173,Obv,saa06,"[421, 429, 1034, 1331]",1.37,True
353,P335173,,saa06,"[0, 444, 437, 1324]",,False
354,P335173,,saa06,"[1024, 476, 1468, 1335]",,False
355,P335173,,saa06,"[371, 1335, 935, 1814]",,False
356,P335173,,saa06,"[402, 1805, 1005, 2671]",,False
357,P335129,,saa06,"[439, 120, 979, 331]",,False
358,P335129,Obv,saa06,"[402, 327, 1022, 1174]",1.99,True
359,P335129,,saa06,"[117, 349, 403, 1051]",,False
360,P335129,,saa06,"[1030, 354, 1203, 1153]",,False
361,P335129,,saa06,"[1210, 358, 1506, 1172]",,False
362,P335129,,saa06,"[434, 1172, 1018, 1498]",,False
363,P335129,Rev,saa06,"[408, 1483, 1035, 2327]",1.99,True
364,P335129,,saa06,"[1045, 1504, 1268, 2315]",,False
365,P335129,,saa06,"[427, 2317, 979, 2596]",,False
366,P335129,,saa06,"[391, 2646, 1074, 2908]",,False
367,P334996,,saa06,"[552, 30, 1793, 564]",,False
368,P334996,,saa06,"[1824, 504, 2313, 1287]",,False
369,P334996,,saa06,"[23, 540, 551, 1295]",,False
370,P334996,Obv,saa06,"[508, 532, 1839, 1327]",1.05,True
371,P334996,,saa06,"[533, 1280, 1822, 1827]",,False
372,P334996,Rev,saa06,"[529, 1810, 1832, 2578]",1.05,True
373,P335310,,saa06,"[79, 79, 424, 462]",,False
374,P335310,,saa06,"[927, 77, 1309, 464]",,False
375,P335310,Obv,saa06,"[414, 79, 925, 480]",2.29,True
376,P335310,,saa06,"[418, 487, 943, 881]",,False
377,P335310,,saa06,"[415, 867, 948, 1250]",,False
378,P335310,,saa06,"[412, 1257, 960, 1595]",,False
379,P335310,Rev,saa06,"[410, 1593, 955, 1976]",2.29,True
380,P335310,,saa06,"[360, 2138, 955, 2212]",,False
381,P335140,,saa06,"[338, 3, 897, 273]",,False
382,P335140,,saa06,"[909, 256, 1230, 948]",,False
383,P335140,,saa06,"[33, 261, 331, 980]",,False
384,P335140,Obv,saa06,"[306, 252, 940, 975]",1.11,True
385,P335140,,saa06,"[333, 959, 937, 1256]",,False
386,P335140,Rev,saa06,"[320, 1236, 946, 1948]",1.11,True
387,P335170,Obv,saa06,"[11, 5, 1089, 1852]",0.88,True
388,P335170,,saa06,"[264, 40, 847, 585]",,False
389,P335170,,saa06,"[72, 67, 236, 564]",,False
390,P335170,,saa06,"[873, 72, 1030, 560]",,False
391,P335170,,saa06,"[278, 589, 833, 736]",,False
392,P335170,,saa06,"[290, 757, 877, 1304]",,False
393,P335170,,saa06,"[312, 1320, 862, 1494]",,False
394,P335170,,saa06,"[316, 1632, 912, 1706]",,False
395,P335223,,saa06,"[764, 59, 1025, 514]",,False
396,P335223,Obv,saa06,"[288, 54, 782, 552]",1.0,True
397,P335223,,saa06,"[74, 70, 291, 516]",,False
398,P335223,,saa06,"[304, 542, 773, 753]",,False
399,P335223,,saa06,"[295, 757, 773, 1205]",,False
400,P335223,,saa06,"[300, 1205, 769, 1442]",,False
401,P335223,,saa06,"[236, 1457, 884, 1712]",,False
402,P335372,,saa06,"[77, 91, 513, 867]",,False
403,P335372,,saa06,"[1083, 92, 1485, 866]",,False
404,P335372,,saa06,"[540, 89, 1086, 872]",,False
405,P335372,,saa06,"[545, 899, 1067, 1273]",,False
406,P335372,,saa06,"[544, 1295, 1062, 2086]",,False
407,P335372,,saa06,"[546, 2093, 1063, 2492]",,False
408,P335372,,saa06,"[416, 2519, 1119, 2783]",,False
409,P335059,,saa06,"[333, 74, 634, 272]",,False
410,P335059,,saa06,"[63, 303, 298, 672]",,False
411,P335059,,saa06,"[661, 301, 940, 691]",,False
412,P335059,Obv,saa06,"[337, 306, 638, 669]",3.21,True
413,P335059,,saa06,"[322, 690, 645, 936]",,False
414,P335059,,saa06,"[327, 969, 648, 1245]",,False
415,P335059,,saa06,"[340, 1285, 658, 1525]",,False
416,P335059,Rev,saa06,"[333, 1560, 650, 1926]",3.21,True
417,P335059,,saa06,"[328, 1949, 656, 2194]",,False
418,P335059,,saa06,"[321, 2227, 666, 2498]",,False
419,P335059,,saa06,"[115, 2527, 828, 2798]",,False
420,P334999,Obv,saa06,"[289, 79, 751, 396]",2.7,True
421,P334999,,saa06,"[736, 89, 903, 384]",,False
422,P334999,,saa06,"[905, 88, 1095, 388]",,False
423,P334999,,saa06,"[108, 97, 292, 387]",,False
424,P334999,,saa06,"[292, 398, 754, 611]",,False
425,P334999,,saa06,"[294, 599, 758, 926]",,False
426,P334999,,saa06,"[302, 919, 787, 1128]",,False
427,P334999,,saa06,"[208, 1171, 851, 1416]",,False
428,P334999,,saa06,"[727, 1186, 839, 1266]",,False
429,P335128,,saa06,"[595, 89, 754, 567]",,False
430,P335128,,saa06,"[761, 91, 930, 590]",,False
431,P335128,,saa06,"[91, 95, 248, 587]",,False
432,P335128,Obv,saa06,"[260, 88, 583, 594]",3.37,True
433,P335128,,saa06,"[266, 597, 583, 759]",,False
434,P335128,Rev,saa06,"[273, 757, 592, 1267]",3.37,True
435,P335128,,saa06,"[600, 789, 765, 1254]",,False
436,P335128,,saa06,"[286, 1282, 582, 1430]",,False
437,P335128,,saa06,"[212, 1477, 648, 1643]",,False
438,P335074,,saa06,"[367, 90, 847, 277]",,False
439,P335074,,saa06,"[852, 273, 1099, 603]",,False
440,P335074,Obv,saa06,"[353, 271, 854, 605]",2.75,True
441,P335074,,saa06,"[100, 280, 357, 601]",,False
442,P335074,,saa06,"[377, 596, 842, 781]",,False
443,P335074,,saa06,"[367, 784, 847, 1033]",,False
444,P335074,,saa06,"[392, 1033, 842, 1180]",,False
445,P335074,Rev,saa06,"[371, 1182, 868, 1509]",2.75,True
446,P335074,,saa06,"[376, 1527, 856, 1692]",,False
447,P335074,,saa06,"[377, 1696, 863, 1943]",,False
448,P335074,,saa06,"[269, 2000, 999, 2286]",,False
449,P334987,,saa06,"[284, 78, 834, 245]",,False
450,P334987,,saa06,"[844, 237, 1069, 636]",,False
451,P334987,Obv,saa06,"[261, 236, 852, 647]",2.87,True
452,P334987,,saa06,"[45, 253, 274, 641]",,False
