segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
47,P334371,,saa13,"[368, 2028, 830, 2294]",,False
48,P334371,,saa13,"[233, 2322, 941, 2590]",,False
49,P313475,,saa13,"[87, 85, 343, 799]",,False
50,P313475,,saa13,"[354, 86, 632, 807]",,False
51,P313475,Obv,saa13,"[628, 80, 1036, 804]",2.8,True
52,P313475,,saa13,"[1040, 96, 1310, 795]",,False
53,P313475,,saa13,"[632, 823, 1039, 1074]",,False
54,P313475,,saa13,"[406, 1095, 621, 1793]",,False
55,P313475,Rev,saa13,"[641, 1090, 1033, 1796]",2.8,True
56,P313475,,saa13,"[635, 1804, 1034, 2048]",,False
57,P313475,,saa13,"[541, 2224, 1135, 2295]",,False
58,P313475,,saa13,"[539, 2288, 1039, 2374]",,False
59,P313956,,saa13,"[23, 6, 235, 407]",,False
60,P313956,,saa13,"[255, 117, 356, 156]",,False
61,P313956,,saa13,"[251, 154, 320, 399]",,False
62,P313956,,saa13,"[254, 158, 283, 196]",,False
63,P313956,,saa13,"[320, 160, 358, 274]",,False
64,P313956,,saa13,"[255, 198, 283, 237]",,False
65,P313956,,saa13,"[30, 204, 45, 388]",,False
66,P313956,,saa13,"[255, 238, 283, 274]",,False
67,P313956,,saa13,"[255, 278, 283, 314]",,False
68,P313956,,saa13,"[255, 317, 283, 353]",,False
69,P313956,,saa13,"[255, 356, 283, 393]",,False
70,P334514,Obv,saa13,"[305, 53, 706, 413]",2.67,True
71,P334514,,saa13,"[699, 61, 938, 410]",,False
72,P334514,,saa13,"[924, 61, 1150, 410]",,False
73,P334514,,saa13,"[58, 61, 310, 411]",,False
74,P334514,,saa13,"[308, 385, 702, 643]",,False
75,P334514,,saa13,"[685, 652, 939, 1011]",,False
76,P334514,Rev,saa13,"[310, 653, 707, 1016]",2.67,True
77,P334514,,saa13,"[308, 1021, 711, 1265]",,False
78,P334514,,saa13,"[428, 1309, 741, 1467]",,False
79,P334252,,saa13,"[791, 71, 1017, 809]",,False
80,P334252,,saa13,"[71, 81, 297, 819]",,False
81,P334252,Obv,saa13,"[343, 73, 750, 815]",2.2,True
82,P334252,,saa13,"[352, 859, 732, 1079]",,False
83,P334252,Rev,saa13,"[341, 1130, 742, 1877]",2.2,True
84,P334252,,saa13,"[357, 1928, 731, 2137]",,False
85,P334252,,saa13,"[291, 2249, 887, 2326]",,False
86,P314330,Obv,saa13,"[491, 73, 1191, 1626]",2.41,True
87,P314330,,saa13,"[1245, 94, 1588, 1606]",,False
88,P314330,,saa13,"[71, 97, 425, 1602]",,False
89,P314330,,saa13,"[521, 1703, 1169, 2101]",,False
90,P314330,Rev,saa13,"[490, 2151, 1196, 3705]",2.41,True
91,P314330,,saa13,"[513, 3752, 1173, 4055]",,False
92,P314330,,saa13,"[453, 4065, 1163, 4336]",,False
93,P314034,,saa13,"[20, 0, 236, 396]",,False
94,P314034,,saa13,"[253, 104, 354, 161]",,False
95,P314034,,saa13,"[245, 156, 319, 403]",,False
96,P314034,,saa13,"[283, 163, 316, 212]",,False
97,P314034,,saa13,"[254, 163, 280, 198]",,False
98,P314034,,saa13,"[319, 165, 357, 276]",,False
99,P314034,,saa13,"[253, 202, 280, 240]",,False
100,P314034,,saa13,"[254, 243, 280, 277]",,False
101,P314034,,saa13,"[252, 280, 281, 318]",,False
102,P314034,,saa13,"[254, 321, 280, 356]",,False
103,P314034,,saa13,"[253, 359, 280, 396]",,False
104,P334809,,saa13,"[74, 61, 318, 791]",,False
105,P334809,Obv,saa13,"[346, 54, 748, 800]",2.11,True
106,P334809,,saa13,"[771, 64, 1060, 806]",,False
107,P334809,,saa13,"[329, 825, 714, 1109]",,False
108,P334809,,saa13,"[356, 1144, 591, 1424]",,False
109,P334809,Rev,saa13,"[338, 1282, 753, 1895]",2.11,True
110,P334809,,saa13,"[350, 1933, 756, 2185]",,False
111,P334809,,saa13,"[219, 2205, 922, 2462]",,False
112,P334875,,saa13,"[262, 24, 703, 234]",,False
113,P334875,,saa13,"[36, 231, 265, 1073]",,False
114,P334875,Obv,saa13,"[257, 227, 737, 1086]",1.95,True
115,P334875,,saa13,"[718, 248, 946, 1069]",,False
116,P334875,,saa13,"[268, 1069, 754, 1298]",,False
117,P334875,Rev,saa13,"[266, 1278, 753, 2133]",1.95,True
118,P334566,Obv,saa13,"[381, 58, 860, 814]",3.23,True
119,P334566,,saa13,"[57, 70, 370, 799]",,False
120,P334566,,saa13,"[865, 75, 1181, 804]",,False
121,P334566,,saa13,"[389, 841, 834, 1144]",,False
122,P334566,Rev,saa13,"[376, 1171, 842, 1924]",3.23,True
123,P334566,,saa13,"[389, 1961, 819, 2252]",,False
124,P334566,,saa13,"[334, 2366, 925, 2440]",,False
125,P334756,Obv,saa13,"[315, 34, 949, 698]",3.68,True
126,P334756,,saa13,"[57, 59, 338, 680]",,False
127,P334756,,saa13,"[931, 59, 1203, 687]",,False
128,P334756,,saa13,"[336, 720, 931, 996]",,False
129,P334756,Rev,saa13,"[322, 1004, 942, 1677]",3.68,True
130,P334756,,saa13,"[340, 1679, 934, 1976]",,False
131,P334756,,saa13,"[401, 2106, 994, 2178]",,False
132,P334419,,saa13,"[1349, 287, 1611, 855]",,False
133,P334419,,saa13,"[256, 286, 590, 886]",,False
134,P334419,,saa13,"[1623, 286, 1962, 892]",,False
135,P334419,Obv,saa13,"[587, 278, 1338, 927]",2.06,True
136,P334419,,saa13,"[606, 926, 1337, 1286]",,False
137,P334419,Rev,saa13,"[603, 1296, 1359, 1915]",2.06,True
138,P334419,,saa13,"[1359, 1338, 1652, 1891]",,False
139,P334419,,saa13,"[635, 1926, 1342, 2240]",,False
140,P334419,,saa13,"[507, 2258, 1530, 2661]",,False
141,P314314,,saa13,"[75, 92, 388, 413]",,False
142,P314314,Obv,saa13,"[449, 96, 1194, 407]",2.8,True
143,P314314,,saa13,"[1233, 102, 1525, 397]",,False
144,P314314,,saa13,"[452, 479, 1187, 696]",,False
145,P314314,,saa13,"[451, 787, 1201, 1054]",,False
146,P314314,Rev,saa13,"[460, 1083, 1207, 1402]",2.8,True
147,P314314,,saa13,"[460, 1459, 1203, 1736]",,False
148,P314314,,saa13,"[506, 1759, 1163, 2028]",,False
149,P334654,,saa13,"[1143, 82, 1409, 499]",,False
150,P334654,Obv,saa13,"[349, 77, 1131, 498]",2.83,True
151,P334654,,saa13,"[80, 88, 342, 483]",,False
152,P334654,,saa13,"[365, 503, 1108, 757]",,False
153,P334654,,saa13,"[370, 775, 1118, 1036]",,False
154,P334654,,saa13,"[379, 1045, 1120, 1281]",,False
155,P334654,Rev,saa13,"[354, 1282, 1139, 1705]",2.83,True
156,P334654,,saa13,"[364, 1732, 1101, 2001]",,False
157,P334654,,saa13,"[361, 2012, 1122, 2280]",,False
158,P334654,,saa13,"[411, 2290, 1087, 2548]",,False
159,P334466,Obv,saa13,"[359, 51, 910, 519]",2.03,True
160,P334466,,saa13,"[60, 60, 371, 512]",,False
161,P334466,,saa13,"[906, 61, 1196, 509]",,False
162,P334466,,saa13,"[368, 528, 901, 844]",,False
163,P334466,,saa13,"[362, 850, 909, 1305]",,False
164,P334466,,saa13,"[366, 1337, 895, 1621]",,False
165,P334466,,saa13,"[269, 1644, 972, 1900]",,False
166,P334738,Obv,saa13,"[333, 70, 906, 484]",2.29,True
167,P334738,,saa13,"[63, 80, 338, 474]",,False
168,P334738,,saa13,"[904, 82, 1177, 474]",,False
169,P334738,,saa13,"[347, 519, 896, 796]",,False
170,P334738,Rev,saa13,"[339, 843, 906, 1255]",2.29,True
171,P334738,,saa13,"[352, 1283, 895, 1543]",,False
172,P334738,,saa13,"[304, 1579, 966, 1837]",,False
173,P336735,,saa13,"[932, 64, 1148, 529]",,False
174,P336735,,saa13,"[26, 80, 248, 520]",,False
175,P336735,Rev,saa13,"[491, 71, 931, 531]",2.46,True
176,P336735,,saa13,"[265, 87, 509, 521]",,False
177,P336735,,saa13,"[491, 543, 905, 757]",,False
178,P336735,Obv,saa13,"[493, 753, 916, 1211]",2.46,True
179,P336735,,saa13,"[246, 783, 497, 1198]",,False
180,P336735,,saa13,"[501, 1219, 906, 1429]",,False
181,P336735,,saa13,"[532, 1456, 889, 1624]",,False
182,P237815,,saa13,"[616, 107, 1178, 572]",,False
183,P237815,,saa13,"[1163, 543, 1522, 1462]",,False
184,P237815,Obv,saa13,"[651, 545, 1176, 1479]",1.87,True
185,P237815,,saa13,"[1527, 553, 1875, 1480]",,False
186,P237815,,saa13,"[324, 558, 662, 1475]",,False
187,P237815,,saa13,"[636, 1453, 1173, 1907]",,False
188,P237815,,saa13,"[656, 1864, 1152, 2157]",,False
189,P237815,,saa13,"[652, 2172, 1151, 2561]",,False
190,P237815,,saa13,"[1172, 2568, 1546, 3470]",,False
191,P237815,Rev,saa13,"[675, 2567, 1175, 3484]",1.87,True
192,P237815,,saa13,"[650, 3479, 1176, 3899]",,False
193,P237815,,saa13,"[667, 3909, 1151, 4177]",,False
194,P334732,,saa13,"[60, 74, 362, 974]",,False
195,P334732,Obv,saa13,"[393, 70, 916, 993]",2.15,True
196,P334732,,saa13,"[966, 81, 1276, 975]",,False
197,P334732,,saa13,"[1307, 82, 1598, 971]",,False
198,P334732,,saa13,"[417, 1018, 866, 1240]",,False
199,P334732,Rev,saa13,"[408, 1270, 909, 2182]",2.15,True
200,P334732,,saa13,"[430, 2225, 887, 2469]",,False
201,P334732,,saa13,"[408, 2508, 1020, 2761]",,False
202,P334122,,saa13,"[964, 72, 1154, 615]",,False
203,P334122,,saa13,"[777, 76, 964, 619]",,False
204,P334122,Obv,saa13,"[452, 72, 771, 634]",3.57,True
205,P334122,,saa13,"[282, 84, 446, 609]",,False
206,P334122,,saa13,"[91, 87, 276, 630]",,False
207,P334122,,saa13,"[476, 644, 766, 812]",,False
208,P334122,,saa13,"[478, 818, 765, 1003]",,False
209,P334122,,saa13,"[293, 1002, 467, 1523]",,False
210,P334122,Rev,saa13,"[472, 995, 786, 1544]",3.57,True
211,P334122,,saa13,"[795, 1009, 963, 1530]",,False
212,P334122,,saa13,"[495, 1540, 772, 1682]",,False
213,P334122,,saa13,"[499, 1686, 780, 1871]",,False
214,P334122,,saa13,"[375, 1905, 885, 2096]",,False
215,P334380,,saa13,"[307, 276, 765, 1837]",,False
216,P334380,,saa13,"[1642, 298, 2030, 1853]",,False
217,P334380,,saa13,"[2066, 293, 2572, 1872]",,False
218,P334380,Obv,saa13,"[793, 282, 1654, 1863]",1.57,True
219,P334380,,saa13,"[822, 1882, 1606, 2250]",,False
220,P334380,,saa13,"[819, 2271, 1603, 2707]",,False
221,P334380,,saa13,"[831, 2718, 1610, 3169]",,False
222,P334380,,saa13,"[1649, 3151, 2142, 4723]",,False
223,P334380,Rev,saa13,"[812, 3140, 1673, 4740]",1.57,True
224,P334380,,saa13,"[798, 4761, 1636, 5239]",,False
225,P334380,,saa13,"[537, 5320, 1942, 5854]",,False
226,P334017,,saa13,"[940, 327, 1481, 637]",,False
227,P334017,,saa13,"[1465, 608, 1843, 1328]",,False
228,P334017,,saa13,"[322, 621, 561, 1307]",,False
229,P334017,,saa13,"[1866, 620, 2123, 1341]",,False
230,P334017,Obv,saa13,"[925, 609, 1503, 1353]",1.95,True
231,P334017,,saa13,"[591, 624, 921, 1309]",,False
232,P334017,,saa13,"[945, 1369, 1466, 1587]",,False
233,P334017,,saa13,"[925, 1593, 1500, 2321]",,False
234,P334017,,saa13,"[938, 2330, 1500, 2563]",,False
235,P334017,,saa13,"[831, 2562, 1708, 2927]",,False
236,P334678,,saa13,"[966, 54, 1195, 626]",,False
237,P334678,,saa13,"[69, 57, 319, 622]",,False
238,P334678,Obv,saa13,"[523, 51, 966, 633]",3.49,True
239,P334678,,saa13,"[316, 66, 525, 622]",,False
240,P334678,,saa13,"[534, 636, 946, 847]",,False
241,P334678,,saa13,"[541, 848, 955, 1062]",,False
242,P334678,,saa13,"[535, 1072, 952, 1260]",,False
243,P334678,Rev,saa13,"[528, 1274, 956, 1829]",3.49,True
244,P334678,,saa13,"[358, 1290, 521, 1819]",,False
245,P334678,,saa13,"[541, 1828, 953, 2084]",,False
246,P334678,,saa13,"[592, 2110, 895, 2253]",,False
247,P334395,,saa13,"[1490, 193, 1772, 1035]",,False
248,P334395,Obv,saa13,"[975, 192, 1470, 1037]",1.69,True
249,P334395,,saa13,"[1016, 1029, 1462, 1340]",,False
250,P334395,,saa13,"[994, 1340, 1480, 1678]",,False
251,P334395,,saa13,"[1009, 1691, 1461, 1992]",,False
252,P334395,,saa13,"[1491, 1988, 1741, 2748]",,False
253,P334395,,saa13,"[1763, 1986, 2067, 2783]",,False
254,P334395,Rev,saa13,"[1005, 1986, 1486, 2795]",1.69,True
255,P334395,,saa13,"[338, 1996, 672, 2777]",,False
256,P334395,,saa13,"[687, 2001, 1039, 2786]",,False
257,P334395,,saa13,"[1015, 2779, 1489, 3126]",,False
258,P334395,,saa13,"[1010, 3141, 1511, 3502]",,False
259,P334395,,saa13,"[778, 3544, 1752, 3924]",,False
260,P313763,Obv,saa13,"[87, 432, 201, 468]",4.0,True
261,P313763,,saa13,"[86, 469, 319, 502]",,False
262,P313763,,saa13,"[124, 504, 163, 533]",,False
263,P334399,,saa13,"[1567, 236, 1847, 896]",,False
264,P334399,Obv,saa13,"[844, 239, 1299, 907]",2.49,True
265,P334399,,saa13,"[1311, 248, 1564, 892]",,False
266,P334399,,saa13,"[283, 255, 565, 902]",,False
267,P334399,,saa13,"[582, 320, 832, 898]",,False
268,P334399,,saa13,"[864, 908, 1276, 1152]",,False
269,P334399,Rev,saa13,"[850, 1149, 1282, 1790]",2.49,True
270,P334399,,saa13,"[1304, 1161, 1532, 1787]",,False
271,P334399,,saa13,"[605, 1169, 844, 1632]",,False
272,P334399,,saa13,"[861, 1781, 1268, 2039]",,False
273,P334399,,saa13,"[715, 2069, 1578, 2443]",,False
274,P334769,,saa13,"[423, 5, 1146, 329]",,False
275,P334769,Obv,saa13,"[414, 291, 1162, 1650]",1.9,True
276,P334769,,saa13,"[74, 319, 417, 1635]",,False
277,P334769,,saa13,"[1158, 335, 1513, 1642]",,False
278,P334769,,saa13,"[402, 1620, 1157, 1970]",,False
279,P334769,Rev,saa13,"[410, 1966, 1162, 3318]",1.9,True
280,P237825,,saa13,"[475, 229, 711, 343]",,False
281,P237825,Obv,saa13,"[457, 378, 751, 745]",3.76,True
282,P237825,,saa13,"[937, 387, 1074, 668]",,False
283,P237825,,saa13,"[309, 393, 416, 726]",,False
284,P237825,,saa13,"[940, 640, 1158, 981]",,False
285,P237825,,saa13,"[471, 998, 703, 1204]",,False
286,P237825,,saa13,"[533, 1205, 733, 1365]",,False
287,P237825,Rev,saa13,"[478, 1385, 758, 1692]",3.76,True
288,P237825,,saa13,"[802, 1393, 940, 1648]",,False
289,P237825,,saa13,"[980, 1467, 1142, 1985]",,False
290,P313804,,saa13,"[1844, 242, 2203, 937]",,False
291,P313804,,saa13,"[192, 248, 500, 914]",,False
292,P313804,Obv,saa13,"[909, 235, 1486, 937]",2.33,True
293,P313804,,saa13,"[540, 253, 873, 819]",,False
294,P313804,,saa13,"[1550, 345, 1819, 926]",,False
295,P313804,,saa13,"[928, 953, 1492, 1269]",,False
296,P313804,,saa13,"[909, 1295, 1472, 1628]",,False
297,P313804,,saa13,"[918, 1652, 1462, 1948]",,False
298,P313804,,saa13,"[1539, 1972, 1816, 2596]",,False
299,P313804,Rev,saa13,"[909, 1961, 1493, 2666]",2.33,True
300,P313804,,saa13,"[935, 2678, 1474, 3005]",,False
301,P313804,,saa13,"[1014, 3041, 1412, 3245]",,False
302,P334720,,saa13,"[57, 62, 442, 771]",,False
303,P334720,,saa13,"[1237, 70, 1608, 757]",,False
304,P334720,Obv,saa13,"[430, 62, 1251, 773]",1.98,True
305,P334720,,saa13,"[1608, 78, 1979, 812]",,False
306,P334720,,saa13,"[460, 761, 1221, 1084]",,False
307,P334720,,saa13,"[1227, 1085, 1554, 1758]",,False
308,P334720,Rev,saa13,"[441, 1070, 1236, 1774]",1.98,True
309,P334720,,saa13,"[457, 1763, 1214, 2102]",,False
310,P334720,,saa13,"[467, 2147, 1176, 2415]",,False
311,P313638,,saa13,"[552, 66, 810, 575]",,False
312,P313638,,saa13,"[74, 69, 300, 569]",,False
313,P313638,Obv,saa13,"[293, 73, 549, 588]",2.56,True
314,P313638,,saa13,"[290, 573, 567, 856]",,False
315,P313638,,saa13,"[290, 849, 563, 1361]",,False
316,P313638,,saa13,"[288, 1355, 568, 1608]",,False
317,P313638,,saa13,"[280, 1641, 598, 1786]",,False
318,P334098,,saa13,"[699, 287, 1210, 607]",,False
319,P334098,,saa13,"[1247, 609, 1546, 1631]",,False
320,P334098,Obv,saa13,"[656, 601, 1237, 1654]",2.13,True
321,P334098,,saa13,"[689, 1663, 1225, 1979]",,False
322,P334098,,saa13,"[693, 1979, 1261, 2321]",,False
323,P334098,,saa13,"[718, 2351, 1251, 2688]",,False
324,P334098,,saa13,"[335, 2671, 694, 3709]",,False
325,P334098,,saa13,"[1635, 2675, 2022, 3700]",,False
326,P334098,Rev,saa13,"[708, 2677, 1276, 3718]",2.13,True
327,P334098,,saa13,"[1307, 2688, 1622, 3697]",,False
328,P334098,,saa13,"[747, 3717, 1267, 4081]",,False
329,P334098,,saa13,"[722, 4083, 1287, 4443]",,False
330,P334755,,saa13,"[201, 65, 585, 180]",,False
331,P334755,,saa13,"[598, 184, 715, 574]",,False
332,P334755,Obv,saa13,"[182, 182, 595, 588]",4.0,True
333,P334755,,saa13,"[64, 196, 187, 570]",,False
334,P334755,,saa13,"[283, 597, 403, 647]",,False
335,P334755,,saa13,"[232, 612, 284, 722]",,False
336,P334755,,saa13,"[274, 643, 533, 740]",,False
337,P334755,,saa13,"[391, 649, 522, 680]",,False
338,P334130,,saa13,"[1778, 179, 2053, 1216]",,False
339,P334130,,saa13,"[1469, 194, 1724, 1212]",,False
340,P334130,,saa13,"[216, 199, 502, 1200]",,False
341,P334130,Obv,saa13,"[851, 186, 1415, 1226]",2.23,True
342,P334130,,saa13,"[527, 203, 795, 1199]",,False
343,P334130,,saa13,"[881, 1242, 1398, 1520]",,False
344,P334130,,saa13,"[875, 1515, 1428, 2548]",,False
345,P334130,,saa13,"[894, 2581, 1415, 2849]",,False
346,P334130,,saa13,"[785, 2887, 1596, 3195]",,False
347,P313426,,saa13,"[1877, 276, 2189, 1310]",,False
348,P313426,,saa13,"[282, 291, 583, 1305]",,False
349,P313426,,saa13,"[609, 288, 973, 1308]",,False
350,P313426,,saa13,"[1575, 292, 1856, 1304]",,False
351,P313426,Obv,saa13,"[968, 281, 1576, 1332]",1.52,True
352,P313426,,saa13,"[992, 1327, 1565, 1699]",,False
353,P313426,,saa13,"[1000, 1709, 1596, 2014]",,False
354,P313426,,saa13,"[1001, 2010, 1573, 2365]",,False
355,P313426,Rev,saa13,"[985, 2359, 1603, 3460]",1.52,True
356,P313426,,saa13,"[1609, 2392, 1905, 3436]",,False
357,P313426,,saa13,"[1008, 3457, 1588, 3763]",,False
358,P313426,,saa13,"[756, 3758, 1766, 4141]",,False
359,P334324,,saa13,"[52, 76, 406, 1240]",,False
360,P334324,Obv,saa13,"[857, 68, 1490, 1248]",2.6,True
361,P334324,,saa13,"[1517, 80, 1888, 1236]",,False
362,P334324,,saa13,"[455, 83, 819, 1240]",,False
363,P334324,,saa13,"[1935, 84, 2283, 1242]",,False
364,P334324,,saa13,"[867, 1291, 1469, 1603]",,False
365,P334324,Rev,saa13,"[857, 1646, 1483, 2810]",2.6,True
366,P334324,,saa13,"[513, 1665, 813, 2784]",,False
367,P334324,,saa13,"[1496, 1675, 1788, 2791]",,False
368,P334324,,saa13,"[868, 2847, 1478, 3150]",,False
369,P334324,,saa13,"[794, 3155, 1501, 3421]",,False
370,P334269,Obv,saa13,"[314, 94, 688, 842]",2.52,True
371,P334269,,saa13,"[73, 103, 302, 835]",,False
372,P334269,,saa13,"[955, 106, 1184, 832]",,False
373,P334269,,saa13,"[680, 108, 926, 839]",,False
374,P334269,,saa13,"[317, 862, 679, 1104]",,False
375,P334269,,saa13,"[317, 1112, 690, 1337]",,False
376,P334269,,saa13,"[322, 1364, 679, 1609]",,False
377,P334269,Rev,saa13,"[317, 1620, 684, 2364]",2.52,True
378,P334269,,saa13,"[680, 1628, 932, 2368]",,False
379,P334269,,saa13,"[316, 2402, 673, 2663]",,False
380,P334269,,saa13,"[178, 2679, 878, 2940]",,False
381,P313933,,saa13,"[0, 0, 303, 479]",,False
382,P313933,,saa13,"[7, 192, 172, 472]",,False
383,P313933,,saa13,"[317, 173, 420, 229]",,False
384,P313933,,saa13,"[314, 226, 385, 468]",,False
385,P313933,,saa13,"[318, 231, 346, 266]",,False
386,P313933,,saa13,"[382, 232, 422, 347]",,False
387,P313933,,saa13,"[318, 270, 346, 308]",,False
388,P313933,,saa13,"[317, 309, 347, 347]",,False
389,P313933,,saa13,"[318, 349, 346, 386]",,False
390,P313933,,saa13,"[318, 389, 346, 425]",,False
391,P334482,Obv,saa13,"[0, 0, 1256, 2589]",1.78,True
392,P334482,,saa13,"[83, 96, 284, 897]",,False
393,P334482,,saa13,"[306, 89, 731, 905]",,False
394,P334482,,saa13,"[752, 102, 948, 889]",,False
395,P334482,,saa13,"[987, 101, 1187, 900]",,False
396,P334482,,saa13,"[320, 952, 720, 1135]",,False
397,P334482,Rev,saa13,"[320, 1172, 730, 1989]",1.78,True
398,P334482,,saa13,"[303, 2021, 726, 2221]",,False
399,P334482,,saa13,"[252, 2340, 847, 2414]",,False
400,P237672,,saa13,"[440, 6, 1229, 514]",,False
401,P237672,,saa13,"[1286, 511, 1763, 1519]",,False
402,P237672,,saa13,"[8, 524, 488, 1534]",,False
403,P237672,Obv,saa13,"[451, 506, 1311, 1537]",1.94,True
404,P237672,,saa13,"[487, 1509, 1290, 1857]",,False
405,P237672,,saa13,"[478, 1988, 1208, 3013]",,False
406,P334095,,saa13,"[528, 99, 842, 294]",,False
407,P334095,,saa13,"[867, 299, 1008, 885]",,False
408,P334095,,saa13,"[1015, 297, 1203, 892]",,False
409,P334095,,saa13,"[325, 300, 503, 789]",,False
410,P334095,Obv,saa13,"[513, 294, 870, 897]",2.88,True
411,P334095,,saa13,"[142, 305, 327, 887]",,False
412,P334095,,saa13,"[528, 908, 862, 1095]",,False
413,P334095,,saa13,"[883, 1092, 1057, 1689]",,False
414,P334095,,saa13,"[356, 1099, 514, 1682]",,False
415,P334095,Rev,saa13,"[524, 1091, 871, 1692]",2.88,True
416,P334095,,saa13,"[538, 1716, 852, 1867]",,False
417,P334095,,saa13,"[534, 1885, 856, 2056]",,False
418,P334095,,saa13,"[457, 2119, 981, 2334]",,False
419,P313650,,saa13,"[76, 64, 326, 683]",,False
420,P313650,,saa13,"[1160, 74, 1415, 679]",,False
421,P313650,Obv,saa13,"[514, 74, 942, 687]",3.51,True
422,P313650,,saa13,"[941, 98, 1152, 681]",,False
423,P313650,,saa13,"[323, 104, 499, 684]",,False
424,P313650,,saa13,"[518, 676, 928, 922]",,False
425,P313650,,saa13,"[512, 929, 936, 1534]",,False
426,P313650,,saa13,"[514, 1527, 930, 1780]",,False
427,P313650,,saa13,"[539, 1794, 845, 1942]",,False
428,P334014,,saa13,"[265, 77, 430, 579]",,False
429,P334014,,saa13,"[709, 80, 851, 593]",,False
430,P334014,Obv,saa13,"[434, 76, 716, 597]",3.35,True
431,P334014,,saa13,"[130, 85, 254, 579]",,False
432,P334014,,saa13,"[862, 87, 988, 585]",,False
433,P334014,,saa13,"[443, 595, 709, 723]",,False
434,P334014,,saa13,"[446, 729, 708, 837]",,False
435,P334014,,saa13,"[432, 838, 712, 1363]",,False
436,P334014,,saa13,"[298, 1374, 898, 1612]",,False
437,P334014,,saa13,"[379, 1469, 882, 1531]",,False
438,P334376,,saa13,"[605, 123, 906, 356]",,False
439,P334376,,saa13,"[1140, 341, 1364, 978]",,False
440,P334376,,saa13,"[132, 356, 362, 1003]",,False
441,P334376,,saa13,"[900, 356, 1139, 985]",,False
442,P334376,Obv,saa13,"[579, 354, 917, 990]",2.64,True
443,P334376,,saa13,"[372, 365, 602, 994]",,False
444,P334376,,saa13,"[582, 983, 903, 1203]",,False
445,P334376,,saa13,"[585, 1192, 886, 1399]",,False
446,P334376,,saa13,"[594, 1396, 886, 1600]",,False
447,P334376,Rev,saa13,"[597, 1584, 929, 2219]",2.64,True
448,P334376,,saa13,"[904, 1587, 1181, 2213]",,False
449,P334376,,saa13,"[384, 1592, 611, 2223]",,False
450,P334376,,saa13,"[610, 2226, 955, 2470]",,False
451,P334376,,saa13,"[407, 2523, 1099, 2787]",,False
452,P334016,,saa13,"[666, 121, 1030, 366]",,False
453,P334016,,saa13,"[184, 367, 400, 1164]",,False
454,P334016,,saa13,"[409, 366, 638, 1165]",,False
455,P334016,,saa13,"[1227, 366, 1449, 1169]",,False
