segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
138,P314063,,saa05,"[489, 1229, 805, 1369]",,False
139,P313537,,saa05,"[0, 6, 319, 348]",,False
140,P313537,,saa05,"[400, 65, 453, 105]",,False
141,P313537,,saa05,"[440, 83, 475, 103]",,False
142,P313537,,saa05,"[370, 104, 442, 347]",,False
143,P313537,,saa05,"[440, 108, 482, 224]",,False
144,P313537,,saa05,"[376, 147, 403, 185]",,False
145,P313537,,saa05,"[376, 187, 403, 223]",,False
146,P313537,,saa05,"[376, 226, 404, 263]",,False
147,P313537,,saa05,"[377, 267, 402, 301]",,False
148,P313537,,saa05,"[376, 304, 403, 342]",,False
149,P334543,,saa05,"[961, 75, 1285, 1064]",,False
150,P334543,,saa05,"[85, 79, 389, 1069]",,False
151,P334543,Obv,saa05,"[390, 70, 954, 1081]",2.94,True
152,P334543,,saa05,"[416, 1084, 945, 1436]",,False
153,P334543,Rev,saa05,"[394, 1426, 934, 2426]",2.94,True
154,P334543,,saa05,"[402, 2453, 917, 2747]",,False
155,P334543,,saa05,"[271, 2763, 974, 3025]",,False
156,P334664,Obv,saa05,"[588, 150, 2145, 1699]",1.56,True
157,P334664,,saa05,"[2088, 202, 2494, 1340]",,False
158,P334664,,saa05,"[247, 227, 652, 1319]",,False
159,P334664,,saa05,"[1067, 240, 1633, 938]",,False
160,P334664,,saa05,"[1038, 1627, 1682, 2006]",,False
161,P334664,Rev,saa05,"[685, 1950, 1711, 3103]",1.56,True
162,P334664,,saa05,"[1082, 2006, 1483, 2334]",,False
163,P334664,,saa05,"[1100, 3068, 1632, 3433]",,False
164,P334664,,saa05,"[998, 3428, 1870, 3797]",,False
165,P314136,Obv,saa05,"[1, 1, 350, 762]",1.95,True
166,P314136,,saa05,"[82, 681, 317, 717]",,False
167,P314283,,saa05,"[945, 52, 1336, 771]",,False
168,P314283,,saa05,"[70, 62, 448, 763]",,False
169,P314283,Obv,saa05,"[458, 58, 927, 775]",2.64,True
170,P314283,,saa05,"[448, 781, 937, 1136]",,False
171,P314283,Rev,saa05,"[439, 1131, 943, 1834]",2.64,True
172,P314283,,saa05,"[446, 1819, 929, 2217]",,False
173,P314283,,saa05,"[393, 2252, 1049, 2509]",,False
174,P313422,Obv,saa05,"[507, 109, 844, 705]",2.69,True
175,P313422,,saa05,"[124, 117, 326, 712]",,False
176,P313422,,saa05,"[1072, 118, 1267, 696]",,False
177,P313422,,saa05,"[337, 126, 502, 699]",,False
178,P313422,,saa05,"[863, 124, 1066, 690]",,False
179,P313422,,saa05,"[526, 711, 849, 926]",,False
180,P313422,,saa05,"[296, 933, 516, 1522]",,False
181,P313422,Rev,saa05,"[520, 934, 857, 1534]",2.69,True
182,P313422,,saa05,"[882, 953, 1053, 1471]",,False
183,P313422,,saa05,"[542, 1546, 853, 1719]",,False
184,P313422,,saa05,"[347, 1800, 573, 2048]",,False
185,P313422,,saa05,"[442, 1891, 1014, 1964]",,False
186,P334825,,saa05,"[805, 79, 1000, 817]",,False
187,P334825,,saa05,"[84, 81, 269, 817]",,False
188,P334825,Obv,saa05,"[254, 71, 655, 830]",4.0,True
189,P334825,,saa05,"[631, 87, 804, 811]",,False
190,P334825,,saa05,"[272, 825, 632, 1003]",,False
191,P334825,,saa05,"[277, 1009, 630, 1141]",,False
192,P334825,Rev,saa05,"[252, 1111, 650, 1865]",4.0,True
193,P334825,,saa05,"[636, 1122, 812, 1384]",,False
194,P334825,,saa05,"[639, 1345, 815, 1855]",,False
195,P334825,,saa05,"[269, 1857, 627, 1996]",,False
196,P334825,,saa05,"[269, 1993, 627, 2173]",,False
197,P334825,,saa05,"[207, 2196, 697, 2381]",,False
198,P334197,,saa05,"[311, 304, 668, 1162]",,False
199,P334197,,saa05,"[1601, 311, 1880, 1179]",,False
200,P334197,,saa05,"[1895, 308, 2247, 1183]",,False
201,P334197,Obv,saa05,"[983, 299, 1607, 1212]",1.71,True
202,P334197,,saa05,"[723, 321, 1014, 1159]",,False
203,P334197,,saa05,"[998, 1217, 1595, 1585]",,False
204,P334197,Rev,saa05,"[974, 1594, 1637, 2564]",1.71,True
205,P334197,,saa05,"[662, 1635, 976, 2541]",,False
206,P334197,,saa05,"[1649, 1656, 1974, 2559]",,False
207,P334197,,saa05,"[991, 2581, 1634, 2935]",,False
208,P334197,,saa05,"[847, 2902, 1803, 3266]",,False
209,P334398,Obv,saa05,"[933, 286, 1457, 1090]",2.16,True
210,P334398,,saa05,"[1774, 301, 2126, 1091]",,False
211,P334398,,saa05,"[334, 305, 651, 1071]",,False
212,P334398,,saa05,"[659, 307, 945, 1073]",,False
213,P334398,,saa05,"[1444, 330, 1765, 1092]",,False
214,P334398,,saa05,"[969, 1076, 1407, 1350]",,False
215,P334398,,saa05,"[957, 1359, 1418, 1657]",,False
216,P334398,,saa05,"[966, 1653, 1402, 1907]",,False
217,P334398,,saa05,"[1415, 1892, 1662, 2601]",,False
218,P334398,Rev,saa05,"[920, 1884, 1424, 2648]",2.16,True
219,P334398,,saa05,"[931, 2650, 1419, 2960]",,False
220,P334398,,saa05,"[742, 2941, 1602, 3278]",,False
221,P314108,,saa05,"[10, 4, 300, 304]",,False
222,P314108,,saa05,"[306, 18, 401, 74]",,False
223,P314108,,saa05,"[300, 71, 372, 313]",,False
224,P314108,,saa05,"[306, 75, 334, 111]",,False
225,P314108,,saa05,"[372, 77, 410, 190]",,False
226,P314108,,saa05,"[307, 115, 333, 151]",,False
227,P314108,,saa05,"[306, 154, 334, 190]",,False
228,P314108,,saa05,"[306, 193, 334, 230]",,False
229,P314108,,saa05,"[307, 234, 333, 269]",,False
230,P314108,,saa05,"[306, 272, 334, 309]",,False
231,P334633,Obv,saa05,"[306, 52, 806, 517]",1.52,True
232,P334633,,saa05,"[796, 61, 1086, 496]",,False
233,P334633,,saa05,"[70, 67, 315, 477]",,False
234,P334633,,saa05,"[336, 516, 790, 776]",,False
235,P334633,,saa05,"[791, 784, 1060, 1208]",,False
236,P334633,,saa05,"[323, 780, 788, 1212]",,False
237,P334633,,saa05,"[324, 1194, 778, 1441]",,False
238,P334633,,saa05,"[432, 1470, 726, 1622]",,False
239,P334793,Obv,saa05,"[0, 0, 1891, 2521]",0.75,True
240,P334793,,saa05,"[106, 88, 432, 831]",,False
241,P334793,,saa05,"[486, 76, 1076, 843]",,False
242,P334793,,saa05,"[1446, 87, 1788, 835]",,False
243,P334793,,saa05,"[500, 881, 1061, 1198]",,False
244,P334793,,saa05,"[482, 1235, 1079, 1986]",,False
245,P334793,,saa05,"[496, 2015, 1066, 2323]",,False
246,P334793,,saa05,"[424, 2359, 1137, 2626]",,False
247,P313803,,saa05,"[14, 4, 385, 341]",,False
248,P313803,,saa05,"[406, 112, 501, 170]",,False
249,P313803,,saa05,"[395, 167, 467, 412]",,False
250,P313803,,saa05,"[466, 171, 501, 286]",,False
251,P313803,,saa05,"[400, 210, 429, 249]",,False
252,P313803,,saa05,"[400, 249, 429, 287]",,False
253,P313803,,saa05,"[401, 289, 429, 325]",,False
254,P313803,,saa05,"[401, 329, 429, 365]",,False
255,P313803,,saa05,"[402, 368, 428, 404]",,False
256,P334412,,saa05,"[1883, 195, 2329, 1186]",,False
257,P334412,Obv,saa05,"[688, 184, 1499, 1197]",1.86,True
258,P334412,,saa05,"[250, 210, 676, 1180]",,False
259,P334412,,saa05,"[1443, 286, 1869, 1180]",,False
260,P334412,,saa05,"[735, 1149, 1447, 1591]",,False
261,P334412,,saa05,"[727, 1605, 1468, 2026]",,False
262,P334412,,saa05,"[753, 2049, 1452, 2415]",,False
263,P334412,Rev,saa05,"[720, 2381, 1502, 3365]",1.86,True
264,P334412,,saa05,"[1485, 2403, 1791, 2947]",,False
265,P334412,,saa05,"[736, 3378, 1491, 3799]",,False
266,P334412,,saa05,"[480, 3783, 1626, 4213]",,False
267,P334558,,saa05,"[65, 49, 354, 644]",,False
268,P334558,,saa05,"[955, 55, 1266, 639]",,False
269,P334558,Obv,saa05,"[363, 46, 960, 656]",2.17,True
270,P334558,,saa05,"[367, 654, 956, 978]",,False
271,P334558,Rev,saa05,"[357, 951, 964, 1557]",2.17,True
272,P334558,,saa05,"[380, 1547, 945, 1828]",,False
273,P334558,,saa05,"[274, 1850, 988, 2109]",,False
274,P313575,,saa05,"[1170, 43, 1417, 1220]",,False
275,P313575,Obv,saa05,"[642, 35, 1157, 1232]",3.34,True
276,P313575,,saa05,"[1427, 44, 1743, 1223]",,False
277,P313575,,saa05,"[381, 50, 667, 1210]",,False
278,P313575,,saa05,"[72, 60, 388, 1204]",,False
279,P313575,,saa05,"[651, 1234, 1140, 1467]",,False
280,P313575,,saa05,"[651, 1474, 1184, 1798]",,False
281,P313575,,saa05,"[679, 1806, 1163, 2022]",,False
282,P313575,Rev,saa05,"[659, 2030, 1219, 3326]",3.34,True
283,P313575,,saa05,"[1234, 2045, 1476, 3304]",,False
284,P313575,,saa05,"[685, 3316, 1216, 3749]",,False
285,P313575,,saa05,"[693, 3636, 1311, 3804]",,False
286,P334071,,saa05,"[538, 67, 838, 238]",,False
287,P334071,,saa05,"[340, 227, 552, 956]",,False
288,P334071,,saa05,"[1069, 225, 1316, 969]",,False
289,P334071,Obv,saa05,"[527, 223, 865, 965]",3.36,True
290,P334071,,saa05,"[859, 229, 1069, 959]",,False
291,P334071,,saa05,"[110, 231, 346, 965]",,False
292,P334071,,saa05,"[522, 963, 865, 1199]",,False
293,P334071,,saa05,"[525, 1190, 856, 1394]",,False
294,P334071,,saa05,"[301, 1366, 529, 2108]",,False
295,P334071,,saa05,"[836, 1372, 1075, 2114]",,False
296,P334071,Rev,saa05,"[519, 1369, 857, 2108]",3.36,True
297,P334071,,saa05,"[537, 2116, 837, 2295]",,False
298,P334071,,saa05,"[497, 2350, 930, 2466]",,False
299,P313640,,saa05,"[81, 68, 384, 793]",,False
300,P313640,,saa05,"[1471, 68, 1764, 798]",,False
301,P313640,,saa05,"[398, 74, 682, 764]",,False
302,P313640,Obv,saa05,"[655, 64, 1158, 804]",2.36,True
303,P313640,,saa05,"[1133, 75, 1461, 801]",,False
304,P313640,,saa05,"[669, 818, 1141, 1117]",,False
305,P313640,Rev,saa05,"[662, 1120, 1153, 1858]",2.36,True
306,P313640,,saa05,"[1135, 1140, 1404, 1840]",,False
307,P313640,,saa05,"[351, 1146, 664, 1845]",,False
308,P313640,,saa05,"[672, 1860, 1140, 2127]",,False
309,P313640,,saa05,"[506, 2155, 1207, 2412]",,False
310,P313665,Obv,saa05,"[20, 0, 378, 465]",2.99,True
311,P313665,,saa05,"[56, 517, 112, 619]",,False
312,P313665,,saa05,"[115, 519, 230, 555]",,False
313,P313665,,saa05,"[113, 554, 349, 590]",,False
314,P313510,,saa05,"[244, 566, 605, 1285]",,False
315,P313510,,saa05,"[652, 573, 987, 1297]",,False
316,P313510,Obv,saa05,"[1053, 561, 1649, 1315]",4.0,True
317,P313510,,saa05,"[1748, 582, 2022, 1245]",,False
318,P313510,,saa05,"[2085, 584, 2452, 1255]",,False
319,P313510,,saa05,"[2071, 1233, 2447, 1967]",,False
320,P313510,,saa05,"[1741, 1249, 2030, 1957]",,False
321,P313510,,saa05,"[1053, 1241, 1655, 1965]",,False
322,P313510,,saa05,"[231, 1258, 612, 1979]",,False
323,P313510,,saa05,"[647, 1285, 962, 1946]",,False
324,P313510,,saa05,"[1080, 2016, 1646, 2423]",,False
325,P313510,,saa05,"[1015, 2448, 1633, 2829]",,False
326,P313510,,saa05,"[1047, 2845, 1631, 3192]",,False
327,P313510,,saa05,"[1760, 3260, 2060, 3998]",,False
328,P313510,Rev,saa05,"[1033, 3250, 1675, 4099]",4.0,True
329,P313510,,saa05,"[628, 3300, 963, 3951]",,False
330,P313510,,saa05,"[1015, 3936, 1663, 4706]",,False
331,P313510,,saa05,"[1054, 4771, 1648, 5098]",,False
332,P313510,,saa05,"[1046, 5128, 1651, 5502]",,False
333,P313510,,saa05,"[1033, 5552, 1730, 5812]",,False
334,P313539,,saa05,"[429, 84, 641, 280]",,False
335,P313539,,saa05,"[101, 305, 398, 727]",,False
336,P313539,Obv,saa05,"[425, 308, 649, 736]",2.2,True
337,P313539,,saa05,"[726, 309, 930, 735]",,False
338,P313539,,saa05,"[942, 305, 1243, 737]",,False
339,P313539,,saa05,"[434, 758, 646, 1023]",,False
340,P313539,,saa05,"[401, 1002, 658, 1422]",,False
341,P313539,,saa05,"[699, 1019, 923, 1425]",,False
342,P313539,,saa05,"[430, 1444, 648, 1729]",,False
343,P313539,,saa05,"[366, 1755, 665, 1897]",,False
344,P314118,,saa05,"[61, 55, 234, 366]",,False
345,P314118,Obv,saa05,"[239, 54, 426, 366]",3.04,True
346,P314118,,saa05,"[207, 397, 518, 546]",,False
347,P314118,,saa05,"[261, 405, 383, 456]",,False
348,P314118,,saa05,"[345, 493, 383, 533]",,False
349,P314118,,saa05,"[465, 493, 507, 533]",,False
350,P314118,,saa05,"[303, 494, 343, 532]",,False
351,P314118,,saa05,"[385, 494, 424, 532]",,False
352,P314118,,saa05,"[427, 494, 465, 532]",,False
353,P334595,,saa05,"[50, 68, 330, 682]",,False
354,P334595,,saa05,"[853, 96, 1128, 700]",,False
355,P334595,Obv,saa05,"[328, 91, 847, 716]",2.8,True
356,P334595,,saa05,"[326, 720, 781, 995]",,False
357,P334595,,saa05,"[357, 1032, 800, 1267]",,False
358,P334595,Rev,saa05,"[335, 1271, 808, 1932]",2.8,True
359,P334595,,saa05,"[837, 1288, 1104, 1923]",,False
360,P334595,,saa05,"[333, 1941, 795, 2242]",,False
361,P334595,,saa05,"[280, 2282, 973, 2542]",,False
362,P334921,,saa05,"[1002, 47, 1352, 616]",,False
363,P334921,Obv,saa05,"[638, 49, 1017, 635]",2.24,True
364,P334921,,saa05,"[50, 53, 415, 609]",,False
365,P334921,,saa05,"[393, 62, 651, 606]",,False
366,P334921,,saa05,"[661, 626, 923, 948]",,False
367,P334921,Rev,saa05,"[659, 921, 913, 1522]",2.24,True
368,P334921,,saa05,"[380, 932, 648, 1523]",,False
369,P334921,,saa05,"[650, 1527, 920, 1830]",,False
370,P334921,,saa05,"[641, 1840, 934, 1979]",,False
371,P334137,,saa05,"[1196, 81, 1473, 995]",,False
372,P334137,,saa05,"[950, 85, 1196, 988]",,False
373,P334137,,saa05,"[156, 89, 444, 1011]",,False
374,P334137,Obv,saa05,"[441, 86, 943, 1005]",2.28,True
375,P334137,,saa05,"[459, 1005, 933, 1274]",,False
376,P334137,,saa05,"[1003, 1258, 1252, 2176]",,False
377,P334137,Rev,saa05,"[458, 1253, 961, 2187]",2.28,True
378,P334137,,saa05,"[481, 2203, 935, 2461]",,False
379,P334137,,saa05,"[374, 2510, 1098, 2779]",,False
380,P313500,,saa05,"[283, 250, 640, 1120]",,False
381,P313500,,saa05,"[665, 261, 1019, 1117]",,False
382,P313500,Obv,saa05,"[1011, 260, 1558, 1132]",2.03,True
383,P313500,,saa05,"[1611, 283, 1968, 1135]",,False
384,P313500,,saa05,"[1024, 1147, 1537, 1472]",,False
385,P313500,,saa05,"[1023, 1489, 1556, 1838]",,False
386,P313500,,saa05,"[695, 1853, 1033, 2216]",,False
387,P313500,,saa05,"[1037, 1849, 1553, 2683]",,False
388,P313500,,saa05,"[681, 2124, 1026, 2682]",,False
389,P313500,,saa05,"[1045, 2694, 1589, 3039]",,False
390,P313500,,saa05,"[901, 3055, 1827, 3404]",,False
391,P393858,,saa05,"[419, 61, 987, 1176]",,False
392,P393858,,saa05,"[978, 72, 1295, 1173]",,False
393,P393858,,saa05,"[1305, 71, 1655, 1182]",,False
394,P393858,,saa05,"[1665, 73, 1964, 1180]",,False
395,P393858,,saa05,"[86, 79, 421, 1174]",,False
396,P393858,,saa05,"[420, 1176, 987, 1475]",,False
397,P393858,,saa05,"[431, 1504, 995, 1807]",,False
398,P393858,,saa05,"[418, 1837, 973, 2096]",,False
399,P393858,,saa05,"[403, 2094, 980, 3219]",,False
400,P393858,,saa05,"[465, 3228, 985, 3567]",,False
401,P393858,,saa05,"[401, 3586, 1108, 3855]",,False
402,P334612,,saa05,"[1580, 318, 2519, 888]",,False
403,P334612,,saa05,"[2593, 859, 3192, 2808]",,False
404,P334612,Obv,saa05,"[1594, 867, 2560, 2832]",1.03,True
405,P334612,,saa05,"[348, 891, 954, 2840]",,False
406,P334612,,saa05,"[987, 907, 1593, 2856]",,False
407,P334612,,saa05,"[1604, 2843, 2527, 3415]",,False
408,P334612,,saa05,"[1638, 3421, 2564, 3939]",,False
409,P334612,,saa05,"[1053, 3970, 1615, 5907]",,False
410,P334612,,saa05,"[2602, 3969, 3191, 5892]",,False
411,P334612,Rev,saa05,"[1624, 3958, 2618, 5919]",1.03,True
412,P334612,,saa05,"[1640, 5932, 2546, 6399]",,False
413,P334612,,saa05,"[1644, 6432, 2574, 7002]",,False
414,P334612,,saa05,"[1447, 7129, 2756, 7639]",,False
415,P313827,,saa05,"[949, 61, 1204, 535]",,False
416,P313827,,saa05,"[65, 65, 327, 540]",,False
417,P313827,Obv,saa05,"[324, 59, 709, 537]",2.52,True
418,P313827,,saa05,"[716, 76, 933, 525]",,False
419,P313827,,saa05,"[341, 545, 702, 732]",,False
420,P313827,,saa05,"[380, 741, 702, 979]",,False
421,P313827,,saa05,"[394, 989, 701, 1152]",,False
422,P313827,Rev,saa05,"[342, 1165, 714, 1643]",2.52,True
423,P313827,,saa05,"[363, 1650, 723, 1922]",,False
424,P313827,,saa05,"[382, 1938, 683, 2086]",,False
425,P313779,,saa05,"[279, 273, 611, 919]",,False
426,P313779,,saa05,"[1125, 283, 1453, 923]",,False
427,P313779,Obv,saa05,"[627, 279, 1091, 925]",2.09,True
428,P313779,,saa05,"[646, 935, 1096, 1245]",,False
429,P313779,Rev,saa05,"[643, 1260, 1096, 1897]",2.09,True
430,P313779,,saa05,"[662, 1908, 1106, 2258]",,False
431,P313779,,saa05,"[470, 2286, 1341, 2611]",,False
432,P334535,,saa05,"[717, 55, 963, 712]",,False
433,P334535,,saa05,"[82, 59, 331, 717]",,False
434,P334535,Obv,saa05,"[345, 58, 689, 716]",2.69,True
435,P334535,,saa05,"[355, 725, 693, 998]",,False
436,P334535,Rev,saa05,"[338, 1007, 686, 1659]",2.69,True
437,P334535,,saa05,"[337, 1669, 696, 1924]",,False
438,P334535,,saa05,"[137, 1972, 839, 2234]",,False
439,P334723,,saa05,"[892, 55, 1206, 593]",,False
440,P334723,,saa05,"[85, 62, 383, 592]",,False
441,P334723,Obv,saa05,"[369, 54, 892, 604]",2.51,True
442,P334723,,saa05,"[441, 600, 847, 700]",,False
443,P334723,,saa05,"[366, 611, 906, 934]",,False
444,P334723,,saa05,"[61, 926, 378, 1458]",,False
445,P334723,Rev,saa05,"[364, 935, 916, 1466]",2.51,True
446,P334723,,saa05,"[376, 1454, 906, 1777]",,False
447,P334723,,saa05,"[333, 1789, 973, 2047]",,False
448,P314236,,saa05,"[68, 59, 340, 1015]",,False
449,P314236,Obv,saa05,"[350, 58, 852, 1025]",1.95,True
450,P314236,,saa05,"[902, 72, 1161, 1011]",,False
451,P314236,,saa05,"[373, 1057, 817, 1310]",,False
452,P314236,Rev,saa05,"[366, 1334, 839, 2326]",1.95,True
453,P314236,,saa05,"[371, 2327, 825, 2632]",,False
