segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
2061,P334894,Obv,saa05,252,80,"[1149, 2478, 1252, 2544]","[509, 559, 612, 625]"
2061,P334894,Obv,saa05,754,56,"[1035, 2544, 1162, 2623]","[395, 625, 522, 704]"
2061,P334894,Obv,saa05,869,10,"[1161, 2553, 1238, 2621]","[521, 634, 598, 702]"
2061,P334894,Obv,saa05,812,82,"[790, 2542, 903, 2636]","[150, 623, 263, 717]"
2061,P334894,Obv,saa05,696,337,"[877, 2545, 1043, 2630]","[237, 626, 403, 711]"
2061,P334894,Obv,saa05,252,80,"[798, 2646, 911, 2706]","[158, 727, 271, 787]"
2061,P334894,Obv,saa05,16,73,"[905, 2632, 1054, 2703]","[265, 713, 414, 784]"
2061,P334894,Obv,saa05,132,90,"[1034, 2637, 1130, 2709]","[394, 718, 490, 790]"
2061,P334894,Obv,saa05,1,2,"[792, 2732, 866, 2774]","[152, 813, 226, 855]"
2061,P334894,Obv,saa05,663,211,"[862, 2698, 1034, 2798]","[222, 779, 394, 879]"
2061,P334894,Obv,saa05,631,94,"[1001, 2701, 1073, 2792]","[361, 782, 433, 873]"
2061,P334894,Obv,saa05,869,10,"[1062, 2715, 1122, 2783]","[422, 796, 482, 864]"
2061,P334894,Obv,saa05,839,11,"[1117, 2722, 1161, 2777]","[477, 803, 521, 858]"
2061,P334894,Obv,saa05,110,4,"[1169, 2708, 1263, 2784]","[529, 789, 623, 865]"
2061,P334894,Obv,saa05,514,15,"[783, 2788, 897, 2883]","[143, 869, 257, 964]"
2061,P334894,Obv,saa05,839,11,"[878, 2806, 922, 2882]","[238, 887, 282, 963]"
2061,P334894,Obv,saa05,753,81,"[925, 2804, 982, 2876]","[285, 885, 342, 957]"
2061,P334894,Obv,saa05,142,76,"[980, 2799, 1102, 2872]","[340, 880, 462, 953]"
2061,P334894,Obv,saa05,754,56,"[1097, 2794, 1191, 2874]","[457, 875, 551, 955]"
2061,P334894,Obv,saa05,248,5,"[794, 2886, 919, 2961]","[154, 967, 279, 1042]"
2061,P334894,Obv,saa05,71,193,"[913, 2891, 1026, 2963]","[273, 972, 386, 1044]"
2061,P334894,Obv,saa05,120,49,"[1006, 2874, 1104, 2961]","[366, 955, 464, 1042]"
2061,P334894,Obv,saa05,736,77,"[789, 2963, 919, 3047]","[149, 1044, 279, 1128]"
2061,P334894,Obv,saa05,98,41,"[908, 2964, 1001, 3047]","[268, 1045, 361, 1128]"
1312,P334865,Rev,saa05,514,15,"[415, 1103, 467, 1148]","[50, 83, 102, 128]"
1312,P334865,Rev,saa05,553,35,"[466, 1091, 516, 1135]","[101, 71, 151, 115]"
1312,P334865,Rev,saa05,754,56,"[513, 1088, 563, 1133]","[148, 68, 198, 113]"
1312,P334865,Rev,saa05,1,2,"[561, 1092, 591, 1125]","[196, 72, 226, 105]"
1312,P334865,Rev,saa05,464,113,"[591, 1082, 634, 1127]","[226, 62, 269, 107]"
1312,P334865,Rev,saa05,252,80,"[410, 1153, 453, 1201]","[45, 133, 88, 181]"
1312,P334865,Rev,saa05,561,65,"[453, 1144, 508, 1189]","[88, 124, 143, 169]"
1312,P334865,Rev,saa05,682,168,"[506, 1133, 597, 1181]","[141, 113, 232, 161]"
1312,P334865,Rev,saa05,1,2,"[599, 1134, 622, 1164]","[234, 114, 257, 144]"
1312,P334865,Rev,saa05,20,205,"[616, 1124, 662, 1169]","[251, 104, 297, 149]"
1312,P334865,Rev,saa05,266,119,"[404, 1198, 471, 1245]","[39, 178, 106, 225]"
1312,P334865,Rev,saa05,113,31,"[463, 1185, 504, 1232]","[98, 165, 139, 212]"
1312,P334865,Rev,saa05,380,62,"[499, 1183, 562, 1226]","[134, 163, 197, 206]"
1312,P334865,Rev,saa05,1,2,"[558, 1184, 597, 1216]","[193, 164, 232, 196]"
1312,P334865,Rev,saa05,464,113,"[592, 1174, 648, 1217]","[227, 154, 283, 197]"
1312,P334865,Rev,saa05,380,62,"[646, 1172, 698, 1213]","[281, 152, 333, 193]"
1312,P334865,Rev,saa05,672,122,"[399, 1248, 445, 1295]","[34, 228, 80, 275]"
1312,P334865,Rev,saa05,812,82,"[577, 1218, 641, 1264]","[212, 198, 276, 244]"
1312,P334865,Rev,saa05,839,11,"[637, 1223, 671, 1263]","[272, 203, 306, 243]"
1312,P334865,Rev,saa05,110,4,"[662, 1224, 710, 1262]","[297, 204, 345, 242]"
1312,P334865,Rev,saa05,812,82,"[397, 1299, 441, 1345]","[32, 279, 76, 325]"
1312,P334865,Rev,saa05,661,16,"[437, 1289, 463, 1332]","[72, 269, 98, 312]"
1312,P334865,Rev,saa05,724,79,"[551, 1270, 600, 1318]","[186, 250, 235, 298]"
1312,P334865,Rev,saa05,566,148,"[457, 1284, 505, 1330]","[92, 264, 140, 310]"
1312,P334865,Rev,saa05,736,77,"[598, 1269, 655, 1313]","[233, 249, 290, 293]"
1312,P334865,Rev,saa05,89,108,"[653, 1270, 708, 1308]","[288, 250, 343, 288]"
1312,P334865,Rev,saa05,552,13,"[434, 1346, 467, 1392]","[69, 326, 102, 372]"
1312,P334865,Rev,saa05,292,132,"[399, 1346, 438, 1400]","[34, 326, 73, 380]"
1312,P334865,Rev,saa05,266,119,"[460, 1336, 524, 1388]","[95, 316, 159, 368]"
1312,P334865,Rev,saa05,113,31,"[523, 1330, 569, 1372]","[158, 310, 204, 352]"
1312,P334865,Rev,saa05,380,62,"[563, 1323, 617, 1372]","[198, 303, 252, 352]"
1312,P334865,Rev,saa05,252,80,"[614, 1320, 665, 1364]","[249, 300, 300, 344]"
1312,P334865,Rev,saa05,298,52,"[664, 1324, 715, 1361]","[299, 304, 350, 341]"
1312,P334865,Rev,saa05,552,13,"[398, 1402, 438, 1453]","[33, 382, 73, 433]"
1312,P334865,Rev,saa05,839,11,"[434, 1393, 468, 1448]","[69, 373, 103, 428]"
1312,P334865,Rev,saa05,85,23,"[557, 1373, 636, 1418]","[192, 353, 271, 398]"
1312,P334865,Rev,saa05,808,38,"[629, 1362, 699, 1416]","[264, 342, 334, 396]"
1312,P334865,Rev,saa05,544,223,"[471, 1383, 553, 1438]","[106, 363, 188, 418]"
1312,P334865,Rev,saa05,661,16,"[389, 1449, 425, 1506]","[24, 429, 60, 486]"
1312,P334865,Rev,saa05,71,193,"[416, 1443, 474, 1503]","[51, 423, 109, 483]"
1312,P334865,Rev,saa05,599,27,"[472, 1439, 529, 1491]","[107, 419, 164, 471]"
1312,P334865,Rev,saa05,71,193,"[525, 1425, 604, 1476]","[160, 405, 239, 456]"
1312,P334865,Rev,saa05,839,11,"[613, 1419, 661, 1466]","[248, 399, 296, 446]"
1312,P334865,Rev,saa05,839,11,"[664, 1417, 698, 1465]","[299, 397, 333, 445]"
1312,P334865,Rev,saa05,861,220,"[394, 1498, 427, 1558]","[29, 478, 62, 538]"
1312,P334865,Rev,saa05,71,193,"[462, 1484, 531, 1533]","[97, 464, 166, 513]"
1312,P334865,Rev,saa05,496,126,"[533, 1474, 609, 1522]","[168, 454, 244, 502]"
1312,P334865,Rev,saa05,856,111,"[606, 1468, 659, 1519]","[241, 448, 294, 499]"
1312,P334865,Rev,saa05,839,11,"[660, 1462, 696, 1515]","[295, 442, 331, 495]"
1312,P334865,Rev,saa05,1,2,"[393, 1560, 426, 1593]","[28, 540, 61, 573]"
1312,P334865,Rev,saa05,464,113,"[421, 1547, 462, 1594]","[56, 527, 97, 574]"
1312,P334865,Rev,saa05,10,26,"[459, 1538, 510, 1585]","[94, 518, 145, 565]"
1312,P334865,Rev,saa05,10,26,"[505, 1529, 551, 1582]","[140, 509, 186, 562]"
1312,P334865,Rev,saa05,497,312,"[549, 1520, 627, 1571]","[184, 500, 262, 551]"
1312,P334865,Rev,saa05,10,26,"[630, 1517, 677, 1570]","[265, 497, 312, 550]"
1312,P334865,Rev,saa05,812,82,"[390, 1596, 442, 1648]","[25, 576, 77, 628]"
1312,P334865,Rev,saa05,661,16,"[436, 1591, 462, 1645]","[71, 571, 97, 625]"
1312,P334865,Rev,saa05,567,96,"[456, 1588, 506, 1640]","[91, 568, 141, 620]"
1312,P334865,Rev,saa05,112,17,"[505, 1586, 551, 1624]","[140, 566, 186, 604]"
1312,P334865,Rev,saa05,127,20,"[502, 1276, 563, 1320]","[137, 256, 198, 300]"
2057,P334894,Rev,saa05,252,80,"[936, 295, 1032, 368]","[224, 234, 320, 307]"
2057,P334894,Rev,saa05,495,3,"[811, 303, 934, 383]","[99, 242, 222, 322]"
2057,P334894,Rev,saa05,14,24,"[1027, 273, 1142, 349]","[315, 212, 430, 288]"
2057,P334894,Rev,saa05,548,57,"[1140, 271, 1196, 351]","[428, 210, 484, 290]"
2057,P334894,Rev,saa05,248,5,"[819, 384, 931, 456]","[107, 323, 219, 395]"
2057,P334894,Rev,saa05,663,211,"[921, 369, 1050, 454]","[209, 308, 338, 393]"
2057,P334894,Rev,saa05,748,14,"[1049, 365, 1107, 436]","[337, 304, 395, 375]"
2057,P334894,Rev,saa05,552,13,"[817, 550, 895, 628]","[105, 489, 183, 567]"
2057,P334894,Rev,saa05,839,11,"[895, 546, 955, 628]","[183, 485, 243, 567]"
2057,P334894,Rev,saa05,839,11,"[959, 539, 1023, 616]","[247, 478, 311, 555]"
2057,P334894,Rev,saa05,1,2,"[837, 646, 935, 693]","[125, 585, 223, 632]"
2057,P334894,Rev,saa05,136,156,"[853, 948, 986, 1036]","[141, 887, 274, 975]"
2057,P334894,Rev,saa05,815,164,"[977, 946, 1084, 1036]","[265, 885, 372, 975]"
2057,P334894,Rev,saa05,252,80,"[854, 1041, 987, 1107]","[142, 980, 275, 1046]"
2057,P334894,Rev,saa05,748,14,"[838, 1104, 898, 1178]","[126, 1043, 186, 1117]"
1602,P334839,Obv,saa05,839,11,"[740, 432, 779, 469]","[177, 118, 216, 155]"
1602,P334839,Obv,saa05,98,41,"[687, 435, 743, 477]","[124, 121, 180, 163]"
1602,P334839,Obv,saa05,313,46,"[704, 470, 828, 520]","[141, 156, 265, 206]"
1602,P334839,Obv,saa05,578,98,"[626, 528, 664, 582]","[63, 214, 101, 268]"
1602,P334839,Obv,saa05,574,327,"[661, 515, 734, 586]","[98, 201, 171, 272]"
1602,P334839,Obv,saa05,839,11,"[729, 518, 770, 569]","[166, 204, 207, 255]"
1602,P334839,Obv,saa05,839,11,"[764, 512, 810, 572]","[201, 198, 247, 258]"
1602,P334839,Obv,saa05,358,21,"[659, 628, 722, 685]","[96, 314, 159, 371]"
1602,P334839,Obv,saa05,71,193,"[724, 617, 817, 675]","[161, 303, 254, 361]"
1602,P334839,Obv,saa05,248,5,"[633, 576, 716, 630]","[70, 262, 153, 316]"
1602,P334839,Obv,saa05,812,82,"[582, 699, 631, 762]","[19, 385, 68, 448]"
1602,P334839,Obv,saa05,380,62,"[627, 688, 705, 745]","[64, 374, 142, 431]"
1602,P334839,Obv,saa05,815,164,"[698, 679, 775, 745]","[135, 365, 212, 431]"
1602,P334839,Obv,saa05,839,11,"[769, 665, 826, 731]","[206, 351, 263, 417]"
1602,P334839,Obv,saa05,464,113,"[649, 740, 715, 792]","[86, 426, 152, 478]"
1602,P334839,Obv,saa05,724,79,"[804, 722, 861, 777]","[241, 408, 298, 463]"
1602,P334839,Obv,saa05,132,90,"[617, 798, 679, 854]","[54, 484, 116, 540]"
1602,P334839,Obv,saa05,24,58,"[721, 780, 822, 835]","[158, 466, 259, 521]"
1602,P334839,Obv,saa05,839,11,"[815, 773, 859, 829]","[252, 459, 296, 515]"
1602,P334839,Obv,saa05,380,62,"[665, 848, 724, 895]","[102, 534, 161, 581]"
1602,P334839,Obv,saa05,869,10,"[711, 836, 760, 897]","[148, 522, 197, 583]"
1602,P334839,Obv,saa05,552,13,"[755, 832, 813, 885]","[192, 518, 250, 571]"
1602,P334839,Obv,saa05,839,11,"[806, 821, 857, 879]","[243, 507, 294, 565]"
1602,P334839,Obv,saa05,248,5,"[757, 876, 850, 936]","[194, 562, 287, 622]"
614,P334831,Obv,saa05,812,82,"[482, 1066, 536, 1128]","[130, 96, 184, 158]"
614,P334831,Obv,saa05,754,56,"[528, 1069, 578, 1119]","[176, 99, 226, 149]"
614,P334831,Obv,saa05,559,190,"[505, 1114, 571, 1162]","[153, 144, 219, 192]"
614,P334831,Obv,saa05,839,11,"[573, 1111, 613, 1163]","[221, 141, 261, 193]"
614,P334831,Obv,saa05,839,11,"[486, 1163, 519, 1209]","[134, 193, 167, 239]"
614,P334831,Obv,saa05,812,82,"[519, 1161, 570, 1209]","[167, 191, 218, 239]"
614,P334831,Obv,saa05,754,56,"[566, 1163, 608, 1209]","[214, 193, 256, 239]"
614,P334831,Obv,saa05,248,5,"[431, 1163, 487, 1210]","[79, 193, 135, 240]"
614,P334831,Obv,saa05,24,58,"[419, 1199, 502, 1256]","[67, 229, 150, 286]"
614,P334831,Obv,saa05,89,108,"[496, 1204, 567, 1256]","[144, 234, 215, 286]"
614,P334831,Obv,saa05,266,119,"[600, 1197, 666, 1249]","[248, 227, 314, 279]"
614,P334831,Obv,saa05,113,31,"[662, 1203, 701, 1239]","[310, 233, 349, 269]"
614,P334831,Obv,saa05,754,56,"[404, 1253, 447, 1307]","[52, 283, 95, 337]"
614,P334831,Obv,saa05,839,11,"[443, 1257, 482, 1307]","[91, 287, 130, 337]"
614,P334831,Obv,saa05,110,4,"[474, 1254, 530, 1303]","[122, 284, 178, 333]"
614,P334831,Obv,saa05,10,26,"[515, 1247, 558, 1303]","[163, 277, 206, 333]"
614,P334831,Obv,saa05,754,56,"[552, 1248, 592, 1299]","[200, 278, 240, 329]"
614,P334831,Obv,saa05,380,62,"[585, 1243, 635, 1297]","[233, 273, 283, 327]"
614,P334831,Obv,saa05,567,96,"[621, 1244, 666, 1295]","[269, 274, 314, 325]"
614,P334831,Obv,saa05,136,156,"[655, 1242, 709, 1290]","[303, 272, 357, 320]"
614,P334831,Obv,saa05,292,132,"[376, 1302, 410, 1356]","[24, 332, 58, 386]"
614,P334831,Obv,saa05,552,13,"[405, 1301, 458, 1357]","[53, 331, 106, 387]"
614,P334831,Obv,saa05,1,2,"[441, 1317, 470, 1346]","[89, 347, 118, 376]"
614,P334831,Obv,saa05,663,211,"[459, 1297, 541, 1350]","[107, 327, 189, 380]"
614,P334831,Obv,saa05,631,94,"[529, 1288, 570, 1343]","[177, 318, 218, 373]"
614,P334831,Obv,saa05,89,108,"[565, 1291, 627, 1346]","[213, 321, 275, 376]"
614,P334831,Obv,saa05,490,30,"[617, 1293, 673, 1337]","[265, 323, 321, 367]"
614,P334831,Obv,saa05,511,42,"[666, 1292, 717, 1339]","[314, 322, 365, 369]"
614,P334831,Obv,saa05,635,103,"[408, 1343, 484, 1406]","[56, 373, 132, 436]"
614,P334831,Obv,saa05,567,96,"[467, 1341, 538, 1395]","[115, 371, 186, 425]"
614,P334831,Obv,saa05,112,17,"[516, 1338, 570, 1391]","[164, 368, 218, 421]"
614,P334831,Obv,saa05,661,16,"[556, 1337, 591, 1394]","[204, 367, 239, 424]"
614,P334831,Obv,saa05,839,11,"[587, 1333, 634, 1393]","[235, 363, 282, 423]"
614,P334831,Obv,saa05,496,126,"[628, 1334, 692, 1384]","[276, 364, 340, 414]"
614,P334831,Obv,saa05,89,108,"[690, 1326, 745, 1378]","[338, 356, 393, 408]"
614,P334831,Obv,saa05,10,26,"[386, 1399, 433, 1442]","[34, 429, 81, 472]"
614,P334831,Obv,saa05,464,113,"[424, 1396, 471, 1446]","[72, 426, 119, 476]"
614,P334831,Obv,saa05,117,224,"[458, 1389, 507, 1444]","[106, 419, 155, 474]"
614,P334831,Obv,saa05,1,2,"[500, 1392, 537, 1434]","[148, 422, 185, 464]"
614,P334831,Obv,saa05,1,2,"[530, 1397, 555, 1427]","[178, 427, 203, 457]"
614,P334831,Obv,saa05,464,113,"[545, 1386, 587, 1441]","[193, 416, 235, 471]"
614,P334831,Obv,saa05,380,62,"[577, 1385, 622, 1433]","[225, 415, 270, 463]"
614,P334831,Obv,saa05,260,84,"[615, 1381, 705, 1432]","[263, 411, 353, 462]"
614,P334831,Obv,saa05,118,83,"[405, 1439, 461, 1492]","[53, 469, 109, 522]"
614,P334831,Obv,saa05,252,80,"[377, 1442, 418, 1485]","[25, 472, 66, 515]"
614,P334831,Obv,saa05,560,121,"[455, 1437, 531, 1491]","[103, 467, 179, 521]"
614,P334831,Obv,saa05,140,110,"[517, 1430, 582, 1486]","[165, 460, 230, 516]"
614,P334831,Obv,saa05,552,13,"[577, 1427, 619, 1483]","[225, 457, 267, 513]"
614,P334831,Obv,saa05,839,11,"[616, 1429, 648, 1478]","[264, 459, 296, 508]"
614,P334831,Obv,saa05,748,14,"[639, 1428, 670, 1477]","[287, 458, 318, 507]"
614,P334831,Obv,saa05,566,148,"[665, 1421, 705, 1473]","[313, 451, 353, 503]"
614,P334831,Obv,saa05,754,56,"[413, 1488, 469, 1536]","[61, 518, 117, 566]"
614,P334831,Obv,saa05,296,287,"[467, 1485, 534, 1530]","[115, 515, 182, 560]"
614,P334831,Obv,saa05,248,5,"[528, 1481, 605, 1528]","[176, 511, 253, 558]"
614,P334831,Obv,saa05,724,79,"[597, 1474, 667, 1522]","[245, 504, 315, 552]"
614,P334831,Obv,saa05,736,77,"[661, 1470, 743, 1514]","[309, 500, 391, 544]"
614,P334831,Obv,saa05,839,11,"[409, 1532, 437, 1585]","[57, 562, 85, 615]"
614,P334831,Obv,saa05,748,14,"[432, 1530, 463, 1584]","[80, 560, 111, 614]"
614,P334831,Obv,saa05,724,79,"[448, 1529, 524, 1577]","[96, 559, 172, 607]"
614,P334831,Obv,saa05,834,54,"[490, 1532, 520, 1574]","[138, 562, 168, 604]"
614,P334831,Obv,saa05,753,81,"[515, 1526, 554, 1577]","[163, 556, 202, 607]"
614,P334831,Obv,saa05,812,82,"[548, 1523, 596, 1571]","[196, 553, 244, 601]"
614,P334831,Obv,saa05,754,56,"[589, 1520, 641, 1569]","[237, 550, 289, 599]"
614,P334831,Obv,saa05,884,203,"[650, 1513, 712, 1559]","[298, 543, 360, 589]"
1310,P334865,Obv,saa05,663,211,"[387, 212, 452, 255]","[36, 142, 101, 185]"
1310,P334865,Obv,saa05,514,15,"[446, 208, 510, 248]","[95, 138, 159, 178]"
1310,P334865,Obv,saa05,71,193,"[463, 250, 519, 295]","[112, 180, 168, 225]"
1310,P334865,Obv,saa05,839,11,"[515, 249, 539, 292]","[164, 179, 188, 222]"
1310,P334865,Obv,saa05,736,77,"[539, 247, 585, 284]","[188, 177, 234, 214]"
1310,P334865,Obv,saa05,71,193,"[387, 302, 438, 348]","[36, 232, 87, 278]"
1310,P334865,Obv,saa05,248,5,"[439, 292, 498, 340]","[88, 222, 147, 270]"
1310,P334865,Obv,saa05,297,115,"[499, 288, 583, 337]","[148, 218, 232, 267]"
1310,P334865,Obv,saa05,113,31,"[436, 342, 475, 382]","[85, 272, 124, 312]"
1310,P334865,Obv,saa05,380,62,"[471, 339, 540, 384]","[120, 269, 189, 314]"
1310,P334865,Obv,saa05,552,13,"[381, 397, 418, 440]","[30, 327, 67, 370]"
1310,P334865,Obv,saa05,839,11,"[416, 388, 441, 442]","[65, 318, 90, 372]"
1310,P334865,Obv,saa05,298,52,"[439, 383, 488, 431]","[88, 313, 137, 361]"
1310,P334865,Obv,saa05,358,21,"[486, 379, 529, 421]","[135, 309, 178, 351]"
1310,P334865,Obv,saa05,869,10,"[527, 372, 562, 422]","[176, 302, 211, 352]"
1310,P334865,Obv,saa05,112,17,"[555, 370, 603, 415]","[204, 300, 252, 345]"
1310,P334865,Obv,saa05,85,23,"[444, 430, 500, 474]","[93, 360, 149, 404]"
1310,P334865,Obv,saa05,808,38,"[500, 418, 559, 471]","[149, 348, 208, 401]"
1310,P334865,Obv,saa05,544,223,"[383, 434, 448, 483]","[32, 364, 97, 413]"
1310,P334865,Obv,saa05,566,148,"[388, 487, 434, 532]","[37, 417, 83, 462]"
1310,P334865,Obv,saa05,514,15,"[434, 485, 484, 530]","[83, 415, 133, 460]"
1310,P334865,Obv,saa05,553,35,"[480, 474, 533, 525]","[129, 404, 182, 455]"
1310,P334865,Obv,saa05,754,56,"[527, 469, 568, 519]","[176, 399, 217, 449]"
1310,P334865,Obv,saa05,737,100,"[569, 472, 624, 517]","[218, 402, 273, 447]"
1310,P334865,Obv,saa05,580,87,"[431, 527, 497, 569]","[80, 457, 146, 499]"
1310,P334865,Obv,saa05,540,225,"[383, 531, 435, 572]","[32, 461, 84, 502]"
1310,P334865,Obv,saa05,266,119,"[492, 522, 564, 571]","[141, 452, 213, 501]"
1310,P334865,Obv,saa05,113,31,"[562, 526, 609, 559]","[211, 456, 258, 489]"
1310,P334865,Obv,saa05,552,13,"[386, 580, 423, 626]","[35, 510, 72, 556]"
1310,P334865,Obv,saa05,839,11,"[420, 578, 450, 627]","[69, 508, 99, 557]"
1310,P334865,Obv,saa05,10,26,"[447, 575, 498, 626]","[96, 505, 147, 556]"
1310,P334865,Obv,saa05,693,227,"[492, 571, 568, 619]","[141, 501, 217, 549]"
1310,P334865,Obv,saa05,10,26,"[567, 575, 627, 618]","[216, 505, 276, 548]"
1310,P334865,Obv,saa05,726,144,"[382, 622, 460, 674]","[31, 552, 109, 604]"
1310,P334865,Obv,saa05,631,94,"[453, 626, 486, 672]","[102, 556, 135, 602]"
1310,P334865,Obv,saa05,357,134,"[481, 615, 548, 663]","[130, 545, 197, 593]"
1310,P334865,Obv,saa05,136,156,"[597, 603, 663, 654]","[246, 533, 312, 584]"
1310,P334865,Obv,saa05,839,11,"[386, 671, 418, 727]","[35, 601, 67, 657]"
1310,P334865,Obv,saa05,350,25,"[413, 672, 473, 713]","[62, 602, 122, 643]"
1310,P334865,Obv,saa05,839,11,"[474, 672, 503, 723]","[123, 602, 152, 653]"
1310,P334865,Obv,saa05,754,56,"[500, 665, 552, 721]","[149, 595, 201, 651]"
1310,P334865,Obv,saa05,1,2,"[550, 674, 590, 701]","[199, 604, 239, 631]"
1310,P334865,Obv,saa05,599,27,"[425, 251, 466, 298]","[74, 181, 115, 228]"
363,P334921,Obv,saa05,9,40,"[743, 347, 805, 394]","[105.0, 298.0, 167.0, 345.0]"
363,P334921,Obv,saa05,18,210,"[702, 177, 777, 233]","[64.0, 128.0, 139.0, 184.0]"
363,P334921,Obv,saa05,498,19,"[684, 347, 754, 393]","[46.0, 298.0, 116, 344]"
363,P334921,Obv,saa05,596,39,"[900, 345, 958, 407]","[262.0, 296.0, 320, 358]"
363,P334921,Obv,saa05,839,11,"[889, 231, 936, 296]","[251.0, 182.0, 298.0, 247.0]"
363,P334921,Obv,saa05,578,98,"[716, 456, 754, 505]","[78.0, 407.0, 116, 456]"
363,P334921,Obv,saa05,302,209,"[803, 460, 868, 520]","[165.0, 411.0, 230, 471]"
363,P334921,Obv,saa05,14,24,"[801, 336, 893, 402]","[163.0, 287.0, 255.0, 353.0]"
363,P334921,Obv,saa05,98,41,"[812, 235, 891, 288]","[174.0, 186.0, 253.0, 239.0]"
363,P334921,Obv,saa05,254,222,"[769, 286, 827, 337]","[131.0, 237.0, 189, 288]"
363,P334921,Obv,saa05,24,58,"[769, 174, 874, 234]","[131.0, 125.0, 236.0, 185.0]"
363,P334921,Obv,saa05,736,77,"[745, 229, 823, 285]","[107.0, 180.0, 185.0, 236.0]"
363,P334921,Obv,saa05,737,100,"[850, 471, 917, 526]","[212.0, 422.0, 279, 477]"
363,P334921,Obv,saa05,711,86,"[724, 284, 780, 341]","[86.0, 235.0, 142.0, 292.0]"
363,P334921,Obv,saa05,836,147,"[689, 233, 754, 290]","[51.0, 184.0, 116.0, 241.0]"
363,P334921,Obv,saa05,132,90,"[710, 402, 778, 450]","[72.0, 353.0, 140, 401]"
363,P334921,Obv,saa05,20,205,"[881, 301, 959, 349]","[243.0, 252.0, 321, 300]"
363,P334921,Obv,saa05,24,58,"[811, 412, 904, 460]","[173.0, 363.0, 266, 411]"
363,P334921,Obv,saa05,596,39,"[689, 282, 742, 342]","[51, 233, 104, 293]"
363,P334921,Obv,saa05,566,148,"[820, 287, 905, 345]","[182, 238, 267, 296]"
363,P334921,Obv,saa05,748,14,"[956, 361, 984, 404]","[318, 312, 346, 355]"
363,P334921,Obv,saa05,578,98,"[683, 396, 720, 453]","[45, 347, 82, 404]"
363,P334921,Obv,saa05,302,209,"[763, 399, 824, 462]","[125, 350, 186, 413]"
363,P334921,Obv,saa05,839,11,"[899, 415, 936, 463]","[261, 366, 298, 414]"
363,P334921,Obv,saa05,839,11,"[934, 413, 967, 460]","[296, 364, 329, 411]"
363,P334921,Obv,saa05,132,90,"[750, 467, 841, 518]","[112, 418, 203, 469]"
1471,P334848,Obv,saa05,252,80,"[955, 441, 1015, 503]","[42, 133, 102, 195]"
1471,P334848,Obv,saa05,856,111,"[1007, 412, 1095, 496]","[94, 104, 182, 188]"
1471,P334848,Obv,saa05,142,76,"[1086, 400, 1191, 478]","[173, 92, 278, 170]"
1471,P334848,Obv,saa05,71,193,"[1194, 388, 1306, 462]","[281, 80, 393, 154]"
1471,P334848,Obv,saa05,567,96,"[1316, 387, 1369, 440]","[403, 79, 456, 132]"
1471,P334848,Obv,saa05,252,80,"[959, 521, 1023, 576]","[46, 213, 110, 268]"
